,Compiler,torchbench,huggingface,timm_models
eager,eager,1.00x,1.01x,1.00x
ts_nvfuser,ts_nvfuser,1.13x,1.15x,1.16x
aot_eager,aot_eager,1.01x,1.00x,1.00x
aot_cudagraphs,aot_cudagraphs,1.16x,1.28x,1.05x
aot_nvfuser,aot_nvfuser,1.20x,0.0x,1.21x
inductor_cudagraphs,inductor_cudagraphs,1.63x,1.83x,1.28x
