dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,1.404564
cuda,Background_Matting,4,0.580047
cuda,LearningToPaint,96,0.464461
cuda,Super_SloMo,6,0.768216
cuda,alexnet,128,0.328256
cuda,attention_is_all_you_need_pytorch,256,1.117678
cuda,dcgan,32,0.320755
cuda,densenet121,4,1.385942
cuda,dlrm,2048,0.533785
cuda,drq,1,0.355337
cuda,fastNLP_Bert,6,1.426225
cuda,hf_Albert,8,1.073407
cuda,hf_Bart,4,1.890699
cuda,hf_Bert,4,1.243466
cuda,hf_BigBird,2,6.553901
cuda,hf_DistilBert,8,0.606500
cuda,hf_GPT2,4,1.289895
cuda,hf_Longformer,2,1.155588
cuda,hf_Reformer,4,1.352361
cuda,hf_T5,8,3.482838
cuda,mnasnet1_0,32,0.619138
cuda,mobilenet_v2,96,0.630861
cuda,mobilenet_v3_large,32,0.673714
cuda,moco,32,1.375744
cuda,nvidia_deeprecommender,256,0.352369
cuda,pytorch_CycleGAN_and_pix2pix,1,0.429091
cuda,pytorch_stargan,16,0.455511
cuda,pytorch_struct,200,0.378036
cuda,pytorch_unet,1,0.491107
cuda,resnet18,16,0.445183
cuda,resnet50,32,0.674456
cuda,resnext50_32x4d,8,0.673918
cuda,shufflenet_v2_x1_0,128,0.737607
cuda,soft_actor_critic,256,0.288936
cuda,speech_transformer,32,1.545699
cuda,squeezenet1_1,32,0.404763
cuda,tacotron2,64,11.217268
cuda,timm_efficientdet,1,18.304712
cuda,timm_efficientnet,32,1.401517
cuda,timm_nfnet,128,1.566392
cuda,timm_regnet,32,1.792889
cuda,timm_resnest,32,0.479000
cuda,timm_vision_transformer,8,0.699138
cuda,timm_vovnet,32,1.327239
cuda,tts_angular,64,0.416747
cuda,vgg16,64,0.358168
cuda,yolov3,16,5.644035
