dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,0.8765,6.4593,1.7939
cuda,Background_Matting,4,1.0238,4.4252,6.0534
cuda,LearningToPaint,96,1.0462,1.5345,0.6643
cuda,Super_SloMo,6,0.9973,3.9384,3.4081
cuda,alexnet,128,0.9946,0.6291,0.9533
cuda,attention_is_all_you_need_pytorch,256,0.9480,6.4371,2.7270
cuda,dcgan,32,0.9622,0.5450,0.0464
cuda,densenet121,4,0.9838,10.3495,0.3582
cuda,dlrm,2048,0.9723,0.8753,2.5313
cuda,drq,1,0.8408,0.6582,0.0357
cuda,fastNLP_Bert,6,0.9188,5.6070,3.1074
cuda,hf_Albert,8,0.9970,5.1130,3.4698
cuda,hf_Bart,4,0.8398,7.1649,3.1745
cuda,hf_Bert,4,0.9120,5.1523,2.4493
cuda,hf_BigBird,2,0.8007,11.8836,3.2796
cuda,hf_DistilBert,8,0.9510,2.5728,2.5056
cuda,hf_GPT2,4,0.9735,5.1058,3.3644
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9956,2.0667,0.7564
cuda,hf_T5,8,0.9684,10.7761,13.4000
cuda,mnasnet1_0,32,1.0682,3.3097,0.8759
cuda,mobilenet_v2,96,0.9951,3.1319,5.0646
cuda,mobilenet_v3_large,32,1.0684,3.5656,0.9134
cuda,moco,32,0.9956,2.3461,2.0400
cuda,nvidia_deeprecommender,256,0.9907,0.4682,2.0561
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9285,2.2110,0.2905
cuda,pytorch_stargan,16,1.0537,2.0709,0.6039
cuda,pytorch_struct,200,0.8005,0.8591,0.6959
cuda,pytorch_unet,1,0.9971,1.6607,2.1648
cuda,resnet18,16,1.0594,1.5045,0.3583
cuda,resnet50,32,1.0705,3.6206,1.7907
cuda,resnext50_32x4d,8,1.0481,3.6281,0.6752
cuda,shufflenet_v2_x1_0,128,1.0486,4.0205,1.7327
cuda,soft_actor_critic,256,0.7741,0.4001,0.0168
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9750,1.3807,0.5382
cuda,tacotron2,64,0.9483,33.8273,7.3472
cuda,timm_efficientdet,1,0.7947,35.8095,1.1346
cuda,timm_efficientnet,32,0.7246,5.4595,1.9330
cuda,timm_nfnet,128,0.9967,6.6231,7.8896
cuda,timm_regnet,32,0.9774,6.9621,3.8708
cuda,timm_resnest,32,0.9928,2.1925,1.3323
cuda,timm_vision_transformer,8,0.8944,3.5194,0.4618
cuda,timm_vovnet,32,0.6125,3.5955,1.8275
cuda,tts_angular,64,0.9570,0.5374,0.2820
cuda,vgg16,64,0.9985,0.9391,5.2713
cuda,yolov3,16,0.9729,10.8508,4.8218
