dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.7529,187.4759,7.9253
cuda,beit_base_patch16_224,64,0.9541,43.1715,6.0462
cuda,botnet26t_256,128,1.4598,136.1772,7.6257
cuda,cait_m36_384,2,0.9332,116.7771,5.6416
cuda,coat_lite_mini,0,0.0000
cuda,convmixer_768_32,32,1.0871,28.3848,6.8981
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,1.1328,93.4752,3.0087
cuda,cspdarknet53,64,1.3481,121.7345,6.3690
cuda,deit_base_distilled_patch16_224,64,1.1323,37.5950,6.0304
cuda,densenet121,64,1.8818,315.7208,6.6040
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.4795,25.4339,6.3861
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,64,1.3329,140.4220,3.7583
cuda,eca_halonext26ts,64,1.3265,76.7370,3.7895
cuda,ese_vovnet19b_dw,128,1.3998,76.6017,5.3751
cuda,fbnetc_100,128,1.4014,117.9021,4.2351
cuda,fbnetv3_b,128,1.2867,146.6624,5.7833
cuda,gernet_l,128,1.1038,61.2347,4.9316
cuda,ghostnet_100,128,1.8284,264.0719,2.7216
cuda,gluon_inception_v3,128,1.7396,32.3596,7.9253
cuda,gluon_xception65,32,1.2776,104.4777,7.8493
cuda,gmixer_24_224,64,1.2499,53.3075,3.2053
cuda,gmlp_s16_224,64,1.1460,51.2529,4.4413
cuda,hrnet_w18,2,4.3593,225.8716,0.3630
cuda,inception_v3,128,1.7429,30.7586,7.9253
cuda,jx_nest_base,32,1.2310,203.8138,8.7407
cuda,lcnet_050,128,1.8651,54.8754,1.3392
cuda,mixer_b16_224,64,1.0259,38.1385,4.8830
cuda,mixnet_l,64,1.1061,193.6288,4.3675
cuda,mnasnet_100,128,1.4722,69.8513,3.5084
cuda,mobilenetv2_100,128,1.4937,46.2927,5.0888
cuda,mobilenetv3_large_100,128,1.4766,54.7001,3.3261
cuda,mobilevit_s,32,1.0507,182.2759,2.6987
cuda,nfnet_l0,64,1.5420,92.9639,2.5668
cuda,pit_b_224,64,1.2055,82.5431,8.3807
cuda,pnasnet5large,16,1.2539,251.1019,8.0709
cuda,poolformer_m36,64,1.3243,106.0455,7.9826
cuda,regnety_002,128,2.0510,82.2563,1.5972
cuda,repvgg_a2,128,1.1653,37.0418,3.5669
cuda,res2net101_26w_4s,64,1.2933,164.5283,6.3182
cuda,res2net50_14w_8s,2,1.1745,185.1919,0.3407
cuda,res2next50,2,1.2060,81.6639,0.3402
cuda,resmlp_12_224,128,1.3770,30.5887,3.6282
cuda,resnest101e,32,1.9878,140.7803,4.5956
cuda,resnet18,128,1.6753,31.2138,2.3467
cuda,rexnet_100,128,1.4266,249.4082,5.2015
cuda,sebotnet33ts_256,64,1.1682,81.1097,4.9871
cuda,selecsls42b,128,1.6877,72.1993,3.2268
cuda,spnasnet_100,128,1.3530,22.6926,3.8079
cuda,swin_base_patch4_window7_224,64,1.2226,389.6765,11.4306
cuda,swsl_resnext101_32x16d,32,1.2975,46.5728,8.5539
cuda,tf_efficientnet_b0,128,1.4018,98.9794,4.9473
cuda,tf_mixnet_l,64,1.1137,99.9008,4.4629
cuda,tinynet_a,128,1.2393,146.0555,3.4717
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,32,0.8985,220.0015,4.4041
cuda,visformer_small,128,1.1801,79.6566,6.2964
cuda,vit_base_patch16_224,64,1.0832,25.2191,5.9783
cuda,volo_d1_224,0,0.0000
