dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.808406,5.082037
cuda,Background_Matting,4,0.869728,3.373148
cuda,LearningToPaint,96,0.570504,0.981100
cuda,Super_SloMo,6,1.010994,2.905199
cuda,alexnet,128,0.359554,0.272380
cuda,attention_is_all_you_need_pytorch,256,1.575990,5.464350
cuda,dcgan,32,0.346993,0.202002
cuda,densenet121,4,2.136752,9.336453
cuda,drq,1,0.373688,0.267304
cuda,fastNLP_Bert,6,1.711014,4.237433
cuda,hf_Albert,8,1.295380,4.138120
cuda,hf_Bart,4,2.609323,4.967619
cuda,hf_Bert,4,1.593237,3.876105
cuda,hf_DistilBert,8,0.775810,2.002564
cuda,hf_GPT2,4,1.651487,3.861864
cuda,hf_Reformer,4,1.791610,0.114280
cuda,mnasnet1_0,32,0.875023,2.618430
cuda,mobilenet_v2,96,0.898625,2.494944
cuda,mobilenet_v3_large,32,0.966986,2.856109
cuda,moco,32,1.962551,0.016119
cuda,nvidia_deeprecommender,256,0.347547,0.113819
cuda,pytorch_CycleGAN_and_pix2pix,1,0.542442,1.723454
cuda,pytorch_stargan,16,0.574111,1.550927
cuda,pytorch_unet,1,0.619150,1.064230
cuda,resnet18,16,0.552656,1.052506
cuda,resnet50,32,0.959107,2.853052
cuda,resnext50_32x4d,8,0.950300,2.877354
cuda,shufflenet_v2_x1_0,128,1.057724,3.206480
cuda,soft_actor_critic,256,0.308158,0.095597
cuda,squeezenet1_1,32,0.472249,0.896005
cuda,tacotron2,64,12.713104,10.230047
cuda,timm_efficientdet,1,19.536422,20.647565
cuda,timm_efficientnet,32,1.812284,4.078938
cuda,timm_nfnet,128,2.023968,5.015730
cuda,timm_regnet,32,2.279567,5.135828
cuda,timm_resnest,32,0.625847,1.562807
cuda,timm_vision_transformer,8,1.016024,2.923341
cuda,timm_vovnet,32,1.514969,2.337107
cuda,tts_angular,64,0.472266,0.044966
cuda,vgg16,64,0.405240,0.538039
cuda,yolov3,16,6.097063,4.988966
