dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.6769,8.8463,4.9241
cuda,Background_Matting,4,0.9077,6.0298,16.0510
cuda,LearningToPaint,96,1.0641,2.1276,1.4138
cuda,Super_SloMo,6,0.8911,5.2246,9.1327
cuda,alexnet,128,0.8616,0.9831,1.9009
cuda,attention_is_all_you_need_pytorch,256,0.8233,9.1029,8.5831
cuda,dcgan,32,1.6973,0.7441,0.0830
cuda,densenet121,4,2.5421,16.5834,0.9449
cuda,dlrm,0,0.0000
cuda,drq,1,1.8521,0.8913,0.0750
cuda,fastNLP_Bert,6,0.7690,8.0026,8.7890
cuda,hf_Albert,8,0.7744,6.9731,11.6575
cuda,hf_Bart,4,0.9212,12.7683,9.3900
cuda,hf_Bert,4,0.9712,6.9784,6.6578
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.7002,4.5012,7.5105
cuda,hf_GPT2,4,0.8457,7.0022,8.6328
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9930,2.7218,0.9123
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,1.0882,4.7615,2.3501
cuda,mobilenet_v2,96,0.7992,4.9542,12.6579
cuda,mobilenet_v3_large,32,1.2829,5.2624,2.3976
cuda,moco,32,0.9938,2.3325,2.0400
cuda,nvidia_deeprecommender,256,0.6506,0.6268,3.7174
cuda,pytorch_CycleGAN_and_pix2pix,1,1.5699,2.9495,0.6987
cuda,pytorch_stargan,16,0.9523,2.6935,1.4907
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,0.8816,2.3365,5.4529
cuda,resnet18,16,1.4939,2.1938,0.8085
cuda,resnet50,32,0.9505,5.2516,4.7467
cuda,resnext50_32x4d,8,1.8910,5.2167,1.7217
cuda,shufflenet_v2_x1_0,128,0.8960,5.9279,4.3544
cuda,soft_actor_critic,256,1.1577,0.5907,0.0431
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.2633,1.8704,1.3067
cuda,tacotron2,64,1.0143,56.6069,26.0242
cuda,timm_efficientdet,1,1.7253,73.0942,3.1898
cuda,timm_efficientnet,32,0.8190,14.0217,5.6659
cuda,timm_nfnet,128,0.8734,9.7012,20.7615
cuda,timm_regnet,32,0.8189,18.7490,10.1316
cuda,timm_resnest,32,0.8207,3.1135,3.6635
cuda,timm_vision_transformer,8,1.5929,5.0775,1.2971
cuda,timm_vovnet,32,0.5612,8.8028,4.4426
cuda,tts_angular,64,0.9607,0.6625,0.2829
cuda,vgg16,64,0.8637,1.5663,11.5697
cuda,yolov3,16,0.8061,14.2921,12.2376
