dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.385448
cuda,beit_base_patch16_224,64,1.849312
cuda,botnet26t_256,128,1.973116
cuda,cait_m36_384,2,4.992389
cuda,coat_lite_mini,128,1.886973
cuda,convmixer_768_32,32,2.017215
cuda,convnext_base,32,2.269190
cuda,crossvit_9_240,64,2.279279
cuda,cspdarknet53,64,3.110304
cuda,deit_base_distilled_patch16_224,64,1.550611
cuda,densenet121,64,4.796193
cuda,dla102,64,2.784921
cuda,dm_nfnet_f0,128,2.718964
cuda,dpn107,32,5.517509
cuda,eca_botnext26ts_256,64,1.986765
cuda,eca_halonext26ts,64,2.053964
cuda,ese_vovnet19b_dw,128,1.486387
cuda,fbnetc_100,128,2.717409
cuda,fbnetv3_b,128,4.376448
cuda,gernet_l,128,2.826087
cuda,ghostnet_100,128,3.095338
cuda,gluon_inception_v3,128,2.367172
cuda,gluon_xception65,32,3.013000
cuda,gmixer_24_224,64,2.115094
cuda,gmlp_s16_224,64,1.986204
cuda,hrnet_w18,2,9.352998
cuda,inception_v3,128,2.406497
cuda,jx_nest_base,32,2.852167
cuda,lcnet_050,128,1.393302
cuda,mixer_b16_224,64,1.249489
cuda,mixnet_l,64,6.575244
cuda,mnasnet_100,128,2.284159
cuda,mobilenetv2_100,128,2.355780
cuda,mobilenetv3_large_100,128,2.264112
cuda,mobilevit_s,32,2.471014
cuda,nfnet_l0,64,2.382238
cuda,pit_b_224,64,1.762925
cuda,pnasnet5large,16,7.433763
cuda,poolformer_m36,64,3.051096
cuda,regnety_002,128,2.333549
cuda,repvgg_a2,128,2.604032
cuda,res2net101_26w_4s,64,4.349236
cuda,res2net50_14w_8s,2,3.656772
cuda,res2next50,2,2.188074
cuda,resmlp_12_224,128,1.065123
cuda,resnest101e,32,5.120122
cuda,resnet18,128,0.871045
cuda,rexnet_100,128,2.637700
cuda,sebotnet33ts_256,64,2.373779
cuda,selecsls42b,128,1.286009
cuda,spnasnet_100,128,2.686616
cuda,swin_base_patch4_window7_224,64,4.374183
cuda,swsl_resnext101_32x16d,32,2.889015
cuda,tf_efficientnet_b0,128,2.587413
cuda,tf_mixnet_l,64,6.879827
cuda,tinynet_a,128,2.925859
cuda,tnt_s_patch16_224,64,2.892430
cuda,twins_pcpvt_base,32,4.064837
cuda,visformer_small,128,1.687802
cuda,vit_base_patch16_224,64,1.565868
cuda,volo_d1_224,64,2.347917
