dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.3743,89.6470,8.2504
cuda,beit_base_patch16_224,64,0.8973,18.1265,6.8676
cuda,botnet26t_256,128,1.4745,43.8447,7.9242
cuda,cait_m36_384,2,1.2529,48.3614,5.9072
cuda,coat_lite_mini,128,1.1686,15.2747,10.0669
cuda,convmixer_768_32,32,1.0917,12.6620,6.9694
cuda,convnext_base,32,1.0687,23.1293,5.1476
cuda,crossvit_9_240,64,1.0011,27.4321,2.5824
cuda,cspdarknet53,64,0.9423,35.2259,6.8010
cuda,deit_base_distilled_patch16_224,64,0.9843,10.8412,6.6434
cuda,densenet121,64,1.3829,136.8085,4.6293
cuda,dla102,64,1.6623,76.5468,5.0871
cuda,dm_nfnet_f0,128,1.1789,36.1079,7.1913
cuda,dpn107,32,0.9698,85.3811,6.3088
cuda,eca_botnext26ts_256,64,1.1809,58.3725,5.3447
cuda,eca_halonext26ts,64,1.1751,60.8203,5.3612
cuda,ese_vovnet19b_dw,128,1.2962,35.5700,5.5587
cuda,fbnetc_100,128,1.3417,48.7367,4.8863
cuda,fbnetv3_b,128,1.1754,80.2832,6.6998
cuda,gernet_l,128,1.1629,39.5489,5.1267
cuda,ghostnet_100,128,1.5822,69.7062,2.9646
cuda,gluon_inception_v3,128,1.3667,90.5383,8.2504
cuda,gluon_xception65,32,1.1733,46.6752,7.8544
cuda,gmixer_24_224,64,1.0319,15.9685,4.0205
cuda,gmlp_s16_224,64,1.0142,13.0256,5.0204
cuda,hrnet_w18,2,1.5849,221.5198,0.2825
cuda,inception_v3,128,1.3673,90.4507,8.2504
cuda,jx_nest_base,32,1.0912,69.6005,7.6321
cuda,lcnet_050,128,1.6295,32.3822,1.4706
cuda,mixer_b16_224,64,0.9663,11.0126,4.9351
cuda,mixnet_l,64,0.9962,71.5480,4.9307
cuda,mnasnet_100,128,1.3383,41.3438,3.6504
cuda,mobilenetv2_100,128,0.9256,31.4916,5.5802
cuda,mobilenetv3_large_100,128,1.3068,68.3124,3.7319
cuda,mobilevit_s,32,1.1169,44.2395,4.1775
cuda,nfnet_l0,64,1.1334,31.2516,3.8048
cuda,pit_b_224,64,0.9757,13.3005,9.4627
cuda,pnasnet5large,16,1.1395,166.6332,8.2254
cuda,poolformer_m36,64,1.0265,26.1376,9.1606
cuda,regnety_002,128,1.5749,51.1786,1.7247
cuda,repvgg_a2,128,1.1767,56.7443,4.1388
cuda,res2net101_26w_4s,64,1.4375,94.4266,6.5184
cuda,res2net50_14w_8s,2,1.5925,80.0250,0.3017
cuda,res2next50,2,1.5583,51.7182,0.3027
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.4914,80.5281,4.9483
cuda,resnet18,128,1.5715,28.5068,2.6067
cuda,rexnet_100,128,1.1224,113.8540,7.0210
cuda,sebotnet33ts_256,64,1.1285,61.0496,7.6135
cuda,selecsls42b,128,1.6439,46.4786,3.5831
cuda,spnasnet_100,128,1.2405,47.0139,3.9473
cuda,swin_base_patch4_window7_224,64,1.0196,64.1704,10.6194
cuda,swsl_resnext101_32x16d,32,1.2700,44.4200,8.7490
cuda,tf_efficientnet_b0,128,1.1224,68.4571,6.9760
cuda,tf_mixnet_l,64,0.9926,72.5424,5.0060
cuda,tinynet_a,128,1.0572,68.5140,6.1527
cuda,tnt_s_patch16_224,64,1.7732,24.1952,5.8976
cuda,twins_pcpvt_base,32,1.3787,46.2236,4.2894
cuda,visformer_small,128,1.1040,27.4468,6.3234
cuda,vit_base_patch16_224,64,0.9189,9.4762,6.5885
cuda,volo_d1_224,64,1.1556,29.3427,6.3067
