dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.0073,1.6232,1.5849
cuda,Background_Matting,4,1.0002,1.0558,5.7391
cuda,LearningToPaint,96,0.9992,0.5282,0.4744
cuda,Super_SloMo,6,0.9987,1.0255,3.3276
cuda,alexnet,128,0.9982,0.3486,0.7909
cuda,attention_is_all_you_need_pytorch,256,1.0067,1.3152,2.4725
cuda,dcgan,32,0.9899,0.3347,0.0394
cuda,densenet121,4,1.0019,1.6866,0.3145
cuda,dlrm,2048,1.0001,0.5723,2.5313
cuda,drq,1,1.0165,0.3694,0.0357
cuda,fastNLP_Bert,6,0.9956,1.6327,2.8379
cuda,functorch_dp_cifar10,64,1.0033,0.4870,0.1064
cuda,hf_Albert,8,1.0010,1.2888,3.2889
cuda,hf_Bart,4,1.0018,2.1088,3.0950
cuda,hf_Bert,4,1.0488,1.4027,2.1929
cuda,hf_BigBird,2,0.9932,7.1386,3.1475
cuda,hf_DistilBert,8,1.0061,0.7310,2.2513
cuda,hf_GPT2,4,1.0276,1.4225,3.0286
cuda,hf_Longformer,2,0.9861,1.7058,3.2316
cuda,hf_Reformer,4,0.9991,1.6509,0.7517
cuda,hf_T5,8,0.9948,4.0900,13.2758
cuda,lennard_jones,1000,0.9559,0.3574,0.0096
cuda,mnasnet1_0,32,0.9991,0.7328,0.7741
cuda,mobilenet_v2,96,0.9989,0.8323,3.8880
cuda,mobilenet_v3_large,32,1.0045,0.8141,0.7985
cuda,moco,32,0.9954,1.6837,2.0400
cuda,nvidia_deeprecommender,256,0.9979,0.3530,2.1574
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9955,0.5216,0.2556
cuda,pytorch_stargan,16,0.9977,0.5178,0.6014
cuda,pytorch_struct,200,0.9886,0.4015,0.3553
cuda,pytorch_unet,1,0.9994,0.5869,1.8579
cuda,resnet18,16,0.9990,0.4972,0.2786
cuda,resnet50,32,1.0021,0.8133,1.5775
cuda,resnext50_32x4d,8,0.9970,0.8009,0.6024
cuda,shufflenet_v2_x1_0,128,1.0005,0.8891,1.4995
cuda,soft_actor_critic,256,0.9984,0.2969,0.0168
cuda,speech_transformer,32,1.0064,1.7024,0.5953
cuda,squeezenet1_1,32,0.9973,0.4579,0.4378
cuda,tacotron2,64,0.9781,23.4535,8.1204
cuda,timm_efficientdet,1,0.8895,18.7519,0.9180
cuda,timm_efficientnet,32,0.8064,1.5937,1.5002
cuda,timm_nfnet,128,0.9992,2.0439,7.2848
cuda,timm_regnet,32,0.9778,2.0658,3.3100
cuda,timm_resnest,32,0.9985,0.5547,1.1262
cuda,timm_vision_transformer,8,1.0065,0.8071,0.4090
cuda,timm_vovnet,32,0.6130,1.4588,1.3976
cuda,tts_angular,64,1.0100,0.4384,0.2803
cuda,vgg16,64,0.9997,0.4176,3.6635
cuda,yolov3,16,0.9990,5.8876,5.2171
