dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.854955,19.763051,8.078855,2.991920,12.462667,8.160573,3.342397,0.265796,1.330261,8.885870
cuda,beit_base_patch16_224,64,0.810960,7.861879,2.333912,1.336575,4.875244,3.311260,1.178677,0.156498,0.751184,4.727334
cuda,botnet26t_256,128,0.938916,10.232160,5.954745,2.108783,7.298038,5.091332,1.625409,0.106329,2.093806,5.617940
cuda,cait_m36_384,2,2.351430,29.524905,7.132311,4.196449,17.841078,12.874133,3.934210,0.549182,0.628402,15.880649
cuda,convmixer_768_32,32,0.630045,10.810254,2.747662,1.252596,3.599160,2.357614,0.930734,0.150412,0.886173,3.117848
cuda,crossvit_9_240,64,1.077988,13.340724,3.661734,2.002302,7.318792,4.655559,1.996817,0.217084,0.437299,6.264640
cuda,cspdarknet53,64,1.808855,12.935302,4.720597,2.022937,6.220298,3.655099,1.872071,0.185280,0.302942,3.960402
cuda,deit_base_distilled_patch16_224,64,0.606132,6.935216,1.891701,1.124177,4.063962,2.757270,0.944309,0.134281,0.200995,3.581538
cuda,densenet121,64,2.723459,26.162868,10.594824,3.532526,15.622513,10.231021,3.820703,0.364573,9.525877,18.365401
cuda,dm_nfnet_f0,128,1.493217,16.610713,4.863264,2.033798,7.379367,5.360308,1.345566,0.205513,1.035137,6.129152
cuda,eca_botnext26ts_256,64,0.986315,10.736619,6.129647,2.377660,7.538136,5.262269,1.667661,0.116331,0.702250,4.565066
cuda,eca_halonext26ts,64,1.086225,13.478353,8.125406,2.841679,10.962442,8.039116,2.256235,0.124550,0.997459,6.762775
cuda,ese_vovnet19b_dw,128,0.735707,6.504597,3.266287,0.965583,4.757475,2.878595,1.382563,0.090051,0.174426,2.682767
cuda,fbnetc_100,128,1.554788,12.133391,4.510289,1.595130,6.066751,3.821581,1.548604,0.177245,0.891353,4.167323
cuda,fbnetv3_b,128,2.586218,20.617728,7.225256,2.701389,10.911528,7.062320,2.446462,0.307301,1.929778,8.545353
cuda,gernet_l,128,1.465446,9.786556,3.054030,1.234500,4.241588,2.401233,1.350078,0.148079,0.740896,3.270169
cuda,ghostnet_100,128,1.540950,17.358728,6.594696,2.239821,10.814670,7.010909,2.714984,0.261647,0.379064,7.002406
cuda,gluon_inception_v3,128,0.860083,20.140807,8.154514,3.072605,12.555054,8.325412,3.272750,0.268073,1.673879,9.330565
cuda,gluon_xception65,32,1.036847,21.584903,5.913736,2.730549,8.420303,5.811553,1.859368,0.305298,1.328832,6.794497
cuda,gmixer_24_224,64,0.934362,9.405847,2.457351,1.377796,6.840194,4.812935,1.533853,0.203542,0.253726,6.135003
cuda,gmlp_s16_224,64,0.865042,14.368397,5.435893,1.935159,10.080030,7.452836,2.147196,0.201342,0.349215,7.091073
cuda,hrnet_w18,2,3.755545,65.565195,14.660517,6.003824,24.569392,17.961649,4.932439,0.733311,9.806363,27.262040
cuda,inception_v3,128,0.860645,20.087744,8.162175,3.020173,12.828126,8.555058,3.313973,0.262320,1.859914,9.740642
cuda,jx_nest_base,32,1.473807,19.494626,7.889296,3.418570,14.412432,9.997779,3.228777,0.333614,2.200731,12.336776
cuda,lcnet_050,128,0.672263,6.512418,2.931170,0.982794,3.898496,2.515687,0.972382,0.097147,0.530102,2.541559
cuda,mixer_b16_224,64,0.463007,6.306581,1.723129,1.036430,4.085824,2.876091,0.864691,0.104381,2.763501,6.246713
cuda,mixnet_l,64,4.856878,15.915503,5.647630,2.174379,8.836736,5.197646,2.667169,0.282818,0.343557,5.860059
cuda,mnasnet_100,128,1.223492,9.919790,3.998368,1.303545,5.285790,3.356993,1.321620,0.144972,0.990141,3.682719
cuda,mobilenetv2_100,128,1.183601,10.049333,4.191290,1.363117,5.311075,3.420448,1.289098,0.153811,0.763210,3.344836
cuda,mobilenetv3_large_100,128,1.150112,10.732300,4.437755,1.709108,5.768457,3.548700,1.493129,0.169809,0.800338,3.941373
cuda,mobilevit_s,32,1.285271,15.843544,8.772830,3.113699,13.624386,9.215076,3.487752,0.202300,0.286917,8.372008
cuda,nfnet_l0,64,1.239651,11.165346,3.066555,1.272064,5.417580,3.796838,1.021813,0.196617,0.950920,4.708923
cuda,pit_b_224,64,0.728916,8.459287,2.708520,1.555427,5.107637,3.429059,1.152341,0.152141,0.238914,4.288708
cuda,pnasnet5large,16,3.199172,47.923964,15.295592,4.665875,24.291426,16.533740,6.069341,0.580090,2.666252,17.396343
cuda,poolformer_m36,64,1.402586,26.542231,10.489768,3.832779,17.788552,13.414830,3.702295,0.239249,1.780168,13.198988
cuda,regnety_002,128,1.140774,9.919929,3.483624,1.217190,4.797467,2.781665,1.178413,0.148621,0.749324,3.381993
cuda,repvgg_a2,128,1.466377,9.357112,3.215161,1.126006,3.827751,2.300704,1.133823,0.132040,0.731870,2.790616
cuda,res2net101_26w_4s,64,1.900019,35.447021,11.503770,4.449077,17.492507,12.073074,4.205344,0.475938,0.712992,11.480360
cuda,res2net50_14w_8s,2,1.520148,28.771605,8.279520,2.794951,13.447192,9.232102,2.993662,0.381955,0.589310,9.283818
cuda,res2next50,2,0.902602,15.488344,4.618814,1.646526,7.866558,5.212248,1.870516,0.224979,0.352972,5.411048
cuda,resmlp_12_224,128,0.468648,4.180323,1.043422,0.683633,2.620842,1.637914,0.716466,0.093317,6.900893,9.223438
cuda,resnest101e,32,2.215048,30.798472,8.650364,3.264826,14.859976,10.185040,3.563125,0.416658,1.925160,11.711939
cuda,resnet18,128,0.277565,4.145085,1.808799,0.539915,2.346459,1.352104,0.695901,0.057131,0.578955,1.694916
cuda,rexnet_100,128,1.374911,14.362001,5.999213,2.185792,8.873216,5.310017,2.355702,0.225289,1.444812,6.643828
cuda,sebotnet33ts_256,64,1.244482,13.507130,7.455589,2.808052,9.704921,6.563567,2.433029,0.148093,1.676572,6.831620
cuda,selecsls42b,128,0.400737,8.064706,3.218930,1.332372,5.771718,3.657494,1.558082,0.129704,0.311282,4.275303
cuda,spnasnet_100,128,1.466994,11.571019,4.366704,1.542953,5.910637,3.736645,1.488703,0.173794,0.863027,4.070235
cuda,swin_base_patch4_window7_224,64,2.320688,22.287230,8.586329,3.925408,17.246680,11.719020,4.314578,0.321021,2.414174,15.227363
cuda,swsl_resnext101_32x16d,32,0.985999,17.612371,4.693608,1.906974,6.785566,4.655528,1.513946,0.236713,1.117921,5.689408
cuda,tf_efficientnet_b0,128,1.370734,11.836632,4.458018,1.559179,7.277793,4.243999,2.257694,0.181844,1.070292,5.569797
cuda,tf_mixnet_l,64,5.122220,16.288938,6.004805,2.219957,9.316510,5.819687,2.491819,0.286242,0.347677,6.032855
