dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.444213
cuda,beit_base_patch16_224,64,1.779431
cuda,botnet26t_256,128,1.988554
cuda,cait_m36_384,2,4.889570
cuda,coat_lite_mini,128,1.927644
cuda,convmixer_768_32,32,2.073988
cuda,convnext_base,32,2.377213
cuda,crossvit_9_240,64,2.218838
cuda,cspdarknet53,64,3.094434
cuda,deit_base_distilled_patch16_224,64,1.549315
cuda,densenet121,64,4.825037
cuda,dla102,64,2.807682
cuda,dm_nfnet_f0,128,2.772614
cuda,dpn107,32,5.323771
cuda,eca_botnext26ts_256,64,1.992476
cuda,eca_halonext26ts,64,2.055239
cuda,ese_vovnet19b_dw,128,1.497862
cuda,fbnetc_100,128,2.749286
cuda,fbnetv3_b,128,4.338675
cuda,gernet_l,128,2.726504
cuda,ghostnet_100,128,3.169912
cuda,gluon_inception_v3,128,2.455598
cuda,gluon_xception65,32,3.004076
cuda,gmixer_24_224,64,2.126301
cuda,gmlp_s16_224,64,1.939773
cuda,hrnet_w18,2,9.412711
cuda,inception_v3,128,2.412657
cuda,jx_nest_base,32,2.908074
cuda,lcnet_050,128,1.460632
cuda,mixer_b16_224,64,1.332570
cuda,mixnet_l,64,6.611900
cuda,mnasnet_100,128,2.248305
cuda,mobilenetv2_100,128,2.219843
cuda,mobilenetv3_large_100,128,2.181198
cuda,mobilevit_s,32,2.538308
cuda,nfnet_l0,64,2.383938
cuda,pit_b_224,64,1.764031
cuda,pnasnet5large,16,7.731104
cuda,poolformer_m36,64,3.120394
cuda,regnety_002,128,2.337675
cuda,repvgg_a2,128,2.581230
cuda,res2net101_26w_4s,64,4.408613
cuda,res2net50_14w_8s,2,3.681620
cuda,res2next50,2,2.209333
cuda,resmlp_12_224,128,1.073186
cuda,resnest101e,32,5.217722
cuda,resnet18,128,0.889758
cuda,rexnet_100,128,2.724057
cuda,sebotnet33ts_256,64,2.386536
cuda,selecsls42b,128,1.295072
cuda,spnasnet_100,128,2.712760
cuda,swin_base_patch4_window7_224,64,4.411582
cuda,swsl_resnext101_32x16d,32,2.884192
cuda,tf_efficientnet_b0,128,2.610594
cuda,tf_mixnet_l,64,6.858888
cuda,tinynet_a,128,3.039984
cuda,tnt_s_patch16_224,64,2.909474
cuda,twins_pcpvt_base,32,3.870928
cuda,visformer_small,128,1.674176
cuda,vit_base_patch16_224,64,1.551987
cuda,volo_d1_224,64,2.381358
