dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.8671,10.3916,21.6018
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8159,8.3788,18.6865
cuda,cait_m36_384,2,1.1512,29.8243,16.6927
cuda,coat_lite_mini,128,0.8526,7.3096,18.3948
cuda,convmixer_768_32,32,0.9268,7.5276,19.9868
cuda,convnext_base,32,0.7588,9.2560,12.5171
cuda,crossvit_9_240,64,0.8846,9.2787,6.6342
cuda,cspdarknet53,64,0.7215,16.7418,16.9986
cuda,deit_base_distilled_patch16_224,64,0.7982,5.3286,16.3734
cuda,densenet121,64,0.9355,45.7699,14.8020
cuda,dla102,64,0.8481,11.1387,14.4369
cuda,dm_nfnet_f0,128,0.8740,9.9110,20.7615
cuda,dpn107,32,0.6957,37.7159,16.9493
cuda,eca_botnext26ts_256,64,0.6641,9.0469,15.8154
cuda,eca_halonext26ts,64,0.6696,9.5008,15.8801
cuda,ese_vovnet19b_dw,128,0.7531,6.0032,15.7839
cuda,fbnetc_100,128,0.7460,15.9503,10.9757
cuda,fbnetv3_b,128,0.7074,25.6606,18.0541
cuda,gernet_l,128,0.7348,13.4416,12.8578
cuda,ghostnet_100,128,0.8895,10.3307,8.3442
cuda,gluon_inception_v3,128,0.8651,10.5495,21.6019
cuda,gluon_xception65,32,0.7842,12.7628,21.4134
cuda,gmixer_24_224,64,0.6910,9.8719,13.3408
cuda,gmlp_s16_224,64,0.7745,8.4761,14.1443
cuda,hrnet_w18,2,2.5636,44.3554,0.6818
cuda,inception_v3,128,0.8661,10.2916,21.5991
cuda,jx_nest_base,32,0.7762,13.8200,18.5235
cuda,lcnet_050,128,0.7480,5.8388,3.5056
cuda,mixer_b16_224,64,0.7906,3.9451,12.4413
cuda,mixnet_l,64,0.7216,25.0030,14.2800
cuda,mnasnet_100,128,0.7573,11.1946,9.1329
cuda,mobilenetv2_100,128,0.7086,10.8792,16.8303
cuda,mobilenetv3_large_100,128,0.7464,11.7586,9.2521
cuda,mobilevit_s,32,0.6853,12.5032,12.0115
cuda,nfnet_l0,64,0.7505,9.5847,11.8248
cuda,pit_b_224,64,0.8310,6.4623,23.0091
cuda,pnasnet5large,16,0.8205,35.4653,28.6202
cuda,poolformer_m36,64,0.8065,12.0164,24.5113
cuda,regnety_002,128,1.0281,12.2311,4.0591
cuda,repvgg_a2,128,0.7493,12.8580,8.5033
cuda,res2net101_26w_4s,64,0.8448,21.5866,17.5365
cuda,res2net50_14w_8s,2,2.5172,18.4677,0.7201
cuda,res2next50,2,2.4227,9.2039,0.7258
cuda,resmlp_12_224,128,0.7665,3.8035,14.5197
cuda,resnest101e,32,1.0075,21.3541,13.8795
cuda,resnet18,128,0.8714,2.3345,5.2824
cuda,rexnet_100,128,0.7069,14.5894,21.5284
cuda,sebotnet33ts_256,64,0.6723,11.8357,19.0236
cuda,selecsls42b,128,0.8685,4.4168,9.5118
cuda,spnasnet_100,128,0.7295,14.6083,10.0289
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8409,11.2685,22.2421
cuda,tf_efficientnet_b0,128,0.6667,14.2711,22.4015
cuda,tf_mixnet_l,64,0.7220,27.2481,14.7964
cuda,tinynet_a,128,0.6313,17.2685,17.8949
cuda,tnt_s_patch16_224,64,0.8695,14.0814,16.2015
cuda,twins_pcpvt_base,32,1.3373,19.4307,9.8481
cuda,visformer_small,128,0.8442,5.4747,16.9991
cuda,vit_base_patch16_224,64,0.8427,5.9336,16.2431
cuda,volo_d1_224,64,0.8560,10.2188,16.4815
