dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.521465
cuda,LearningToPaint,96,0.755572
cuda,Super_SloMo,6,1.538401
cuda,alexnet,128,0.456135
cuda,attention_is_all_you_need_pytorch,256,1.912863
cuda,dcgan,32,0.420202
cuda,densenet121,4,3.318404
cuda,dlrm,2048,0.660186
cuda,drq,1,0.462941
cuda,fastNLP_Bert,6,2.082615
cuda,functorch_dp_cifar10,64,0.751509
cuda,hf_Albert,8,1.564660
cuda,hf_Bart,4,2.770283
cuda,hf_Bert,4,1.876045
cuda,hf_DistilBert,8,0.946093
cuda,hf_GPT2,4,2.047544
cuda,hf_Longformer,2,1.750745
cuda,hf_Reformer,4,2.051050
cuda,lennard_jones,1000,0.383238
cuda,mnasnet1_0,32,1.284967
cuda,mobilenet_v2,96,1.371801
cuda,mobilenet_v3_large,32,1.472440
cuda,moco,32,3.086668
cuda,nvidia_deeprecommender,256,0.415240
cuda,pytorch_CycleGAN_and_pix2pix,1,0.827758
cuda,pytorch_stargan,16,0.755317
cuda,pytorch_struct,200,0.464437
cuda,pytorch_unet,1,0.876490
cuda,resnet18,16,0.761312
cuda,resnet50,32,1.434376
cuda,resnext50_32x4d,8,1.468399
cuda,shufflenet_v2_x1_0,128,1.609374
cuda,soft_actor_critic,256,0.350369
cuda,squeezenet1_1,32,0.652871
cuda,tacotron2,64,12.463423
cuda,timm_efficientdet,1,21.736665
cuda,timm_efficientnet,32,2.461347
cuda,timm_nfnet,128,2.622646
cuda,timm_regnet,32,3.312676
cuda,timm_resnest,32,0.978575
cuda,timm_vision_transformer,8,1.340549
cuda,timm_vovnet,32,1.944783
cuda,tts_angular,64,0.525446
cuda,vgg16,64,0.584069
cuda,yolov3,16,7.303278
