dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.271568,0.000216
cuda,AlbertForQuestionAnswering,4,2.308958,0.000217
cuda,AllenaiLongformerBase,4,9.606257,0.004214
cuda,BartForCausalLM,4,3.709939,0.000453
cuda,BartForConditionalGeneration,2,8.000461,0.000393
cuda,BertForMaskedLM,16,4.634983,0.000174
cuda,BertForQuestionAnswering,16,4.615665,0.000179
cuda,BlenderbotForCausalLM,4,6.843683,0.000925
cuda,BlenderbotSmallForCausalLM,64,2.730813,0.000325
cuda,BlenderbotSmallForConditionalGeneration,64,5.446671,0.000242
cuda,CamemBert,16,4.600108,0.000189
cuda,DebertaForMaskedLM,4,5.907118,0.002216
cuda,DebertaForQuestionAnswering,8,5.905183,0.002194
cuda,DebertaV2ForMaskedLM,1,12.114776,0.004226
cuda,DebertaV2ForQuestionAnswering,2,12.126046,0.003983
cuda,DistilBertForMaskedLM,128,1.813257,0.000096
cuda,DistilBertForQuestionAnswering,256,1.802241,0.000090
cuda,DistillGPT2,16,1.865664,0.000131
cuda,ElectraForCausalLM,32,4.640480,0.000263
cuda,ElectraForQuestionAnswering,64,4.444872,0.000186
cuda,GPT2ForSequenceClassification,4,3.404419,0.000207
cuda,LayoutLMForMaskedLM,16,4.489364,0.000234
cuda,LayoutLMForSequenceClassification,16,4.561376,0.000257
cuda,M2M100ForConditionalGeneration,16,7.864950,0.000764
cuda,MBartForCausalLM,4,3.707337,0.000459
cuda,MBartForConditionalGeneration,2,8.022379,0.000335
cuda,MT5ForConditionalGeneration,16,6.324786,0.000496
cuda,MegatronBertForCausalLM,4,9.063340,0.000265
cuda,MegatronBertForQuestionAnswering,8,8.951195,0.000273
cuda,MobileBertForMaskedLM,64,19.136146,0.000552
cuda,MobileBertForQuestionAnswering,128,19.178936,0.000557
cuda,OPTForCausalLM,2,3.522188,0.000481
cuda,PLBartForCausalLM,8,2.280145,0.000261
cuda,PLBartForConditionalGeneration,4,5.987590,0.000428
cuda,PegasusForCausalLM,32,3.608019,0.000489
cuda,PegasusForConditionalGeneration,32,5.028929,0.000479
cuda,RobertaForCausalLM,16,4.683289,0.000204
cuda,RobertaForQuestionAnswering,16,4.656459,0.000182
cuda,Speech2Text2ForCausalLM,256,2.081481,0.000321
cuda,T5ForConditionalGeneration,4,4.674241,0.000442
cuda,T5Small,4,4.694916,0.000404
cuda,TrOCRForCausalLM,32,3.735556,0.000461
cuda,XGLMForCausalLM,8,6.546751,0.000973
cuda,XLNetLMHeadModel,8,8.320635,0.000968
cuda,YituTechConvBert,16,6.397005,0.000287
