dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,37.974853,33.681754,30.776839,17.436841,5.190143,26.982293,9.238758,5.035856,0.618032,103.679787,15.100219
cuda,beit_base_patch16_224,64,24.187181,21.430366,17.086675,10.175370,1.927191,16.833951,3.918320,2.083227,0.294763,3.226477,9.084191
cuda,botnet26t_256,128,24.687600,22.450874,19.563603,14.278265,2.880363,21.418549,5.889169,2.711730,0.150600,51.016047,10.163130
cuda,cait_m36_384,4,54.831994,46.071589,43.194183,18.860904,6.914966,36.042304,15.417903,7.819372,2.437392,22.734644,24.701904
cuda,coat_lite_mini,128,26.423949,23.947714,20.994493,14.246836,2.382538,27.328520,8.070007,3.425037,0.246573,41.024989,15.622595
cuda,convit_base,64,23.526539,20.910367,17.819281,9.860620,2.202039,19.104793,5.474967,2.536725,0.318116,9.683101,11.629559
cuda,convmixer_768_32,32,21.127458,19.503982,16.631906,6.810003,3.248416,12.211380,3.681882,2.098172,0.335336,8.909236,3.009413
cuda,convnext_base,64,26.721096,22.157387,19.358156,10.776454,3.703808,22.109808,5.761009,3.407659,0.563818,31.273507,15.271811
cuda,crossvit_9_240,128,29.960835,26.139105,23.213442,12.138272,3.335637,26.621637,7.498736,3.621291,0.498137,32.930424,18.078228
cuda,cspdarknet53,64,29.670595,25.334019,22.472074,12.080092,3.996230,18.322195,4.709048,3.042662,0.349996,55.016042,10.863225
cuda,deit_base_distilled_patch16_224,64,19.029395,16.860970,13.933641,8.155451,1.624624,19.775001,4.050143,1.928944,0.258134,3.729194,13.387081
cuda,dla102,128,36.882853,32.581342,29.790766,14.796245,4.946512,22.422306,7.738844,3.810163,0.604712,41.019069,13.256179
cuda,dm_nfnet_f0,128,25.716238,21.194277,18.380109,8.762526,4.017967,17.548652,5.172997,2.658296,0.292771,28.677879,13.049953
cuda,dpn107,32,46.238061,39.101642,36.067531,17.532254,5.544916,27.004666,8.007751,4.747663,0.600132,30.700250,15.788405
cuda,eca_botnext26ts_256,128,26.889307,24.424717,21.465556,15.038192,2.810238,22.615515,6.492640,2.558678,0.168609,54.745833,10.756463
cuda,ese_vovnet19b_dw,128,17.306917,15.488904,12.626252,8.896878,1.882661,14.532131,3.453052,1.624807,0.125737,52.094413,7.622413
cuda,fbnetc_100,128,28.040531,24.571418,21.609849,12.781351,3.647260,18.842088,4.681543,2.536870,0.326333,99.342328,9.950681
cuda,fbnetv3_b,128,43.249521,37.460671,34.602308,17.792996,5.849318,27.422077,9.105514,4.286627,0.673180,104.670842,15.901048
cuda,gernet_l,128,24.781280,21.124923,17.674594,9.696816,3.106927,15.031642,3.147750,1.894306,0.250366,49.127511,8.654685
cuda,ghostnet_100,128,41.326170,35.746456,32.282285,19.045990,4.834282,32.173755,8.369199,4.266116,0.518246,186.455591,18.320336
cuda,gluon_inception_v3,128,37.699465,33.288649,30.531677,17.173270,5.201275,26.498903,9.252629,5.027439,0.612381,103.074494,14.894437
cuda,gluon_xception65,32,41.290076,35.568377,32.749779,14.655860,5.701062,21.315186,7.538091,3.704543,0.753560,33.714463,13.172426
cuda,gmixer_24_224,128,27.459421,23.151823,20.374209,10.348905,2.567485,18.768534,5.883834,3.038124,0.458154,6.804365,11.443657
cuda,gmlp_s16_224,128,27.942229,23.768847,20.904346,11.113246,3.174407,20.549284,6.221732,3.198584,0.496624,12.793463,12.857537
cuda,hrnet_w18,128,104.335343,95.877971,92.919406,41.644627,18.347535,57.847293,27.175643,12.399433,5.056545,90.602975,36.561911
cuda,inception_v3,128,38.437904,34.126823,31.196578,17.687935,5.216198,27.208771,9.279163,5.045255,0.605529,101.221531,15.105894
cuda,jx_nest_base,32,34.881736,29.739879,26.892053,15.292610,4.189015,28.603078,10.779083,4.279679,0.665093,23.932969,18.161576
cuda,lcnet_050,128,18.629114,16.929823,13.989430,9.008869,2.010635,14.270043,3.239432,1.533685,0.135874,73.889966,7.398400
cuda,mixer_b16_224,128,17.836739,15.684601,12.764327,7.746676,1.673384,13.631650,2.269084,1.322864,0.170623,5.928346,7.680365
cuda,mixnet_l,128,37.880791,31.749771,28.893657,16.049737,4.480922,25.891587,7.061099,4.326412,0.563257,100.890226,14.653454
cuda,mnasnet_100,128,24.271101,21.183870,18.243850,11.123274,2.778658,16.866442,4.068161,2.101920,0.230510,83.974616,8.720100
cuda,mobilenetv2_100,128,25.427153,22.564334,19.639748,12.016461,2.870387,17.825888,4.271761,2.329449,0.249492,89.847662,8.887249
cuda,mobilenetv3_large_100,128,26.774279,23.873559,20.922823,13.071186,3.179752,20.961257,4.850523,2.698241,0.267343,118.702193,11.279473
cuda,mobilevit_s,64,36.198999,32.356076,29.499734,19.872715,4.428738,36.224405,14.241562,6.476999,0.423279,103.459833,21.271118
cuda,nfnet_l0,128,24.021461,20.296864,17.345183,8.448058,3.257564,16.688142,5.100371,2.263512,0.288884,40.002747,11.717545
cuda,pit_b_224,64,21.562359,19.077552,16.205541,9.638025,2.075956,16.436003,4.257911,2.151193,0.286162,11.413934,9.269378
cuda,pnasnet5large,16,74.250385,66.499641,63.580173,30.624694,11.948217,45.583659,20.144372,10.775555,2.009467,47.338838,28.266251
cuda,poolformer_m36,64,39.489242,33.375007,30.541980,17.714492,8.392182,31.710889,14.491137,6.671429,0.640899,32.855914,22.763243
cuda,regnety_002,128,23.921503,20.257436,17.433219,10.206837,2.774245,16.198311,3.913168,2.078810,0.256337,72.940776,8.955613
cuda,repvgg_a2,128,23.452522,19.895350,17.058393,9.134197,2.960340,13.862328,3.654504,1.709289,0.228202,26.864516,7.900269
cuda,res2net101_26w_4s,64,60.377665,53.552217,50.730636,23.636946,8.769563,34.360472,14.708748,7.195219,1.553258,59.515654,20.192614
cuda,res2net50_14w_8s,128,55.190070,49.303834,46.436717,21.698625,8.525234,33.180699,13.070198,7.257979,1.305567,36.393697,20.628726
cuda,res2next50,128,32.990587,29.657489,26.754950,13.562181,4.205643,21.878268,7.610012,3.891356,0.514720,38.373141,12.870077
cuda,resmlp_12_224,128,15.220541,13.361655,10.444615,6.939200,1.059137,26.056824,2.553489,1.423346,0.150410,7.781977,20.276182
cuda,resnest101e,64,54.604593,47.258015,44.411729,20.074303,7.967086,32.065933,12.607458,6.179476,1.220765,80.216321,20.606029
cuda,rexnet_100,128,34.362301,30.296254,27.451540,17.193031,3.947555,28.762725,6.553095,3.246139,0.339666,238.034054,15.798383
cuda,sebotnet33ts_256,64,31.061196,27.518017,24.681983,16.820736,3.606754,25.704099,8.386260,3.323446,0.233648,59.160341,12.702587
cuda,selecsls42b,128,20.724120,19.095332,16.283051,10.337137,2.411600,16.878490,4.250185,2.143173,0.184129,60.924366,9.324094
cuda,spnasnet_100,128,27.768128,24.097584,21.146847,12.490158,3.588033,18.698370,4.687298,2.479195,0.313532,98.547532,10.035683
