dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,24.005620,21.684700,19.109078,11.683809,2.289028,21.789168,3.044044,1.830664,0.159134,7.533524,12.549962
cuda,AlbertForQuestionAnswering,4,22.543185,20.254593,17.700075,10.148870,2.148367,18.981109,3.196490,1.558818,0.156439,3.633363,11.137156
cuda,BartForCausalLM,4,25.639691,21.988209,19.238265,11.245583,1.888202,18.155880,3.721954,2.116169,0.219843,2.855758,8.985001
cuda,BartForConditionalGeneration,2,47.551127,39.667206,37.006732,16.376146,5.594823,24.870626,10.035619,4.863508,1.417042,0.451926,14.553541
cuda,BertForMaskedLM,16,26.879302,21.978225,19.247374,10.414958,2.353514,17.445284,3.918240,2.035863,0.318983,6.745539,9.572131
cuda,BertForQuestionAnswering,16,25.815491,21.382372,18.656737,10.206115,2.030267,16.877892,4.153125,1.995425,0.313743,6.366621,8.891350
cuda,BlenderbotForCausalLM,4,38.819535,31.463609,28.696542,12.069215,3.878244,21.707041,7.447021,4.255042,0.447186,8.639235,13.887520
cuda,BlenderbotSmallForCausalLM,64,19.421676,16.382560,13.571116,7.939512,1.337940,14.956683,2.775211,1.477141,0.152820,3.028893,8.485541
cuda,BlenderbotSmallForConditionalGeneration,64,33.285535,27.834937,25.187334,11.544590,3.524648,17.891806,6.185783,3.298770,0.721036,2.259718,10.440059
cuda,CamemBert,16,26.575308,21.716631,18.982846,10.467344,2.348738,16.175009,3.907797,2.013851,0.317612,5.437890,8.246230
cuda,DebertaForMaskedLM,4,32.899757,26.669477,22.984717,15.514664,2.023929,25.804628,4.427618,2.283837,0.301446,3.119026,12.585391
cuda,DebertaForQuestionAnswering,8,33.514856,27.515871,23.920430,15.661871,2.195565,26.665743,4.212775,2.474705,0.296961,3.669072,13.474070
cuda,DebertaV2ForMaskedLM,1,44.655794,31.892967,29.038875,14.352011,3.058524,23.171937,5.568370,3.456798,0.574987,1.399954,12.384301
cuda,DebertaV2ForQuestionAnswering,2,42.464583,30.293004,27.489774,13.053090,3.424508,22.631097,7.678680,4.004134,0.595268,13.503275
cuda,DistilBertForMaskedLM,128,15.700760,13.990404,11.315698,7.060623,1.284662,11.159105,2.173142,1.078365,0.131886,8.837482,5.479588
cuda,DistilBertForQuestionAnswering,256,17.138654,15.424520,11.969706,7.662260,1.268598,12.400131,2.243043,1.083643,0.126147,10.338494,6.103751
cuda,DistillGPT2,16,15.813133,14.010403,10.403055,6.574826,1.213326,11.238046,2.333719,1.018777,0.120102,2.378805,5.966572
cuda,ElectraForCausalLM,32,33.556430,28.743390,25.238947,16.651113,2.364074,30.745882,4.188825,2.120169,0.323005,14.098419,16.653550
cuda,ElectraForQuestionAnswering,64,27.534003,22.736008,19.180814,10.685875,2.334294,21.177334,3.948102,2.007248,0.326616,6.886153,13.015182
cuda,GPT2ForSequenceClassification,4,23.133535,19.583809,16.080403,8.514398,2.311014,12.881794,4.056068,1.890136,0.284179,2.170978,6.861418
cuda,LayoutLMForMaskedLM,16,29.551251,24.780198,21.344664,12.499458,2.360924,21.108658,4.002522,2.066952,0.318482,6.625500,11.165996
cuda,LayoutLMForSequenceClassification,16,28.654657,24.383306,20.922046,12.355767,2.318571,21.894656,3.913491,2.053764,0.316294,8.669261,12.049653
cuda,M2M100ForConditionalGeneration,16,55.561195,45.304020,41.953799,21.088509,5.225419,35.262408,10.138140,5.418337,0.709599,24.029524,19.874260
cuda,MBartForCausalLM,4,26.034603,22.304458,19.341676,11.480159,2.210332,18.735265,3.624632,2.409737,0.232553,2.879420,9.657522
cuda,MBartForConditionalGeneration,2,49.668950,41.538799,38.772111,17.880697,6.010683,27.857397,10.677808,5.152764,1.516202,0.399457,16.468321
cuda,MT5ForConditionalGeneration,16,45.354981,38.758846,35.525382,21.600901,3.807542,32.903686,7.012134,2.789826,0.420180,72.298289,15.464054
cuda,MegatronBertForCausalLM,4,45.460016,35.821742,32.606416,15.920640,4.357852,27.057275,8.715858,4.059737,0.973625,12.955309,15.874220
cuda,MegatronBertForQuestionAnswering,8,43.964025,34.300034,31.762918,15.198497,4.268323,25.263548,8.497816,4.017348,0.990720,10.844402,14.717920
cuda,MobileBertForMaskedLM,64,76.375935,56.307894,52.635612,20.521253,7.107021,41.210622,14.418088,7.855167,4.369699,45.311686,28.464655
cuda,MobileBertForQuestionAnswering,128,75.638887,55.365502,52.643237,20.432429,5.905138,42.823160,15.432638,7.885399,4.421196,36.738587,29.644959
cuda,OPTForCausalLM,2,23.201521,19.551460,16.723283,8.416961,2.282948,15.322647,3.882530,2.305437,0.229199,2.658223,9.376385
cuda,PLBartForCausalLM,8,21.239237,18.835679,15.563460,11.441901,1.089419,18.623539,2.302976,1.147387,0.114791,1.903697,8.372930
cuda,PLBartForConditionalGeneration,4,35.448001,29.512627,26.746590,15.512899,2.635475,23.747115,5.106506,2.749463,0.307699,3.826158,11.111752
cuda,PegasusForCausalLM,32,25.610511,22.012328,18.595320,10.756485,2.188614,18.670358,3.835131,2.171915,0.229013,3.418592,10.292761
cuda,PegasusForConditionalGeneration,32,46.334919,41.363185,38.594451,18.162798,5.346154,28.722398,9.209995,5.294760,0.989042,1.947431,16.840950
cuda,RobertaForCausalLM,16,29.168465,24.238901,21.524836,12.573480,2.349368,17.830901,4.013383,2.049543,0.323514,5.788275,7.797648
cuda,RobertaForQuestionAnswering,16,27.408248,22.448575,19.716393,10.696584,2.328549,15.402855,3.941570,2.016710,0.313619,5.100052,7.223241
cuda,Speech2Text2ForCausalLM,256,18.062343,15.962770,13.192518,9.003020,0.921536,14.808276,2.194468,1.108976,0.117273,3.656930,6.823476
cuda,T5ForConditionalGeneration,4,35.017415,30.195695,26.928571,17.266164,2.977118,25.496942,4.405247,2.037820,0.281172,11.618692,11.445059
cuda,T5Small,4,34.883239,29.867075,26.613081,17.222835,3.022864,24.630096,4.133652,2.052935,0.286769,11.589419,10.897554
cuda,TrOCRForCausalLM,32,28.535601,24.790848,21.210069,13.268996,1.883117,21.404906,4.029036,2.139658,0.221903,1.803895,10.206048
cuda,XGLMForCausalLM,8,39.459337,32.818921,30.196264,13.859358,4.467716,24.582175,8.221809,4.672184,0.458629,5.323783,15.583007
cuda,XLNetLMHeadModel,8,60.093692,51.665417,48.889209,26.171478,7.092131,33.446480,16.975791,6.265882,0.529459,3.814822,14.937108
cuda,YituTechConvBert,16,36.587456,29.731003,26.912847,14.535709,3.788542,25.854027,6.538489,3.208634,0.556523,19.175861,15.397817
