dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.8853,8.5712,0.7431
cuda,AlbertForQuestionAnswering,4,0.8859,8.5193,0.7540
cuda,AllenaiLongformerBase,1,0.7384,17.1453,0.9473
cuda,BartForCausalLM,4,0.9695,8.1178,0.8997
cuda,BartForConditionalGeneration,2,0.9714,21.9928,0.9035
cuda,BertForMaskedLM,64,0.9589,8.8146,0.8990
cuda,BertForQuestionAnswering,128,0.9849,8.8396,0.9520
cuda,BigBird,1,0.9113,16.8812,0.9547
cuda,BlenderbotSmallForCausalLM,64,0.9275,5.5965,0.8172
cuda,BlenderbotSmallForConditionalGeneration,64,0.9211,15.3537,0.8918
cuda,CamemBert,1,0.8591,8.9260,0.8143
cuda,DebertaForMaskedLM,4,0.7360,12.4916,0.9824
cuda,DebertaForQuestionAnswering,8,0.9043,12.4939,1.0737
cuda,DistilBertForMaskedLM,64,0.9520,4.2714,0.8599
cuda,DistilBertForQuestionAnswering,64,0.9688,4.3509,0.9216
cuda,DistillGPT2,1,0.8953,3.9956,0.8033
cuda,ElectraForCausalLM,32,0.9429,8.9457,0.8480
cuda,ElectraForQuestionAnswering,64,0.9802,9.0466,0.9538
cuda,GPT2ForSequenceClassification,4,0.9769,7.9184,0.9164
cuda,LayoutLMForMaskedLM,16,0.9722,9.3845,0.9238
cuda,LayoutLMForSequenceClassification,16,0.9808,9.4242,0.9325
cuda,M2M100ForConditionalGeneration,8,0.8660,20.9146,0.9558
cuda,MBartForCausalLM,32,0.9506,8.2621,0.8924
cuda,MBartForConditionalGeneration,16,0.8508,21.7799,0.8555
cuda,MT5ForConditionalGeneration,8,0.8671,16.2442,0.8300
cuda,MegatronBertForCausalLM,16,0.8507,18.0083,0.8597
cuda,MegatronBertForQuestionAnswering,16,0.8507,18.4940,0.8529
cuda,MobileBertForMaskedLM,32,0.8276,39.9107,0.8864
cuda,MobileBertForQuestionAnswering,64,0.8299,40.3418,0.9965
cuda,OPTForCausalLM,32,0.9294,8.1977,0.8679
cuda,PLBartForCausalLM,32,0.9421,4.2166,0.8444
cuda,PLBartForConditionalGeneration,16,0.8405,11.1872,0.8769
cuda,PegasusForCausalLM,32,0.9503,8.0313,0.9114
cuda,PegasusForConditionalGeneration,16,0.8306,21.1437,0.9620
cuda,RobertaForCausalLM,64,0.9599,8.8980,0.8994
cuda,RobertaForQuestionAnswering,128,0.9838,8.8400,0.9520
cuda,Speech2Text2ForCausalLM,128,0.9374,4.1683,0.8427
cuda,T5ForConditionalGeneration,4,0.9327,10.9554,0.9527
cuda,T5Small,1,0.8955,10.8059,0.8935
cuda,TrOCRForCausalLM,32,0.9411,8.1026,0.8921
cuda,XGLMForCausalLM,8,0.8239,17.1885,0.9234
cuda,YituTechConvBert,1,0.8558,13.6824,0.8091
