dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.574507,20.553557,3.055100,23.024647,3.930407,1.481591,0.286631,64.653099,5.655145
cuda,Background_Matting,4,1.663604,5.387582,1.980353,8.906525,4.807827,1.957453,0.203794,5.586817
cuda,LearningToPaint,96,0.651370,2.644584,1.088900,3.580906,1.115253,0.499539,0.078956,2.063961
cuda,Super_SloMo,6,1.814279,8.024828,2.479336,9.319631,4.894591,1.733108,0.109372,3.850830
cuda,alexnet,128,0.131403,1.563511,0.194806,2.428001,0.560957,0.187010,0.014091,1.066006
cuda,attention_is_all_you_need_pytorch,256,2.058066,9.215191,2.752274,11.897589,3.812123,1.716138,0.335564,125.267282,5.555670
cuda,dcgan,32,0.128916,1.247288,0.177392,1.866157,0.185477,0.076680,0.012354,0.804078
cuda,demucs,4,0.259757
cuda,densenet121,4,3.744283,14.229416,5.705563,21.533812,12.700044,3.950722,0.641373,13.913494
cuda,drq,1,0.229782,1.703042,0.138371,2.689249,0.149479,0.074158,0.014286,1.133188
cuda,fastNLP_Bert,6,2.548568,22.266778,2.448336,25.176251,4.182116,1.596420,0.286806,30.941914,5.469403
cuda,functorch_dp_cifar10,64,0.505575,3.162518,1.132752,5.817478,2.394164,0.650938,0.070751,3.831969,16.402416
cuda,hf_Albert,8,2.028804,4.116052,2.408685,6.831456,2.546431,1.074035,0.144858,29.183671,5.219951
cuda,hf_Bart,4,2.924320,8.263416,3.294802,12.136934,4.378484,1.828807,0.381598,25.717893,7.305299
cuda,hf_Bert,4,2.538883,6.845264,2.419201,9.474382,3.857915,1.417633,0.285385,22.066739,5.160837
cuda,hf_BigBird,2,11.143403,6.947863,2.147825,10.081258,2.746726,1.250639,0.208375,5.392543,1.030944
cuda,hf_DistilBert,8,1.105890,3.877500,1.535654,5.850927,1.959627,0.763737,0.121032,22.004728,3.568985
cuda,hf_GPT2,4,2.339454,15.004742,2.020070,17.845799,3.245071,1.629520,0.232355,36.954594,4.957122
cuda,hf_GPT2_large,4,8.097092,56.011093,6.512197,62.975075,10.214194,3.841616,1.127274,54.516893,13.762863
cuda,hf_Reformer,4,3.262129,8.420027,0.740162,9.069949,1.200180,0.618833,0.063598,14.682362,1.436756
cuda,hf_T5,8,3.182267,8.826997,2.280056,12.257311,4.518649,1.453838,0.277614,23.948592,5.840054
cuda,hf_T5_large,2,16.948677,43.332791,10.770227,52.551508,19.233385,5.624517,2.068508,105.599320,20.502499
cuda,lennard_jones,1000,0.099974,0.920632,0.072579,1.457202,0.074148,0.045539,0.006409,0.613715
cuda,mnasnet1_0,32,1.463443,5.685158,2.298756,8.082333,3.423262,1.395837,0.206795,4.790401,12.643080
cuda,mobilenet_v2,96,1.561812,6.518500,2.259131,8.303907,3.611975,1.525844,0.240297,4.630525
cuda,mobilenet_v3_large,32,1.642531,6.177451,2.604443,8.989441,3.939184,1.556001,0.237361,5.514920,26.975199
cuda,nvidia_deeprecommender,256,0.195050,1.068551,0.120787,2.146669,0.116395,0.062731,0.009732,1.205869,1.449354
cuda,pytorch_CycleGAN_and_pix2pix,1,0.606293,2.631778,0.888552,4.555436,1.987055,0.769802,0.073605,2.857210
cuda,pytorch_stargan,16,0.595531,2.027931,0.875746,3.398507,0.842023,0.319169,0.053095,2.285168,103.936921
cuda,pytorch_struct,200,0.272183,1.231828,0.336130,2.591382,0.229237,0.134741,0.021960,1.707891,77.777179
cuda,pytorch_unet,1,0.744060,3.167998,0.919948,4.509853,1.889944,0.676724,0.072429,2.300832
cuda,resnet18,16,0.617923,3.246489,0.893575,4.606966,1.708049,0.617435,0.071639,2.288435,12.601247
