dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.3713,102.8372,1.1006
cuda,Background_Matting,4,1.2096,19.4603,0.9364
cuda,LearningToPaint,96,1.3110,8.0385,0.8017
cuda,Super_SloMo,6,1.2570,19.6506,1.1475
cuda,alexnet,128,1.2079,3.2135,0.9099
cuda,attention_is_all_you_need_pytorch,256,1.4695,150.8560,1.1269
cuda,dcgan,32,1.0745,2.6858,0.8738
cuda,demucs,4,0.9989,0.2504,0.9872
cuda,densenet121,4,1.3362,50.6568,0.9535
cuda,dlrm,0,0.0000
cuda,drq,1,1.1618,3.6575,0.9256
cuda,fastNLP_Bert,6,1.4183,69.3339,1.0348
cuda,functorch_dp_cifar10,64,1.3812,26.7867,0.4806
cuda,hf_Albert,8,2.3241,47.7293,1.4693
cuda,hf_Bart,4,1.6735,55.4770,0.9762
cuda,hf_Bert,4,1.8402,45.1049,0.9414
cuda,hf_BigBird,2,1.0283,31.4395,1.0960
cuda,hf_DistilBert,8,1.4374,34.8714,0.9058
cuda,hf_GPT2,4,1.8085,66.1509,1.1252
cuda,hf_GPT2_large,4,1.7437,153.4359,1.1351
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1530,30.8703,0.9878
cuda,hf_T5,8,1.8371,50.6323,1.2521
cuda,hf_T5_large,2,2.1154,222.5011,0.8541
cuda,lennard_jones,1000,1.0576,1.9707,0.9991
cuda,mnasnet1_0,32,1.3670,31.3722,0.7741
cuda,mobilenet_v2,96,1.4988,19.7928,1.0232
cuda,mobilenet_v3_large,32,1.4325,47.5266,0.8145
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,1.0298,4.3927,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,1.3964,9.2305,0.9820
cuda,pytorch_stargan,16,1.2631,111.7027,0.8847
cuda,pytorch_struct,200,1.2655,81.8498,0.4307
cuda,pytorch_unet,1,1.3151,9.1328,0.8715
cuda,resnet18,16,1.2751,21.4065,0.6257
cuda,resnet50,32,1.3564,30.6567,0.8850
cuda,resnext50_32x4d,8,1.2702,32.0186,0.7753
cuda,shufflenet_v2_x1_0,128,1.4237,20.6157,0.8927
cuda,soft_actor_critic,256,1.0370,2.9491,1.0367
cuda,speech_transformer,32,1.6704,159.0526,0.9109
cuda,squeezenet1_1,32,1.3043,4.8207,0.8951
cuda,tacotron2,64,0.8830,108.7741,0.4114
cuda,timm_efficientdet,1,1.5539,511.3603,1.0403
cuda,timm_efficientnet,32,1.3034,36.2609,1.2318
cuda,timm_nfnet,128,1.4301,31.3883,1.1245
cuda,timm_regnet,32,1.2383,39.0703,0.9292
cuda,timm_resnest,32,1.6769,129.8015,0.9953
cuda,timm_vision_transformer,8,1.5463,144.8052,0.7249
cuda,timm_vision_transformer_large,8,1.1383,143.5467,0.9542
cuda,timm_vovnet,32,1.1483,30.1586,0.7610
cuda,tts_angular,64,1.0149,1.6791,1.0002
cuda,vgg16,64,1.2625,4.0061,0.7534
cuda,yolov3,16,1.0801,436.3863,0.9038
