dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0001,1.4322,0.9998
cuda,AlbertForQuestionAnswering,4,1.0000,1.4291,1.0000
cuda,AllenaiLongformerBase,1,0.9551,6.5978,0.9977
cuda,BartForCausalLM,4,1.0009,1.2927,1.0000
cuda,BartForConditionalGeneration,2,1.0055,3.3485,1.0000
cuda,BertForMaskedLM,64,0.9996,1.5157,0.9996
cuda,BertForQuestionAnswering,128,1.0001,1.5691,1.0008
cuda,BigBird,1,0.9782,8.0811,1.0008
cuda,BlenderbotSmallForCausalLM,64,1.0006,0.8239,0.9996
cuda,BlenderbotSmallForConditionalGeneration,64,1.0059,2.1494,0.9999
cuda,CamemBert,1,1.0387,1.6303,0.9989
cuda,DebertaForMaskedLM,4,0.9355,5.3017,0.9982
cuda,DebertaForQuestionAnswering,8,0.9954,5.0697,0.9754
cuda,DistilBertForMaskedLM,64,1.0005,0.6051,0.9999
cuda,DistilBertForQuestionAnswering,64,1.0011,0.5867,1.0004
cuda,DistillGPT2,1,1.0273,0.7203,0.9963
cuda,ElectraForCausalLM,32,1.0002,1.6602,0.9996
cuda,ElectraForQuestionAnswering,64,1.0003,1.6444,1.0016
cuda,GPT2ForSequenceClassification,4,1.0015,1.5018,0.9675
cuda,LayoutLMForMaskedLM,16,1.0005,2.0147,0.9999
cuda,LayoutLMForSequenceClassification,16,1.0007,1.9684,1.0040
cuda,M2M100ForConditionalGeneration,8,1.0422,3.4286,0.9967
cuda,MBartForCausalLM,32,0.9998,1.2391,1.0000
cuda,MBartForConditionalGeneration,16,1.0141,3.5303,1.0000
cuda,MT5ForConditionalGeneration,8,1.0188,3.5479,0.9190
cuda,MegatronBertForCausalLM,16,1.0335,3.5299,0.9998
cuda,MegatronBertForQuestionAnswering,16,1.0292,3.7279,1.0000
cuda,MobileBertForMaskedLM,32,1.0252,9.0942,0.9998
cuda,MobileBertForQuestionAnswering,64,1.0186,9.2437,1.0153
cuda,OPTForCausalLM,32,1.0119,1.3000,0.9996
cuda,PLBartForCausalLM,32,1.0059,0.6399,1.0003
cuda,PLBartForConditionalGeneration,16,1.0137,1.7535,0.9983
cuda,PegasusForCausalLM,32,1.0016,1.2770,0.9749
cuda,PegasusForConditionalGeneration,16,1.0134,3.3212,0.9985
cuda,RobertaForCausalLM,64,1.0005,1.5418,0.9991
cuda,RobertaForQuestionAnswering,128,1.0000,1.5283,1.0008
cuda,Speech2Text2ForCausalLM,128,1.0043,0.6900,0.9676
cuda,T5ForConditionalGeneration,4,1.0036,2.3184,0.9996
cuda,T5Small,1,1.0245,2.2923,1.0000
cuda,TrOCRForCausalLM,32,1.0008,1.2153,1.0000
cuda,XGLMForCausalLM,8,1.0138,2.7407,0.9918
cuda,YituTechConvBert,1,1.0235,2.3925,0.9718
