,Compiler,torchbench,huggingface,timm_models
eager,eager,1.01x,1.01x,1.00x
aot_eager,aot_eager,1.00x,1.00x,1.00x
aot_cudagraphs,aot_cudagraphs,1.19x,1.05x,1.00x
aot_nvfuser,aot_nvfuser,1.16x,0.0x,1.18x
inductor,inductor,1.82x,1.79x,1.42x
inductor_no_cudagraphs,inductor_no_cudagraphs,1.36x,1.54x,1.37x
