dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1958,98.9266,0.8538
cuda,beit_base_patch16_224,64,1.0454,18.6737,0.9298
cuda,botnet26t_256,128,1.3482,49.5446,0.7708
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,1.2053,32.4009,0.6593
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0532,17.5590,0.9714
cuda,convnext_base,64,1.2022,35.5731,0.7349
cuda,crossvit_9_240,128,1.0601,36.3303,0.8842
cuda,cspdarknet53,64,0.8991,40.8709,0.7908
cuda,deit_base_distilled_patch16_224,64,1.0625,14.5051,0.8794
cuda,dla102,128,1.4156,86.5435,0.9381
cuda,dm_nfnet_f0,128,1.1784,38.1385,0.9443
cuda,dpn107,32,0.9913,101.5033,0.8814
cuda,eca_botnext26ts_256,128,1.1588,61.6816,0.7760
cuda,eca_halonext26ts,128,1.1505,65.8208,0.7762
cuda,ese_vovnet19b_dw,128,1.2432,39.0037,0.9146
cuda,fbnetc_100,128,1.3769,59.8188,0.7352
cuda,fbnetv3_b,128,1.2585,99.9885,0.7900
cuda,gernet_l,128,1.1446,44.1630,0.8158
cuda,ghostnet_100,128,1.5366,90.2264,0.9026
cuda,gluon_inception_v3,128,1.1961,97.0568,0.8538
cuda,gluon_xception65,32,1.0657,64.2962,0.8854
cuda,gmixer_24_224,128,0.9759,28.1379,0.9029
cuda,gmlp_s16_224,128,1.0462,22.1490,0.9188
cuda,hrnet_w18,128,1.4620,452.9955,0.8581
cuda,inception_v3,128,1.1959,98.1895,0.8538
cuda,jx_nest_base,32,1.2269,50.3768,0.8600
cuda,lcnet_050,128,1.6006,38.2764,0.7559
cuda,mixer_b16_224,128,0.9424,16.2722,0.7555
cuda,mixnet_l,128,1.0635,87.7111,0.7737
cuda,mnasnet_100,128,1.3715,50.5861,0.8252
cuda,mobilenetv2_100,128,0.8669,40.3552,0.9129
cuda,mobilenetv3_large_100,128,1.3446,82.3897,0.8641
cuda,mobilevit_s,64,1.1126,63.5064,0.7848
cuda,nfnet_l0,128,1.0396,34.9390,0.8142
cuda,pit_b_224,64,1.0632,25.4554,0.8179
cuda,pnasnet5large,16,1.1410,188.9162,1.1722
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.3790,56.2891,0.7515
cuda,repvgg_a2,128,1.1271,61.7912,0.6789
cuda,res2net101_26w_4s,64,1.4055,118.4702,0.8524
cuda,res2net50_14w_8s,128,1.2818,136.2903,0.8299
cuda,res2next50,128,1.2133,84.3658,0.8285
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,64,1.2515,106.6682,0.9685
cuda,rexnet_100,128,1.0374,117.2395,0.8648
cuda,sebotnet33ts_256,64,1.1170,67.7216,0.7354
cuda,selecsls42b,128,1.3602,50.2702,0.8772
cuda,spnasnet_100,128,1.3175,57.1241,0.8371
cuda,swin_base_patch4_window7_224,64,1.0473,70.4276,0.8451
cuda,swsl_resnext101_32x16d,32,1.0769,52.7151,0.8487
cuda,tf_efficientnet_b0,128,1.0970,78.0265,0.8392
cuda,tf_mixnet_l,128,1.0607,87.1081,0.8365
cuda,tinynet_a,128,1.0815,78.7993,0.7887
cuda,tnt_s_patch16_224,128,1.9506,37.5385,0.9418
cuda,twins_pcpvt_base,64,1.3578,71.6398,0.8020
cuda,visformer_small,128,1.0878,30.7881,0.8884
cuda,vit_base_patch16_224,64,0.9940,14.0467,0.8801
cuda,volo_d1_224,64,1.1424,38.6123,0.8587
cuda,xcit_large_24_p8_224,0,0.0000
