dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,1.688364
cuda,beit_base_patch16_224,64,1.323858
cuda,botnet26t_256,128,1.392100
cuda,cait_m36_384,4,3.470966
cuda,coat_lite_mini,128,1.277091
cuda,convit_base,64,1.302360
cuda,convmixer_768_32,32,1.307857
cuda,convnext_base,64,1.557329
cuda,crossvit_9_240,128,1.746917
cuda,cspdarknet53,64,2.343980
cuda,deit_base_distilled_patch16_224,64,1.077412
cuda,dla102,128,1.913999
cuda,dm_nfnet_f0,128,2.156884
cuda,dpn107,32,4.056477
cuda,eca_botnext26ts_256,128,1.465519
cuda,eca_halonext26ts,128,1.498367
cuda,ese_vovnet19b_dw,128,1.087077
cuda,fbnetc_100,128,2.199034
cuda,fbnetv3_b,128,3.378087
cuda,gernet_l,128,1.983865
cuda,ghostnet_100,128,3.054326
cuda,gluon_inception_v3,128,1.695724
cuda,gluon_xception65,32,2.237865
cuda,gmixer_24_224,128,1.593141
cuda,gmlp_s16_224,128,1.408729
cuda,hrnet_w18,128,6.324623
cuda,inception_v3,128,1.703278
cuda,jx_nest_base,32,1.858561
cuda,lcnet_050,128,1.101151
cuda,mixer_b16_224,128,1.003434
cuda,mixnet_l,128,5.500819
cuda,mnasnet_100,128,1.798021
cuda,mobilenetv2_100,128,1.851497
cuda,mobilenetv3_large_100,128,1.829581
cuda,mobilevit_s,64,1.878645
cuda,nfnet_l0,128,1.941097
cuda,pit_b_224,64,1.205745
cuda,pnasnet5large,16,4.934867
cuda,poolformer_m36,64,2.058787
cuda,regnety_002,128,1.646087
cuda,repvgg_a2,128,1.997719
cuda,res2net101_26w_4s,64,3.350956
cuda,res2net50_14w_8s,128,2.963155
cuda,res2next50,128,1.684038
cuda,resmlp_12_224,128,0.812671
cuda,resnest101e,64,3.506940
cuda,rexnet_100,128,2.000629
cuda,sebotnet33ts_256,64,1.798468
cuda,selecsls42b,128,0.904151
cuda,spnasnet_100,128,2.126353
cuda,swin_base_patch4_window7_224,64,3.065713
cuda,swsl_resnext101_32x16d,32,1.905474
cuda,tf_efficientnet_b0,128,1.943467
cuda,tf_mixnet_l,128,5.841907
cuda,tinynet_a,128,2.166977
cuda,tnt_s_patch16_224,128,2.180535
cuda,twins_pcpvt_base,64,2.879027
cuda,visformer_small,128,1.028830
cuda,vit_base_patch16_224,64,1.062008
cuda,volo_d1_224,64,1.435721
cuda,xcit_large_24_p8_224,5,3.276062
