dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.976645
cuda,beit_base_patch16_224,64,2.092061
cuda,botnet26t_256,128,1.879133
cuda,coat_lite_mini,128,1.886915
cuda,convmixer_768_32,32,2.300675
cuda,convnext_base,64,2.357344
cuda,crossvit_9_240,128,2.865584
cuda,cspdarknet53,64,3.469272
cuda,deit_base_distilled_patch16_224,64,1.677218
cuda,dla102,128,3.363108
cuda,dm_nfnet_f0,128,3.051311
cuda,dpn107,32,5.717754
cuda,eca_botnext26ts_256,128,2.005075
cuda,eca_halonext26ts,128,2.048809
cuda,ese_vovnet19b_dw,128,1.533210
cuda,fbnetc_100,128,2.955816
cuda,fbnetv3_b,128,4.881634
cuda,gernet_l,128,2.766312
cuda,ghostnet_100,128,4.229168
cuda,gluon_inception_v3,128,2.897078
cuda,gluon_xception65,32,3.865106
cuda,gmixer_24_224,128,2.708786
cuda,gmlp_s16_224,128,2.421766
cuda,hrnet_w18,128,11.016397
cuda,inception_v3,128,2.966320
cuda,jx_nest_base,32,2.859056
cuda,lcnet_050,128,1.513047
cuda,mixer_b16_224,128,1.360825
cuda,mixnet_l,128,6.663357
cuda,mnasnet_100,128,2.463753
cuda,mobilenetv2_100,128,2.529992
cuda,mobilenetv3_large_100,128,2.480711
cuda,mobilevit_s,64,2.814669
cuda,nfnet_l0,128,2.765257
cuda,pit_b_224,64,1.996860
cuda,pnasnet5large,16,8.269722
cuda,regnety_002,128,2.397787
cuda,repvgg_a2,128,2.796963
cuda,res2net101_26w_4s,64,5.910002
cuda,res2net50_14w_8s,128,4.966705
cuda,res2next50,128,2.873398
cuda,resnest101e,64,5.837919
cuda,rexnet_100,128,2.997371
cuda,sebotnet33ts_256,64,2.487217
cuda,selecsls42b,128,1.448615
cuda,spnasnet_100,128,2.855401
cuda,swin_base_patch4_window7_224,64,4.411774
cuda,swsl_resnext101_32x16d,32,3.279155
cuda,tf_efficientnet_b0,128,2.728802
cuda,tf_mixnet_l,128,7.057505
cuda,tinynet_a,128,3.142802
cuda,tnt_s_patch16_224,128,3.281390
cuda,twins_pcpvt_base,64,4.760702
cuda,visformer_small,128,1.642976
cuda,vit_base_patch16_224,64,1.682096
cuda,volo_d1_224,64,2.304811
