dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6537,28.7253,1.5319
cuda,AlbertForQuestionAnswering,4,1.6660,27.3942,1.5536
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.4510,28.4270,1.1562
cuda,BartForConditionalGeneration,2,1.4264,66.7763,1.1976
cuda,BertForMaskedLM,64,1.3117,39.4486,1.0366
cuda,BertForQuestionAnswering,128,1.4067,31.5318,1.0676
cuda,BigBird,1,1.0340,32.2450,1.1049
cuda,BlenderbotSmallForCausalLM,64,1.3053,27.1049,1.0441
cuda,BlenderbotSmallForConditionalGeneration,64,1.4402,49.8389,1.1105
cuda,CamemBert,1,1.8276,25.1641,0.9312
cuda,DebertaForMaskedLM,4,1.1694,131.3429,1.1123
cuda,DebertaForQuestionAnswering,8,1.2349,135.5152,1.1932
cuda,DistilBertForMaskedLM,64,1.2710,27.6761,1.0272
cuda,DistilBertForQuestionAnswering,64,1.4069,26.9617,1.0128
cuda,DistillGPT2,1,2.0305,29.5859,1.0239
cuda,ElectraForCausalLM,32,1.8009,46.0467,1.0177
cuda,ElectraForQuestionAnswering,64,1.9093,36.2002,1.0704
cuda,GPT2ForSequenceClassification,4,2.1149,32.6152,1.1637
cuda,LayoutLMForMaskedLM,16,1.5607,38.7913,1.0263
cuda,LayoutLMForSequenceClassification,16,1.7013,62.4836,1.0278
cuda,M2M100ForConditionalGeneration,8,1.8301,133.1317,1.0609
cuda,MBartForCausalLM,32,1.2113,30.1429,1.0636
cuda,MBartForConditionalGeneration,16,1.6062,66.4723,1.0986
cuda,MT5ForConditionalGeneration,8,2.5334,95.6132,0.9190
cuda,MegatronBertForCausalLM,16,1.7105,72.3830,1.0277
cuda,MegatronBertForQuestionAnswering,16,1.8040,70.4324,1.0093
cuda,MobileBertForMaskedLM,32,1.7228,108.1280,0.9454
cuda,MobileBertForQuestionAnswering,64,1.7828,98.5995,0.8221
cuda,OPTForCausalLM,32,1.5609,26.3537,1.0755
cuda,PLBartForCausalLM,32,1.3156,21.2058,1.0168
cuda,PLBartForConditionalGeneration,16,1.7503,50.2183,1.0294
cuda,PegasusForCausalLM,32,1.1987,31.1784,1.0890
cuda,PegasusForConditionalGeneration,16,1.6502,66.9883,1.0993
cuda,RobertaForCausalLM,64,1.3910,34.4923,1.0358
cuda,RobertaForQuestionAnswering,128,1.4018,28.3453,1.0676
cuda,Speech2Text2ForCausalLM,128,1.5933,21.8021,1.0791
cuda,T5ForConditionalGeneration,4,1.5980,62.3629,1.2292
cuda,T5Small,1,1.4700,58.9361,1.1500
cuda,TrOCRForCausalLM,32,1.2055,29.4579,1.0376
cuda,XGLMForCausalLM,8,1.7342,191.6258,1.0324
cuda,YituTechConvBert,1,1.6487,137.1263,0.9318
