dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.591646,20.506033,2.796936,23.299780,4.253220,1.489792,0.290358,0.000005,65.724206,5.717270
cuda,Background_Matting,4,1.639652,5.385460,1.999987,8.920249,4.713235,1.943064,0.201201,0.455076,6.081058
cuda,LearningToPaint,96,0.661800,2.607111,0.865903,3.550986,1.122353,0.508541,0.074598,0.270647,2.120270
cuda,Super_SloMo,6,1.819977,7.987767,2.476337,8.986679,4.590118,1.720044,0.109328,0.386536,3.940924
cuda,alexnet,128,0.130852,1.572540,0.192695,2.358465,0.439173,0.186558,0.013986,0.129430,1.115000
cuda,attention_is_all_you_need_pytorch,256,2.081091,9.233268,2.735359,11.946492,3.819268,1.710437,0.342285,20.203411,120.193807,25.782106
cuda,dcgan,32,0.130300,1.238845,0.176305,1.845266,0.185588,0.076761,0.012321,0.107697,0.898503
cuda,demucs,4,0.269156
cuda,densenet121,4,3.827143,14.514648,5.784259,22.113309,13.184016,3.975203,0.643487,1.275868,14.947868
cuda,dlrm,2048,0.428312,1.284048,0.297991,2.069956,0.396454,0.130152,0.016012,0.125831,1.218219
cuda,drq,1,0.222503,1.685097,0.132833,2.658651,0.148435,0.074212,0.014217,0.266042,1.381515
cuda,fastNLP_Bert,6,2.555424,22.327146,2.202674,25.019821,4.077615,1.600287,0.284810,13.022569,32.178566,18.028992
cuda,functorch_dp_cifar10,64,0.512075,3.232975,1.155545,5.756626,2.265318,0.655825,0.070995,16.545500,20.272199,16.360287
cuda,hf_Albert,8,2.055714,4.166207,2.115448,6.898567,2.601283,1.088204,0.143538,22.527152,28.464996,27.472008
cuda,hf_Bart,4,2.957628,8.196603,2.934068,12.454779,4.824677,1.844943,0.387645,19.567010,23.924891,26.903307
cuda,hf_Bert,4,2.527660,6.859017,2.438459,9.170938,3.526497,1.435438,0.290862,12.758299,22.205295,17.621676
cuda,hf_BigBird,2,10.789936,6.852034,1.907870,10.042368,2.597574,1.290644,0.213591,10.276657,15.498734,1.066458
cuda,hf_DistilBert,8,1.101270,3.906934,1.551258,5.585770,1.696697,0.768729,0.118711,15.504818,21.460521,18.794523
cuda,hf_GPT2,4,2.356292,15.221123,2.049695,17.707245,2.928087,1.643395,0.233431,10.252272,37.355961,14.885870
cuda,hf_Reformer,4,3.115891,8.479918,0.741848,9.146931,1.198533,0.616596,0.066775,9.552885,14.710363,11.013781
cuda,hf_T5,8,3.242360,8.985405,2.346026,12.051478,4.194216,1.495656,0.282116,12.573334,25.079741,18.115530
cuda,hf_T5_large,2,17.993797,44.265052,9.658317,54.899068,20.998320,5.729940,2.181021,27.023493,105.468181,47.840183
cuda,lennard_jones,1000,0.104101,0.932032,0.073107,1.490145,0.070365,0.045697,0.006555,0.098160,0.734435
cuda,mnasnet1_0,32,1.507189,5.731698,2.053239,8.142143,3.468149,1.412920,0.211663,12.987550,17.547747,12.692976
cuda,mobilenet_v2,96,1.576056,6.494098,2.270123,8.266649,3.646216,1.537728,0.242635,0.399365,4.544084
cuda,mobilenet_v3_large,32,1.645398,6.210300,2.323936,9.368016,3.980579,1.893193,0.237246,26.836700,32.421329,26.483071
cuda,nvidia_deeprecommender,256,0.190991,1.243487,0.120554,2.310613,0.118220,0.064162,0.009342,1.587340,2.782321,1.457441
cuda,pytorch_CycleGAN_and_pix2pix,1,0.611664,2.608522,0.891696,4.432218,1.814446,0.776182,0.074977,0.217061,2.980523
cuda,pytorch_stargan,16,0.594010,2.039185,0.694591,3.343563,0.838033,0.323637,0.052567,97.647046,99.685542,97.459811
cuda,pytorch_struct,200,0.275319,1.233262,0.189629,2.546565,0.236947,0.136075,0.022348,76.201246,77.716567,76.069244
cuda,pytorch_unet,1,0.752819,3.199069,0.927897,4.503457,1.908195,0.680942,0.072702,0.235178,2.508788
cuda,resnet18,16,0.633410,3.280477,0.901720,4.635957,1.716569,0.617490,0.072466,12.944786,15.239471,12.771867
cuda,resnet50,32,1.601520,5.190506,2.069180,7.309403,3.259925,1.279144,0.220586,11.439608,15.730135,11.068210
cuda,resnext50_32x4d,8,1.605182,4.492153,1.975735,7.122163,2.837735,1.265209,0.195197,12.996629,17.702900,12.679784
cuda,shufflenet_v2_x1_0,128,1.749451,5.910333,2.672974,8.658761,4.130045,2.042073,0.288111,0.409664,5.941834
cuda,soft_actor_critic,256,0.139568,1.520897,0.069423,2.468873,0.070123,0.039992,0.006382,0.310842,1.333923
cuda,speech_transformer,32,3.159398,14.307967,3.097147,18.311194,4.236332,1.962592,0.322585,0.000027,126.542749,7.242193
cuda,squeezenet1_1,32,0.292159,2.051628,0.383681,2.856256,0.727877,0.393176,0.039934,0.185324,1.392422
cuda,timm_efficientdet,1,22.607099,20.797495,10.303616,32.861348,18.761338,5.704046,1.272625,336.112250,394.472446,358.927279
cuda,timm_efficientnet,32,2.533462,6.933490,2.652897,10.457590,4.979454,1.855483,0.291423,12.203791,18.767729,11.777933
cuda,timm_nfnet,128,2.947667,7.804019,5.866605,10.819458,6.304470,1.788093,0.248115,0.681763,9.759775
cuda,timm_regnet,32,3.229156,5.774441,3.210563,8.774587,4.183694,1.610864,0.339880,13.381741,19.743360,12.891249
cuda,timm_resnest,32,0.885663,5.086628,1.279553,7.999056,3.136146,1.243741,0.100677,66.624207,122.935591,70.871167
cuda,timm_vision_transformer,8,1.429437,4.651392,2.124712,10.262455,3.024990,1.306549,0.201429,93.627236,129.565507,101.666133
cuda,timm_vision_transformer_large,8,4.756850,10.959648,6.283384,27.564886,10.321697,3.973881,1.107436,68.897052,81.180259,92.096697
cuda,timm_vovnet,32,1.948936,5.374950,2.005409,8.224623,3.570823,1.712108,0.157452,13.048447,17.984855,12.715103
cuda,tts_angular,64,0.145916,0.897525,0.044663,1.381593,0.026929,0.014044,0.001507,0.095411,0.626443
cuda,vgg16,64,0.202087,1.793830,0.276399,2.813539,0.793974,0.281843,0.024852,0.191292,1.498857
cuda,yolov3,16,3.932775,32.817750,4.669353,383.841308,16.593184,5.672247,0.355310,35.333122,391.180199,34.791470
