,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 52/53","100%, 42/42","100%, 61/61"
aot_eager,aot_eager,"98%, 52/53","100%, 42/42","97%, 59/61"
aot_cudagraphs,aot_cudagraphs,"75%, 40/53","55%, 23/42","80%, 49/61"
aot_nvfuser,aot_nvfuser,"60%, 32/53","0%, 0/42","87%, 53/61"
inductor,inductor,"87%, 46/53","93%, 39/42","93%, 57/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"89%, 47/53","93%, 39/42","93%, 57/61"
