dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,8.211032,5.670869,5.656971
cuda,AlbertForQuestionAnswering,4,8.218683,5.694569,5.680879
cuda,AllenaiLongformerBase,4,30.659727,20.755754,20.739244
cuda,BartForCausalLM,4,10.934268,5.464931,5.450878
cuda,BartForConditionalGeneration,2,25.854246,13.997125,13.979498
cuda,BertForMaskedLM,16,10.729424,5.483705,5.469980
cuda,BertForQuestionAnswering,16,10.936602,5.560640,5.546074
cuda,BlenderbotForCausalLM,4,21.705534,10.516534,10.500153
cuda,BlenderbotSmallForCausalLM,64,7.474647,3.662847,3.648821
cuda,BlenderbotSmallForConditionalGeneration,64,17.076968,9.293200,9.278404
cuda,CamemBert,16,10.834202,5.543697,5.529675
cuda,DebertaForMaskedLM,4,13.551873,6.008771,5.975726
cuda,DebertaForQuestionAnswering,8,13.451826,5.959458,5.926683
cuda,DebertaV2ForMaskedLM,1,26.249151,11.228259,11.179708
cuda,DebertaV2ForQuestionAnswering,2,26.139059,11.369632,11.321748
cuda,DistilBertForMaskedLM,128,5.518285,2.923780,2.909584
cuda,DistilBertForQuestionAnswering,256,5.336105,2.914354,2.900095
cuda,DistillGPT2,16,5.070681,2.640228,2.626737
cuda,ElectraForCausalLM,32,10.953123,5.609093,5.595085
cuda,ElectraForQuestionAnswering,64,10.850393,5.550319,5.535852
cuda,GPT2ForSequenceClassification,4,9.917236,4.993801,4.979923
cuda,LayoutLMForMaskedLM,16,11.340215,5.649453,5.635586
cuda,LayoutLMForSequenceClassification,16,11.200928,5.624943,5.610476
cuda,M2M100ForConditionalGeneration,16,26.068356,14.162415,14.145016
cuda,MBartForCausalLM,4,11.001736,5.454732,5.440634
cuda,MBartForConditionalGeneration,2,25.978802,14.091528,14.073093
cuda,MT5ForConditionalGeneration,16,18.268875,10.369391,10.353872
cuda,MegatronBertForCausalLM,4,21.529732,11.152203,11.136366
cuda,MegatronBertForQuestionAnswering,8,21.107411,10.969704,10.952866
cuda,MobileBertForMaskedLM,64,39.999985,22.945647,22.925150
cuda,MobileBertForQuestionAnswering,128,39.819160,22.851020,22.829158
cuda,OPTForCausalLM,2,10.220214,5.545047,5.530320
cuda,PLBartForCausalLM,8,5.877811,2.859511,2.845879
cuda,PLBartForConditionalGeneration,4,13.402348,7.214982,7.200227
cuda,PegasusForCausalLM,32,11.114416,5.535132,5.520186
cuda,PegasusForConditionalGeneration,32,19.450474,13.895371,13.877387
cuda,RobertaForCausalLM,16,10.907644,5.577684,5.563500
cuda,RobertaForQuestionAnswering,16,10.695739,5.459692,5.445188
cuda,Speech2Text2ForCausalLM,256,5.899417,2.811301,2.796835
cuda,T5ForConditionalGeneration,4,12.916341,7.263426,7.248691
cuda,T5Small,4,12.822206,7.232329,7.217655
cuda,TrOCRForCausalLM,32,11.031467,5.498448,5.484193
cuda,XGLMForCausalLM,8,21.018988,11.307028,11.291268
cuda,XLNetLMHeadModel,8,27.437023,16.832392,16.815357
cuda,YituTechConvBert,16,15.927182,8.618943,8.603181
