dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,0.9906,55.2725,4.9515,1.0003,2.5823,2.5815,542,2,15,7
cuda,Background_Matting,4,0.9992,125.9891,3.1074,1.0127,6.0323,5.9569,187,2,13,7
cuda,LearningToPaint,96,0.9860,11.4575,1.4222,0.9202,0.6671,0.7249,75,2,13,7
cuda,Super_SloMo,6,0.9970,79.6708,2.7770,1.0014,3.7536,3.7482,378,2,13,7
cuda,alexnet,128,0.9990,9.8328,0.4951,0.9454,1.3373,1.4145,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,0.9885,58.0781,4.5073,0.9648,3.5980,3.7294,552,2,13,7
cuda,dcgan,32,0.8543,2.4004,0.4345,0.9647,0.0573,0.0594,17,2,13,7
cuda,demucs,4,0.9995,53.7056,1.4410,0.9661,4.3409,4.4932,89,7,16,8
cuda,densenet121,4,0.9855,54.8899,7.7061,0.9969,0.5022,0.5037,435,2,13,7
cuda,dlrm,1024,0.9350,4.4010,0.3805,0.9995,4.3716,4.3737,40,2,7,5
cuda,drq,1,0.9614,3.4064,0.6653,0.9877,0.0620,0.0627,34,3,12,7
cuda,fastNLP_Bert,6,0.9921,52.9584,5.2612,1.0003,4.1226,4.1216,451,9,18,9
cuda,functorch_dp_cifar10,64,0.9618,12.0374,1.2290,0.9953,0.1920,0.1929,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,0.9956,68.6192,2.4892,0.9599,5.8962,6.1425,440,2,12,7
cuda,hf_Bart,4,0.9784,59.4906,6.1921,0.9087,4.8273,5.3125,646,2,12,7
cuda,hf_Bert,4,0.9958,40.4426,5.0535,0.9630,3.3479,3.4765,371,2,12,7
cuda,hf_Bert_large,4,0.9954,82.6573,10.2373,0.9845,7.9635,8.0890,719,2,12,7
cuda,hf_BigBird,2,0.9529,206.5392,12.9793,0.9495,5.2421,5.5207,2911,67,69,12
cuda,hf_DistilBert,8,0.9797,32.0470,2.3959,0.9262,3.1594,3.4111,207,2,12,7
cuda,hf_GPT2,4,0.9955,49.1964,4.7547,0.9357,4.6124,4.9296,639,2,12,7
cuda,hf_GPT2_large,4,0.9826,212.6750,14.8314,0.9663,22.5399,23.3266,1887,2,12,7
cuda,hf_Longformer,2,1.0111,112.9509,9.5181,0.9509,4.1911,4.4077,1741,7,16,8
cuda,hf_Reformer,4,0.9861,82.1532,4.1301,0.8004,1.4973,1.8706,502,48,107,14
cuda,hf_T5,8,0.9841,181.6735,5.6727,0.9507,14.3347,15.0787,811,2,12,7
cuda,hf_T5_large,2,0.9729,229.5660,26.7420,0.9831,15.8642,16.1365,2935,2,12,7
cuda,lennard_jones,1000,0.8291,1.7869,0.3925,0.9996,0.0182,0.0183,13,2,13,7
cuda,mnasnet1_0,32,0.9875,22.3902,3.1252,0.9783,0.8464,0.8652,156,2,13,7
cuda,mobilenet_v2,96,0.9967,47.1429,3.1548,0.9862,4.0361,4.0927,157,2,13,7
cuda,mobilenet_v3_large,32,0.9985,26.7727,3.6096,0.9765,0.8507,0.8712,191,2,13,7
cuda,moco,32,0.9379,53.3308,32.8417,1.0040,2.4922,2.4823,1605,80,86,10
cuda,nvidia_deeprecommender,256,0.9987,10.2135,0.4835,0.9176,3.3858,3.6898,17,2,13,7
cuda,phlippe_densenet,128,0.9829,23.0600,3.2261,0.9983,0.7554,0.7567,190,2,13,7
cuda,phlippe_resnet,128,0.9826,9.0565,1.3562,0.9881,0.1286,0.1302,75,2,13,7
