dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.8608,185.7874,12.4997,0.8621,7.4412,8.6317,317,2,13,7
cuda,beit_base_patch16_224,64,0.9669,104.4132,8.5740,0.9303,8.0382,8.6407,472,2,13,7
cuda,botnet26t_256,128,0.8504,116.6689,5.9900,0.8676,6.5538,7.5542,340,2,15,7
cuda,cait_m36_384,4,0.9932,168.0763,30.5642,0.9130,13.2405,14.5020,1345,2,13,7
cuda,coat_lite_mini,128,0.9949,113.3778,8.0507,0.9207,7.4215,8.0606,463,2,13,7
cuda,convit_base,64,0.9976,163.0200,8.6433,0.8482,11.7728,13.8793,501,2,13,7
cuda,convmixer_768_32,32,0.9637,311.4911,6.9187,0.9795,6.9724,7.1182,234,2,7,5
cuda,convnext_base,64,0.9847,124.0020,12.6884,0.9240,9.3938,10.1666,498,2,13,7
cuda,crossvit_9_240,128,0.7824,104.1347,13.2740,0.8711,6.2898,7.2202,603,2,13,7
cuda,cspdarknet53,64,0.7859,112.6775,10.8904,0.8538,5.7233,6.7037,442,2,15,7
cuda,deit_base_distilled_patch16_224,64,0.9936,85.0355,7.0213,0.9313,7.6517,8.2158,380,2,13,7
cuda,dla102,128,0.8157,210.4008,14.1440,0.9155,9.7714,10.6733,419,2,13,7
cuda,dm_nfnet_f0,128,0.9854,128.7521,11.6593,0.8946,7.5870,8.4805,619,2,13,7
cuda,dpn107,32,0.8069,131.2356,19.7795,0.9040,6.1719,6.8275,746,2,15,7
cuda,eca_botnext26ts_256,128,0.7193,147.3470,6.7768,0.7722,8.7111,11.2813,370,2,15,7
cuda,ese_vovnet19b_dw,128,0.8322,74.4427,4.5357,0.8968,5.5337,6.1707,161,3,15,8
cuda,fbnetc_100,128,0.7383,106.7055,9.5445,0.8512,3.7569,4.4135,384,3,15,8
cuda,fbnetv3_b,128,0.7690,142.0554,16.9877,0.7935,5.8569,7.3814,610,2,15,7
cuda,gernet_l,128,0.7936,91.5422,8.9023,0.8499,4.6338,5.4522,409,2,15,7
cuda,ghostnet_100,128,0.7653,117.1867,14.9287,0.8689,2.9281,3.3700,328,2,15,7
cuda,gluon_inception_v3,128,0.8655,185.0746,12.3605,0.8621,7.4412,8.6317,317,2,13,7
cuda,gluon_xception65,32,0.8420,117.2678,16.9435,0.8841,7.2849,8.2395,356,2,13,7
cuda,gmixer_24_224,128,0.8893,131.8889,12.7645,0.9706,9.0260,9.2995,635,2,13,7
cuda,gmlp_s16_224,128,1.0826,126.4035,12.0807,0.9727,12.2402,12.5832,491,2,13,7
cuda,hrnet_w18,128,0.6443,432.2822,35.9527,0.9196,8.6762,9.4348,1373,2,7,5
cuda,inception_v3,128,0.8640,185.1951,12.5751,0.8621,7.4412,8.6317,317,2,13,7
cuda,jx_nest_base,32,0.9848,101.6351,14.9695,0.8927,8.8309,9.8920,862,2,13,7
cuda,lcnet_050,128,0.7341,40.6824,5.0350,0.7712,1.3628,1.7672,168,2,15,7
cuda,mixer_b16_224,128,1.0149,114.7495,5.8959,0.9569,9.5366,9.9658,227,2,13,7
cuda,mixnet_l,128,0.8208,220.7729,16.4085,0.8469,7.8238,9.2377,677,2,15,7
cuda,mnasnet_100,128,0.7411,82.1058,7.7126,0.8719,3.1775,3.6442,305,3,15,8
cuda,mobilenetv2_100,128,0.7369,84.4233,7.9705,0.7647,5.3429,6.9870,304,2,15,7
cuda,mobilenetv3_large_100,128,0.7593,76.7225,8.4715,0.8424,3.1753,3.7693,315,2,15,7
cuda,mobilevit_s,64,0.7187,113.5124,11.8554,0.7794,7.1866,9.2207,520,3,15,8
cuda,nfnet_l0,128,0.8140,137.5489,10.8862,0.8404,6.5084,7.7444,550,2,13,7
cuda,pit_b_224,64,0.9925,118.8698,7.9815,0.8011,10.8027,13.4848,426,2,13,7
cuda,pnasnet5large,16,0.9172,213.7180,26.2457,0.9907,10.5997,10.6995,958,2,9,5
cuda,poolformer_m36,64,0.9835,147.1524,13.8650,0.9485,10.7806,11.3662,699,2,13,7
cuda,regnety_002,128,0.7177,53.6278,8.9585,0.8277,1.5587,1.8832,368,2,15,7
cuda,repvgg_a2,128,0.7557,96.0032,8.7725,0.7778,3.1051,3.9919,397,2,15,7
cuda,res2net101_26w_4s,64,0.7951,125.1797,24.9969,0.9132,5.9741,6.5416,807,2,13,7
cuda,res2net50_14w_8s,128,0.7908,177.8606,22.6268,0.9074,8.2633,9.1061,703,2,13,7
cuda,res2next50,128,0.8254,152.5131,12.0216,0.9106,8.4846,9.3181,399,2,13,7
cuda,resmlp_12_224,128,0.8883,59.8836,5.4627,0.9506,4.3940,4.6222,203,2,13,7
cuda,resnest101e,64,0.8649,189.8496,24.9787,0.9986,9.8296,9.8430,1022,2,13,7
cuda,rexnet_100,128,0.7020,108.3608,11.2178,0.7866,6.2473,7.9424,404,2,15,7
cuda,sebotnet33ts_256,64,0.7650,100.5128,8.8217,0.7116,7.0407,9.8938,465,3,15,8
cuda,selecsls42b,128,0.8122,73.7286,5.3683,0.8786,3.5485,4.0391,136,2,13,7
cuda,spnasnet_100,128,0.7399,89.5367,9.2873,0.8826,3.4748,3.9371,376,2,15,7
cuda,swin_base_patch4_window7_224,64,0.9546,152.9507,19.2025,0.9204,10.6109,11.5285,1382,2,13,7
cuda,swsl_resnext101_32x16d,32,0.8405,140.9790,13.8162,0.8688,8.6451,9.9507,415,2,13,7
cuda,tf_efficientnet_b0,128,0.6810,119.8132,10.5311,0.7735,6.0664,7.8426,371,2,15,7
cuda,tf_mixnet_l,128,0.8268,229.0964,17.0434,0.8580,8.5537,9.9699,692,2,15,7
cuda,tinynet_a,128,0.6780,102.6024,12.2135,0.7906,4.8898,6.1853,435,2,15,7
cuda,tnt_s_patch16_224,128,0.9977,323.4823,16.0584,0.9729,14.0769,14.4697,826,2,13,7
cuda,twins_pcpvt_base,64,0.9089,128.9692,23.7024,0.9232,7.6505,8.2867,1022,2,13,7
cuda,visformer_small,128,0.9447,96.3033,6.0805,0.9236,6.9708,7.5471,317,2,13,7
cuda,vit_base_patch16_224,64,0.9935,87.0802,6.8909,0.9316,7.5881,8.1453,377,2,13,7
cuda,volo_d1_224,64,0.9729,123.4047,11.8237,0.9469,7.4831,7.9030,618,2,13,7
cuda,xcit_large_24_p8_224,5,0.8632,140.5964,28.4240,0.8871,6.7350,7.5924,1195,2,13,7
