dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,41.737976,35.873438,32.183443,19.295928,5.216061,25.783305,9.847926,5.023868,0.584412,44.009137,96.869077,61.014400
cuda,beit_base_patch16_224,64,23.335382,19.273280,15.553244,9.565661,1.986802,13.099025,3.681587,2.021213,0.262979,0.653427,3.251172,8.731791
cuda,botnet26t_256,128,26.158672,22.802901,19.168245,14.245629,2.520981,20.449715,6.141259,2.775594,0.145922,25.940210,51.741484,36.685448
cuda,cait_m36_384,4,62.942400,48.779655,45.696737,22.719133,7.056566,34.889998,15.533319,7.623569,2.212074,8.110270,21.561518,36.481189
cuda,coat_lite_mini,128,27.581596,24.068862,20.390742,14.399967,2.491276,25.544298,8.018731,3.418530,0.232567,13.876038,44.003733,30.003937
cuda,convit_base,64,25.253283,21.348035,17.596534,10.545304,2.293286,18.400322,5.401907,2.465564,0.286325,5.914007,9.150023,18.968404
cuda,convmixer_768_32,32,23.250119,21.504627,17.703629,8.633406,3.041517,11.746301,3.618116,2.084558,0.315480,3.444902,13.646919,2.891814
cuda,convnext_base,64,29.474517,22.262873,19.242906,10.855394,3.915194,17.989647,5.613061,2.911026,0.502217,5.992888,12.413639,20.897057
cuda,crossvit_9_240,128,32.859595,27.196887,23.520529,13.523829,3.131505,24.417441,7.365997,3.546669,0.443079,17.767924,32.826759,36.124753
cuda,cspdarknet53,64,33.156546,26.915258,23.345787,13.269666,4.221595,16.610994,4.819584,2.650985,0.333641,25.133757,53.361160,36.920540
cuda,deit_base_distilled_patch16_224,64,21.491266,18.244384,14.756372,9.260623,1.694484,20.535225,3.967293,1.893446,0.230691,2.207936,3.739521,17.622649
cuda,dla102,128,41.312530,34.774276,31.228217,17.242356,5.170808,21.423543,7.866132,3.816992,0.553096,16.346667,38.148039,31.701419
cuda,dm_nfnet_f0,128,29.106663,22.900751,19.671324,9.794103,3.802395,15.959806,5.540892,2.324150,0.281168,22.205676,27.098510,36.337945
cuda,dpn107,32,50.204747,39.923739,36.719030,19.782866,5.883641,25.242568,7.995378,4.386078,0.558751,15.057048,29.141649,33.534828
cuda,eca_botnext26ts_256,128,28.004598,24.707484,20.980005,15.186109,3.113266,20.972083,6.583910,2.578867,0.163360,30.648822,55.631619,41.934870
cuda,ese_vovnet19b_dw,128,18.080157,15.583550,12.758596,9.178982,1.677032,13.248439,3.249522,1.771512,0.117051,25.661157,48.626191,32.900025
cuda,fbnetc_100,128,30.569583,25.625699,22.704733,14.056245,3.573564,18.060573,4.993006,2.535321,0.299983,44.918510,97.051585,56.168800
cuda,fbnetv3_b,128,47.337226,38.990386,36.139262,20.493346,6.261743,25.916669,9.204049,4.286323,0.639042,53.142119,103.941344,71.757113
cuda,gernet_l,128,25.757796,20.717142,17.112349,9.730808,2.969094,12.440711,3.246504,1.877551,0.232022,24.249470,46.350399,32.963886
cuda,ghostnet_100,128,43.242623,35.694855,32.102875,19.491396,4.761888,28.429290,8.429471,4.516933,0.487742,95.179560,171.646202,113.806924
cuda,gluon_inception_v3,128,42.213417,36.301915,32.483481,19.603302,5.174167,26.398950,9.938405,5.072101,0.574278,46.252330,100.424804,63.378762
cuda,gluon_xception65,32,46.378820,38.589419,35.022796,17.667698,6.278682,20.114706,7.574359,3.696289,0.720432,15.590524,31.462968,31.260837
cuda,gmixer_24_224,128,30.762735,24.533465,20.806190,11.436611,2.913638,17.192791,5.761217,3.002776,0.396657,0.002630,7.094218,12.710856
cuda,gmlp_s16_224,128,31.632473,25.425638,21.730580,12.307744,3.310391,19.582639,5.921449,3.164456,0.430023,0.002577,13.483323,14.717316
cuda,hrnet_w18,128,112.676545,102.980557,99.271552,50.622802,19.479494,58.424093,28.843150,12.206393,5.006663,41.854667,86.972667,86.860036
cuda,inception_v3,128,41.095817,35.279446,32.115807,19.359238,5.077027,26.144650,9.572769,4.969793,0.573536,44.822109,100.426142,61.759290
