dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1952,98.8949,0.8524
cuda,beit_base_patch16_224,64,1.0534,18.4999,0.9269
cuda,botnet26t_256,128,1.3413,49.4155,0.7795
cuda,cait_m36_384,2,1.1738,75.6107,0.9013
cuda,coat_lite_mini,128,1.2651,32.6019,0.6579
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0527,18.3969,0.9722
cuda,convnext_base,32,1.1629,38.9982,0.7389
cuda,crossvit_9_240,64,1.1267,36.7176,0.8840
cuda,cspdarknet53,64,0.9015,40.5062,0.7879
cuda,deit_base_distilled_patch16_224,64,1.0741,14.3985,0.8754
cuda,dla102,64,1.3809,87.6304,0.9821
cuda,dm_nfnet_f0,128,1.1766,38.8604,0.9539
cuda,dpn107,32,0.9851,101.6451,0.8791
cuda,eca_botnext26ts_256,64,1.1086,62.1750,0.7813
cuda,eca_halonext26ts,64,1.0982,66.1556,0.7853
cuda,ese_vovnet19b_dw,128,1.2448,38.5333,0.9153
cuda,fbnetc_100,128,1.3549,59.8751,0.7367
cuda,fbnetv3_b,128,1.2468,100.7525,0.7891
cuda,gernet_l,128,1.1417,43.9854,0.8278
cuda,ghostnet_100,128,1.5072,90.4150,0.9295
cuda,gluon_inception_v3,128,1.1960,98.0149,0.8524
cuda,gluon_xception65,32,1.0645,65.8125,0.8836
cuda,gmixer_24_224,64,1.0174,28.3427,0.8979
cuda,gmlp_s16_224,64,1.0510,23.4121,0.9191
cuda,hrnet_w18,2,1.2170,402.7922,0.8390
cuda,inception_v3,128,1.1962,98.6488,0.8524
cuda,jx_nest_base,32,1.2344,52.5808,0.8579
cuda,lcnet_050,128,1.4088,37.5252,0.7903
cuda,mixer_b16_224,64,0.9700,16.4683,0.7646
cuda,mixnet_l,64,1.0794,82.5598,0.7805
cuda,mnasnet_100,128,1.3672,50.3085,0.8264
cuda,mobilenetv2_100,128,0.8645,40.0184,0.9267
cuda,mobilenetv3_large_100,128,1.3193,82.0785,0.8699
cuda,mobilevit_s,32,1.0878,57.1720,0.7850
cuda,nfnet_l0,64,1.1193,35.8919,0.8221
cuda,pit_b_224,64,1.0707,24.8594,0.8138
cuda,pnasnet5large,16,1.1575,211.2032,1.1833
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.2557,56.1215,0.7815
cuda,repvgg_a2,128,1.1287,61.2044,0.6830
cuda,res2net101_26w_4s,64,1.2474,123.4260,0.8543
cuda,res2net50_14w_8s,2,1.2235,106.1080,0.8299
cuda,res2next50,2,1.2042,58.8201,0.8290
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.2492,106.5812,0.9537
cuda,rexnet_100,128,1.0359,116.9962,0.8657
cuda,sebotnet33ts_256,64,1.1136,67.3553,0.7394
cuda,selecsls42b,128,1.3598,50.7848,0.8867
cuda,spnasnet_100,128,1.3174,57.0144,0.8389
cuda,swin_base_patch4_window7_224,64,1.0674,72.4805,0.8424
cuda,swsl_resnext101_32x16d,32,1.0805,53.6623,0.8373
cuda,tf_efficientnet_b0,128,1.0940,77.8790,0.8458
cuda,tf_mixnet_l,64,1.0854,83.1777,0.8440
cuda,tinynet_a,128,1.0764,79.7088,0.7946
cuda,tnt_s_patch16_224,64,1.8420,40.2604,0.9437
cuda,twins_pcpvt_base,32,1.1585,79.4825,0.7978
cuda,visformer_small,128,1.0810,30.9358,0.8859
cuda,vit_base_patch16_224,64,1.0020,13.8761,0.8753
cuda,volo_d1_224,64,1.1511,39.7259,0.8657
cuda,xcit_large_24_p8_224,0,0.0000
