dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.692664,6.138630
cuda,BartForConditionalGeneration,1,4.561119,18.331137
cuda,BertForMaskedLM,64,1.933154,6.514663
cuda,BertForQuestionAnswering,64,1.998029,6.645400
cuda,BigBird,1,9.693604,5.681626
cuda,BlenderbotSmallForCausalLM,64,1.160305,4.214991
cuda,BlenderbotSmallForConditionalGeneration,32,2.956233,11.648518
cuda,CamemBert,1,1.984442,6.667467
cuda,DebertaForMaskedLM,4,5.212690,6.826567
cuda,DebertaForQuestionAnswering,4,5.203405,6.800485
cuda,DistilBertForMaskedLM,16,0.904577,3.216949
cuda,DistilBertForQuestionAnswering,32,0.891066,3.207690
cuda,DistillGPT2,1,0.984558,2.896276
cuda,ElectraForCausalLM,1,1.970987,6.559040
cuda,ElectraForQuestionAnswering,64,1.989240,6.601767
cuda,LayoutLMForMaskedLM,16,2.105037,6.734694
cuda,LayoutLMForSequenceClassification,16,2.093677,6.864650
cuda,M2M100ForConditionalGeneration,2,4.216027,16.254585
cuda,MBartForCausalLM,16,1.695394,6.300515
cuda,MBartForConditionalGeneration,8,4.697281,18.648835
cuda,MT5ForConditionalGeneration,2,4.083506,13.743458
cuda,MegatronBertForCausalLM,2,4.175584,13.891353
cuda,MegatronBertForQuestionAnswering,8,4.130127,13.688930
cuda,MobileBertForMaskedLM,16,9.894293,33.943656
cuda,MobileBertForQuestionAnswering,32,9.948044,34.218190
cuda,OPTForCausalLM,4,1.790979,6.695242
cuda,PLBartForCausalLM,16,0.925331,3.088422
cuda,PLBartForConditionalGeneration,8,2.291175,8.620985
cuda,PegasusForCausalLM,8,1.758348,6.369398
cuda,PegasusForConditionalGeneration,4,4.475218,16.690486
cuda,RobertaForCausalLM,4,1.982427,6.563464
cuda,RobertaForQuestionAnswering,64,2.001212,6.773584
cuda,Speech2Text2ForCausalLM,64,0.953223,3.070541
cuda,T5ForConditionalGeneration,4,2.708492,8.564123
cuda,T5Small,1,2.850312,8.774159
cuda,TrOCRForCausalLM,8,1.669795,6.370377
cuda,XGLMForCausalLM,1,3.454539,13.900588
cuda,YituTechConvBert,1,2.918882,10.694469
