dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,14.334900,12.881367,6.236754,2.293302,8.282124,3.255336,1.336643,0.267124,8.156539,4.438340
cuda,Background_Matting,4,14.511927,13.636747,7.222280,2.735253,10.290214,5.404034,2.296567,0.268171,5.895057
cuda,LearningToPaint,96,6.104535,5.733827,3.210825,0.960178,4.081256,1.471955,0.577927,0.092334,1.867219
cuda,Super_SloMo,6,14.661419,13.536685,7.614488,2.715057,10.331426,5.134001,2.319623,0.118362,5.715533
cuda,alexnet,128,1.888970,1.811610,1.528243,0.192727,2.830038,0.830597,0.251524,0.012756,1.499626
cuda,attention_is_all_you_need_pytorch,256,29.992079,28.751337,21.724869,2.502841,23.751924,3.453980,1.522749,0.304255,9.023075,4.646289
cuda,dcgan,32,2.005961,1.918581,1.482337,0.183384,2.067363,0.177543,0.076861,0.011920,0.775617
cuda,demucs,4,0.235329
cuda,densenet121,4,37.242407,35.115026,18.271161,7.147588,22.699275,13.075457,4.244701,0.843561,11.828984
cuda,dlrm,1024,1.670174,1.500636,1.100960,0.156164,2.015288,0.336724,0.102547,0.014122,1.078076
cuda,drq,1,2.312190,2.133661,1.760191,0.119685,2.743629,0.115765,0.065232,0.012842,1.110450
cuda,fastNLP_Bert,6,15.713364,14.188324,8.217732,1.806536,11.694978,3.301694,1.355902,0.249706,4.251473,5.379277
cuda,functorch_dp_cifar10,64,5.405339,5.186296,2.918396,1.093736,5.616222,2.238547,0.633475,0.061641,3.831203,3.253488
cuda,hf_Albert,8,10.282140,9.031496,3.575990,1.773596,7.076405,2.957031,1.059901,0.145004,5.360338,2.801038
cuda,hf_Bart,4,19.081145,17.384595,9.380376,2.655686,13.457598,4.237465,1.743653,0.358516,3.484787,6.847279
cuda,hf_Bert,4,13.247041,11.755991,5.859978,1.796785,8.785769,3.118224,1.261354,0.251327,4.808104,0.372523
cuda,hf_Bert_large,4,26.294705,23.301299,11.686858,3.949172,15.517857,5.534832,2.382893,0.633590,7.951177,0.387431
cuda,hf_DistilBert,8,6.553994,5.941215,3.008426,0.939845,5.023027,1.583463,0.666712,0.108535,2.997763,1.855179
cuda,hf_GPT2,4,11.519092,9.969902,4.562993,1.831468,6.611969,2.493718,1.207819,0.217417,4.381435,1.847962
cuda,hf_GPT2_large,4,33.988116,28.955799,12.383909,6.473815,17.084632,9.140328,3.511053,1.044697,11.686022,1.185471
cuda,hf_Longformer,2,51.387278,44.521762,27.353727,6.997101,32.625200,14.751115,4.459920,0.401789,0.680914,12.567177
cuda,hf_Reformer,4,11.397023,9.495507,7.804640,0.701053,8.593852,1.078659,0.537936,0.049284,3.609326,1.524659
cuda,hf_T5,8,17.239858,14.965990,7.000946,2.053575,11.871685,4.312390,1.371242,0.284242,5.099407,7.048063
cuda,hf_T5_large,2,62.718782,51.701743,21.799371,8.468145,34.795321,18.209366,5.181183,2.265286,22.887107,21.903480
cuda,lennard_jones,1000,1.226965,1.169264,0.951184,0.059019,1.496627,0.045121,0.029529,0.005887,0.608184
cuda,mnasnet1_0,32,14.725968,13.911905,7.603037,2.637816,8.966410,4.033812,1.583298,0.264823,4.095318,2.307567
cuda,mobilenet_v2,96,15.917764,15.052417,8.270971,2.502063,9.006686,4.166239,1.722534,0.310370,3.807531
cuda,mobilenet_v3_large,32,14.887930,13.996541,7.456891,2.710866,9.298806,3.966855,1.643543,0.291832,4.825128,34.573332
cuda,nvidia_deeprecommender,256,1.552952,1.448175,1.135530,0.104893,2.223988,0.091792,0.046686,0.008865,1.199127,0.379984
cuda,pytorch_CycleGAN_and_pix2pix,1,5.424824,5.088285,2.559329,0.892648,4.664883,1.811747,0.644199,0.064925,3.036391
cuda,pytorch_stargan,16,6.149923,5.791652,3.127798,1.154329,4.185251,1.083194,0.379660,0.057714,38.949053,2.251749
cuda,pytorch_struct,200,1.926327,1.764008,1.173955,0.140389,2.463242,0.168725,0.098439,0.019664,1.438961,18.284401
cuda,pytorch_unet,1,7.300507,6.866025,3.809400,1.163346,5.315071,2.112272,1.022632,0.091164,2.713176
cuda,resnet152,32,36.990322,34.532951,15.285954,7.262636,16.727632,9.489761,3.317486,1.243754,9.578664,2.914176
cuda,resnet18,16,6.495305,6.144157,3.803863,1.271055,4.669430,1.633332,0.700126,0.085881,2.171139,2.909719
