dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,9.892172,8.628136,3.168092,1.798879,7.457935,2.908029,1.052185,0.139882,1.553448,7.731456,0.891762
cuda,AlbertForQuestionAnswering,4,10.632163,9.257831,3.287339,1.787587,7.660537,2.863172,1.049797,0.143850,1.072762,7.314111,0.512506
cuda,BartForCausalLM,4,12.983709,11.722574,5.945954,1.695862,9.101276,2.785446,1.144427,0.223058,1.371177,1.472843,6.306239
cuda,BartForConditionalGeneration,2,31.925172,28.503885,13.818091,4.906392,19.203999,8.041213,2.955371,0.826524,1.001467,1.235261,11.513597
cuda,BertForMaskedLM,16,13.337764,11.840860,5.887237,1.772957,8.697847,2.653372,1.591495,0.244949,1.987490,6.660572,1.439589
cuda,BertForQuestionAnswering,16,13.521990,12.005915,5.997640,2.016525,8.477531,2.674456,1.603207,0.246690,1.470117,6.057066,1.004041
cuda,BlenderbotSmallForCausalLM,64,7.997318,7.152277,3.296181,1.158207,5.615376,2.029873,0.860780,0.150779,2.417836,5.952249,2.066223
cuda,BlenderbotSmallForConditionalGeneration,64,20.430593,18.232024,8.099674,2.887602,12.378059,5.380261,2.117943,0.489618,2.094341,1.928597,9.409832
cuda,CamemBert,16,13.380009,11.865820,5.862399,1.797402,8.517121,2.667456,1.547716,0.249002,0.829043,5.378376,0.340297
cuda,DebertaForMaskedLM,4,25.367979,19.986235,12.247557,2.562342,15.710097,3.965034,1.943648,0.325126,17.188193,0.837520,23.453134
cuda,DebertaForQuestionAnswering,8,25.552247,20.048557,12.222378,2.576287,15.907333,3.969988,1.942207,0.323779,18.396163,1.757523,24.899162
cuda,DebertaV2ForMaskedLM,1,35.236135,26.632453,14.296116,2.984179,18.342294,4.474093,2.399482,0.564848,42.329183,1.474560,49.747607
cuda,DebertaV2ForQuestionAnswering,2,34.884348,26.205683,13.826392,3.436309,18.421049,5.199662,2.784903,0.554859,42.580391,0.509183,51.003495
cuda,DistilBertForMaskedLM,128,6.686741,6.057212,2.913152,0.953041,4.768661,1.454152,0.691418,0.111322,1.493257,4.349193,1.179079
cuda,DistilBertForQuestionAnswering,256,6.787257,6.145333,2.979672,0.949508,4.866553,1.445570,0.680445,0.107847,0.922557,3.806714,0.577278
cuda,DistillGPT2,16,8.400141,7.588028,4.598749,1.014864,6.372286,1.445540,0.680556,0.098166,2.055845,2.675680,4.887291
cuda,ElectraForCausalLM,32,15.178879,13.640406,7.672309,1.974049,11.115130,2.765671,1.287371,0.250928,3.521346,2.892067,9.032197
cuda,ElectraForQuestionAnswering,64,13.223735,11.691804,5.646906,1.790720,8.383429,2.683899,1.561115,0.250803,1.834813,6.452509,1.324465
cuda,GPT2ForSequenceClassification,4,11.908649,10.327724,4.698478,1.936893,6.883597,2.784409,1.221122,0.218721,1.387712,5.592429,1.018136
cuda,GoogleFnet,16,10.103326,9.116887,6.239825,1.117245,10.073906,1.794449,0.670860,0.109454,4.323686,1.759532,9.343147
cuda,LayoutLMForMaskedLM,16,13.946950,12.020943,6.046540,2.022759,8.712046,2.743540,1.629500,0.253719,1.930544,6.713994,1.451416
cuda,LayoutLMForSequenceClassification,16,13.862374,11.947305,6.037033,1.986152,10.241776,3.742771,1.495136,0.250204,7.117431,13.398642,6.570485
cuda,M2M100ForConditionalGeneration,16,29.096671,25.688348,11.811655,3.895412,18.850197,7.118665,3.119740,0.668649,3.952774,8.509963,15.096029
cuda,MBartForCausalLM,4,14.242912,13.004368,7.266737,1.736231,10.364455,2.820049,1.168121,0.226952,1.325161,1.310572,6.244030
cuda,MBartForConditionalGeneration,2,31.080276,27.631587,12.837327,4.856882,17.998048,7.972883,2.959130,0.836973,0.961723,0.529573,11.202222
cuda,MT5ForConditionalGeneration,16,23.247792,19.834792,8.903468,3.453080,13.933705,5.864231,1.923112,0.467746,4.073020,20.562487,12.729843
cuda,MegatronBertForCausalLM,4,22.705868,19.519550,7.732793,3.638089,11.855028,6.116035,2.427669,0.641149,1.138378,9.076308,0.388444
cuda,MegatronBertForQuestionAnswering,8,22.800808,19.563884,7.804020,3.645699,11.705917,5.971084,2.378019,0.644247,1.465913,9.190269,0.586233
cuda,MobileBertForMaskedLM,64,33.746239,27.007071,7.220788,5.129027,17.672655,9.059078,3.780439,1.967852,3.067415,18.975074,1.746155
cuda,MobileBertForQuestionAnswering,128,33.888163,27.081255,7.176921,5.238081,19.221229,9.650830,4.343951,2.329486,2.732191,20.672348,1.002928
cuda,OPTForCausalLM,2,13.103537,11.803728,6.072416,1.780629,9.177566,3.317820,1.342609,0.238415,1.513049,1.693042,6.482321
cuda,PLBartForCausalLM,8,8.238845,7.558802,4.371563,0.965121,6.673721,1.527245,0.686732,0.107330,1.117872,1.176785,4.432000
cuda,PLBartForConditionalGeneration,4,16.925305,15.225092,7.249555,2.418372,11.482322,4.426919,1.709755,0.357853,1.693351,1.652872,8.461408
cuda,PegasusForCausalLM,32,13.140635,11.790731,6.125122,1.706337,9.759204,2.836673,1.252635,0.238470,1.742455,1.594793,7.170537
cuda,PegasusForConditionalGeneration,32,28.674414,25.414491,10.943558,4.105434,16.554280,6.861479,3.052394,0.665783,2.298949,0.674014,12.233832
cuda,RobertaForCausalLM,16,13.592777,12.073601,6.076483,2.027361,8.476494,2.740572,1.583372,0.249649,0.827325,0.721545,5.345354
cuda,RobertaForQuestionAnswering,16,13.666970,12.111188,5.969069,2.026415,8.363024,2.673717,1.577442,0.250058,0.507091,5.018827
