dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0068,53.9813,1.7635,1.0000
cuda,Background_Matting,4,0.9998,134.6075,1.0347,1.0138
cuda,LearningToPaint,96,1.0027,14.8999,0.4999,0.9252
cuda,Super_SloMo,6,0.9988,79.2645,1.2070,1.0024
cuda,alexnet,128,0.9984,9.8134,0.1776,0.9510
cuda,attention_is_all_you_need_pytorch,256,1.0114,52.5192,1.4928,0.9979
cuda,dcgan,32,0.9797,3.2108,0.1878,0.9698
cuda,demucs,4,0.9995,58.3826,0.3577,0.9872
cuda,densenet121,4,1.0007,80.1104,2.4764,0.9857
cuda,dlrm,1024,0.8841,226.0924,0.2933,0.8152
cuda,drq,1,0.9957,3.9591,0.3295,0.9877
cuda,fastNLP_Bert,6,0.9973,56.0389,1.9655,1.0012
cuda,functorch_dp_cifar10,64,0.9985,13.9746,0.3460,0.9964
cuda,hf_Albert,8,1.0017,68.0543,1.6573,1.0001
cuda,hf_Bart,4,1.0144,55.6407,2.1340,1.0002
cuda,hf_Bert,4,1.0319,40.2849,1.9131,1.0000
cuda,hf_BigBird,2,0.9491,206.6112,4.2892,0.9489
cuda,hf_DistilBert,8,1.0001,31.1623,0.8645,0.9993
cuda,hf_GPT2,4,1.0192,48.1067,1.8656,0.9987
cuda,hf_GPT2_large,4,1.0002,209.3579,6.3335,0.9956
cuda,hf_Longformer,2,0.9139,139.9950,7.1353,0.9996
cuda,hf_Reformer,4,0.9972,82.4269,1.8332,0.9996
cuda,hf_T5,8,0.9998,174.2421,2.7168,1.0000
cuda,hf_T5_large,2,1.0202,211.1494,13.9318,0.8541
cuda,lennard_jones,1000,0.9664,1.4936,0.1619,0.9995
cuda,mnasnet1_0,32,0.9916,29.1671,0.9413,0.9785
cuda,mobilenet_v2,96,0.9994,48.7831,0.9450,0.9857
cuda,mobilenet_v3_large,32,1.0037,35.3319,1.0548,0.9776
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9984,10.3711,0.1929,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9895,17.6193,0.4860,0.9990
cuda,pytorch_stargan,16,0.9970,16.0047,0.4588,0.9929
cuda,pytorch_struct,200,0.9871,4.5731,0.2962,1.0000
cuda,pytorch_unet,1,0.9986,39.9143,0.5215,0.9968
cuda,resnet152,32,1.0010,90.7702,2.7411,0.9937
cuda,resnet18,16,1.0025,12.7529,0.4730,0.9779
cuda,resnet50,32,1.0009,33.5693,1.0066,0.9907
cuda,resnext50_32x4d,8,1.0019,28.9144,1.0323,0.9932
cuda,shufflenet_v2_x1_0,128,1.0025,40.4074,1.1063,0.9560
cuda,soft_actor_critic,256,0.9509,1.4674,0.2326,0.9998
cuda,speech_transformer,32,0.9950,60.2886,2.0794,0.9991
cuda,squeezenet1_1,32,0.9938,14.8155,0.2739,0.9604
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.9854,160.4720,11.0113,1.0280
cuda,timm_efficientnet,32,0.9606,48.2734,2.0200,0.9880
cuda,timm_nfnet,128,0.9991,131.6636,2.2727,0.9693
cuda,timm_regnet,32,0.9764,72.9353,2.5369,0.9953
cuda,timm_resnest,32,1.0043,24.5298,0.6769,0.9868
cuda,timm_vision_transformer,8,1.0066,29.8415,1.0663,0.9952
cuda,timm_vision_transformer_large,8,0.9999,183.9587,3.1517,0.9973
cuda,timm_vovnet,32,0.9201,34.5022,1.5564,0.9903
cuda,tts_angular,64,0.9676,6.5103,0.1943,1.0002
cuda,vgg16,64,0.9992,66.0417,0.1937,0.9924
cuda,yolov3,16,0.9994,68.5689,1.8167,0.9908
