,Compiler,torchbench,huggingface,timm_models
eager,eager,"96%, 52/54","100%, 45/45","100%, 61/61"
aot_eager,aot_eager,"94%, 51/54","98%, 44/45","98%, 60/61"
aot_cudagraphs,aot_cudagraphs,"80%, 43/54","76%, 34/45","92%, 56/61"
nvprims_nvfuser,nvprims_nvfuser,"56%, 30/54","7%, 3/45","54%, 33/61"
inductor,inductor,"83%, 45/54","89%, 40/45","93%, 57/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"85%, 46/54","93%, 42/45","93%, 57/61"
