,Compiler,torchbench,huggingface,timm_models
eager,eager,3.39,4.83,3.88
aot_eager,aot_eager,8.60,12.36,11.31
inductor,inductor,36.98,43.28,47.59
inductor_no_cudagraphs,inductor_no_cudagraphs,30.56,34.04,41.15
