dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,12.518616,8.551155,8.534866
cuda,beit_base_patch16_224,64,7.254259,4.467322,4.452227
cuda,botnet26t_256,128,5.565665,3.433741,3.418662
cuda,cait_m36_384,4,26.324629,16.440085,16.421130
cuda,coat_lite_mini,128,6.421265,4.251157,4.236834
cuda,convit_base,64,7.696377,5.061391,5.046760
cuda,convmixer_768_32,32,6.423038,5.084463,5.069255
cuda,convnext_base,64,9.894603,5.829206,5.812917
cuda,crossvit_9_240,128,10.798987,7.224890,7.209704
cuda,cspdarknet53,64,9.514796,5.689714,5.675255
cuda,deit_base_distilled_patch16_224,64,5.846584,3.791632,3.776858
cuda,dla102,128,13.577405,9.049041,9.031594
cuda,dm_nfnet_f0,128,9.546200,5.659651,5.645819
cuda,dpn107,32,17.768800,11.144601,11.129516
cuda,eca_botnext26ts_256,128,6.665441,4.303204,4.288190
cuda,eca_halonext26ts,128,6.480401,4.147767,4.132644
cuda,ese_vovnet19b_dw,128,4.033262,2.251020,2.237416
cuda,fbnetc_100,128,8.976846,5.217499,5.201753
cuda,fbnetv3_b,128,15.612311,9.489824,9.342852
cuda,gernet_l,128,8.390933,4.809987,4.794022
cuda,ghostnet_100,128,13.941420,8.535975,8.518657
cuda,gluon_inception_v3,128,11.876695,8.078886,8.062360
cuda,gluon_xception65,32,17.092327,11.360019,11.341601
cuda,gmixer_24_224,128,10.164567,6.612211,6.596686
cuda,gmlp_s16_224,128,9.515361,5.852536,5.836856
cuda,hrnet_w18,128,33.629231,26.949405,26.923540
cuda,inception_v3,128,11.692302,7.961308,7.944903
cuda,jx_nest_base,32,12.094944,7.796128,7.780921
cuda,lcnet_050,128,4.576931,2.763472,2.750113
cuda,mixer_b16_224,128,4.775013,2.989376,2.974290
cuda,mixnet_l,128,13.803067,8.163357,8.147117
cuda,mnasnet_100,128,6.939529,4.123340,4.108786
cuda,mobilenetv2_100,128,7.552571,4.636821,4.622095
cuda,mobilenetv3_large_100,128,7.517176,4.565459,4.550219
cuda,mobilevit_s,64,9.401518,5.863474,5.848991
cuda,nfnet_l0,128,9.262548,5.768834,5.754226
cuda,pit_b_224,64,6.532695,4.292648,4.277440
cuda,pnasnet5large,16,22.847117,17.777615,17.756265
cuda,poolformer_m36,64,11.385422,6.811898,6.795501
cuda,regnety_002,128,7.494859,4.501209,4.486981
cuda,repvgg_a2,128,8.199460,4.737749,4.722582
cuda,res2net101_26w_4s,64,24.656855,16.773038,16.753203
cuda,res2net50_14w_8s,128,22.273917,15.648937,15.629832
cuda,res2next50,128,11.810841,8.225452,8.208882
cuda,resmlp_12_224,128,4.144632,2.348984,2.335131
cuda,resnest101e,64,22.525509,14.422820,14.403843
cuda,rexnet_100,128,9.893066,6.057641,6.042007
cuda,sebotnet33ts_256,64,6.340355,4.486637,4.472987
cuda,selecsls42b,128,5.232627,3.552446,3.537805
cuda,spnasnet_100,128,9.197179,5.413631,5.399172
cuda,swin_base_patch4_window7_224,64,16.149004,10.438943,10.422872
cuda,swsl_resnext101_32x16d,32,13.581369,9.017071,8.998941
cuda,tf_efficientnet_b0,128,9.079474,5.484043,5.469286
cuda,tf_mixnet_l,128,14.566831,8.392156,8.375959
cuda,tinynet_a,128,10.687223,6.656331,6.640745
cuda,tnt_s_patch16_224,128,14.721053,9.684563,9.668095
cuda,twins_pcpvt_base,64,18.782587,11.866801,11.849360
cuda,visformer_small,128,5.395988,3.601249,3.586681
cuda,vit_base_patch16_224,64,5.611026,3.654292,3.639818
cuda,volo_d1_224,64,9.996648,6.691886,6.676661
cuda,xcit_large_24_p8_224,5,23.839617,15.086346,15.068827
