dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9959,386.3506,1.4691,0.9980
cuda,AlbertForQuestionAnswering,4,0.9963,384.1928,1.4863,0.9980
cuda,AllenaiLongformerBase,4,0.9771,254.7253,9.0222,0.7826
cuda,BartForCausalLM,4,0.9882,123.4933,3.2036,1.0000
cuda,BartForConditionalGeneration,2,0.9845,153.7597,7.7145,1.0000
cuda,BertForMaskedLM,16,0.9817,137.3698,3.9561,1.0000
cuda,BertForQuestionAnswering,16,0.9792,113.6878,3.9621,0.9978
cuda,BlenderbotForCausalLM,4,0.8979,110.3979,6.1861,1.0007
cuda,BlenderbotSmallForCausalLM,64,0.9756,66.9346,2.0220,1.0000
cuda,BlenderbotSmallForConditionalGeneration,64,0.9660,127.5335,5.1061,1.0000
cuda,CamemBert,16,0.9832,138.3016,3.9051,1.0000
cuda,DebertaForMaskedLM,4,0.8703,68.6987,4.8582,0.9751
cuda,DebertaForQuestionAnswering,8,0.9757,84.1608,4.8821,0.9614
cuda,DebertaV2ForMaskedLM,1,0.7998,110.5635,9.9743,0.9877
cuda,DebertaV2ForQuestionAnswering,2,0.8343,137.5128,10.2224,0.9762
cuda,DistilBertForMaskedLM,128,0.9913,123.4985,1.5106,1.0000
cuda,DistilBertForQuestionAnswering,256,0.9938,145.7656,1.4902,1.0000
cuda,DistillGPT2,16,0.9955,121.2002,1.4398,1.0000
cuda,ElectraForCausalLM,32,0.9777,109.5713,3.9715,0.9989
cuda,ElectraForQuestionAnswering,64,0.9820,128.4683,3.9583,0.9977
cuda,GPT2ForSequenceClassification,4,0.9854,104.0796,2.8570,1.0000
cuda,GoogleFnet,16,0.9883,103.1460,1.6580,0.9979
cuda,LayoutLMForMaskedLM,16,0.9814,140.0741,3.9830,0.9984
cuda,LayoutLMForSequenceClassification,16,0.9777,116.4485,3.8735,0.9979
cuda,M2M100ForConditionalGeneration,16,1.0216,114.2209,7.5832,0.9874
cuda,MBartForCausalLM,4,0.9881,125.5183,3.4441,1.0000
cuda,MBartForConditionalGeneration,2,0.9844,153.8953,7.8213,1.0000
cuda,MT5ForConditionalGeneration,16,0.9911,89.8313,5.5415,0.9923
cuda,MegatronBertForCausalLM,4,0.9809,105.3331,8.1164,1.0000
cuda,MegatronBertForQuestionAnswering,8,0.9783,177.2030,8.0389,0.9990
cuda,MobileBertForMaskedLM,64,1.0228,123.4681,11.5552,0.9983
cuda,MobileBertForQuestionAnswering,128,1.0193,139.4086,11.5583,0.9968
cuda,OPTForCausalLM,2,0.9850,172.3749,2.9898,0.9999
cuda,PLBartForCausalLM,8,0.9902,117.0807,1.5916,1.0000
cuda,PLBartForConditionalGeneration,4,0.9750,125.4846,3.8232,0.9999
cuda,PegasusForCausalLM,32,0.9819,87.4680,3.1577,0.9577
cuda,PegasusForConditionalGeneration,32,0.9982,172.8010,3.4817,0.9979
cuda,RobertaForCausalLM,16,0.9822,145.5994,3.9881,1.0000
cuda,RobertaForQuestionAnswering,16,0.9780,114.2707,4.1079,0.9978
cuda,Speech2Text2ForCausalLM,256,0.9800,65.9317,1.6224,0.9544
cuda,T5ForConditionalGeneration,4,0.9873,106.2170,3.9674,0.9789
cuda,T5Small,4,0.9876,106.2595,4.0893,0.9782
cuda,TrOCRForCausalLM,32,0.9876,169.6491,3.2751,1.0000
cuda,XGLMForCausalLM,8,0.9701,84.3047,5.9818,0.9818
cuda,XLNetLMHeadModel,8,0.9890,381.1028,8.2260,1.0000
cuda,YituTechConvBert,16,0.9795,159.5586,5.7176,0.9983
