dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,24.707624,21.794460,19.083463,10.830993,2.502332,14.557872,4.428957,1.773647,0.294971,0.293120,10.383819,6.639975
cuda,Background_Matting,4,22.418000,20.193401,16.484557,9.468067,2.653464,14.299552,5.604232,2.590648,0.248210,0.466117,8.060698
cuda,LearningToPaint,96,11.580376,10.636379,7.506704,4.661489,1.008086,6.191239,1.330765,0.665140,0.085068,0.222649,2.806156
cuda,Super_SloMo,6,22.278519,20.325500,17.245212,10.678062,2.574807,13.994844,5.653574,2.424479,0.150489,0.270307,6.244888
cuda,alexnet,128,6.067873,5.741092,2.451784,2.069481,0.193249,3.479379,0.788415,0.284916,0.016260,0.209449,1.821185
cuda,attention_is_all_you_need_pytorch,256,25.116936,22.382493,19.695254,11.171081,2.323892,15.145341,4.701680,1.930278,0.371203,0.380705,12.361135,6.804674
cuda,dcgan,32,6.087972,5.797642,2.740524,2.236707,0.190736,2.979225,0.336329,0.095762,0.013515,0.110403,1.052746
cuda,demucs,4,13.679490,12.843669,9.601838,8.632049,0.510314,11.555481,1.079868,0.561340,0.044864,0.294996,1.917587,3.751324
cuda,densenet121,4,52.201185,47.181004,43.305322,24.909571,6.965066,34.040829,14.597736,4.986049,0.727787,0.796273,17.197659
cuda,dlrm,1024,3.868440,3.583123,1.166384,0.736000,0.280305,1.919371,0.347147,0.115550,0.014806,0.118283,1.589498
cuda,drq,1,7.744072,7.266577,3.455503,2.999856,0.137726,5.055788,0.166577,0.088698,0.017074,0.408139,2.611643
cuda,fastNLP_Bert,6,23.143269,20.074912,17.509058,10.380884,2.083310,15.478131,3.911467,1.740999,0.307416,0.643124,5.345366,7.936392
cuda,functorch_dp_cifar10,64,10.353240,9.605295,6.528628,3.835871,1.222470,8.360801,2.159694,0.777358,0.068861,0.851817,6.647650,0.670842
cuda,hf_Albert,8,19.960831,18.195851,15.124640,9.462855,1.635159,16.635311,3.052074,1.222722,0.148132,0.854409,4.086645,9.745392
cuda,hf_Bart,4,26.606660,22.901575,20.195000,10.746169,2.684228,15.639129,4.728546,2.114825,0.419834,2.685933,3.735813,10.406133
cuda,hf_Bert,4,22.956301,19.025832,16.240632,9.065895,2.030629,13.536063,3.305880,1.634104,0.295016,0.556359,6.450047,7.165964
cuda,hf_Bert_large,4,39.459277,31.679493,28.916139,14.659951,4.179415,20.008730,7.299073,3.150055,0.767164,0.632541,10.281686,10.661269
cuda,hf_BigBird,2,65.761883,56.069045,53.179037,26.415857,8.502311,43.564117,20.578124,9.332280,0.587924,13.184174,10.011696,39.223625
