dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,PegasusForCausalLM,32,15.358552,13.739264,6.509427,2.049873,10.378766,3.337203,1.512292,0.303259,2.527222,2.298157,8.746693
cuda,PegasusForConditionalGeneration,32,35.580657,31.538497,12.405707,5.339134,20.045573,8.361901,3.792156,0.861601,2.343409,0.658823,15.581807
cuda,RobertaForCausalLM,16,15.691662,13.885856,5.982272,2.129713,8.532754,3.696777,1.527756,0.296662,0.631447,0.708065,5.414058
cuda,RobertaForQuestionAnswering,16,15.540190,13.667223,5.310113,2.092960,7.683238,3.604825,1.498085,0.294714,0.442693,5.014328
cuda,Speech2Text2ForCausalLM,256,9.803500,8.904445,5.258461,0.933411,7.836127,1.499943,0.731836,0.117704,1.731266,1.344907,5.294897
cuda,T5ForConditionalGeneration,4,19.291607,16.468211,7.318633,2.453394,11.272961,4.532724,1.596680,0.296706,3.068586,6.442651,9.605299
cuda,T5Small,4,19.259945,16.627801,7.350067,2.440025,11.287180,4.222068,1.575853,0.297053,3.105191,6.475249,9.612309
cuda,TrOCRForCausalLM,32,15.132522,13.567442,6.134609,2.185109,9.430331,3.234926,1.493321,0.296335,1.308686,1.344186,6.888054
cuda,XGLMForCausalLM,8,31.069325,27.599933,11.921478,5.024162,18.332275,7.216334,3.357238,0.824069,4.549854,32.024487,16.200498
cuda,XLNetLMHeadModel,8,44.004481,39.589207,18.061881,8.350418,22.201575,12.844982,3.447006,0.845291,7.935033,12.811812
cuda,YituTechConvBert,16,23.576478,20.590247,8.570835,3.894283,14.181958,5.528958,2.275080,0.497759,7.531273,8.819710,17.203525
