dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0000,265.3394,1.7591,1.0001
cuda,AlbertForQuestionAnswering,4,1.0000,263.1784,1.6742,1.0000
cuda,AllenaiLongformerBase,4,0.9690,202.7660,6.6185,0.9981
cuda,BartForCausalLM,4,0.9994,111.0722,1.5851,1.0000
cuda,BartForConditionalGeneration,2,1.0035,133.5576,3.8671,1.0000
cuda,BertForMaskedLM,16,0.9995,109.1552,1.8566,1.0000
cuda,BertForQuestionAnswering,16,0.9991,94.5539,1.8728,1.0018
cuda,BlenderbotForCausalLM,4,1.0131,74.4285,2.8022,0.9983
cuda,BlenderbotSmallForCausalLM,64,0.9979,58.4824,1.0716,1.0000
cuda,BlenderbotSmallForConditionalGeneration,64,1.0074,108.8982,2.5661,1.0000
cuda,CamemBert,16,0.9998,117.6802,1.8518,1.0000
cuda,DebertaForMaskedLM,4,0.8722,67.6483,5.2379,0.9985
cuda,DebertaForQuestionAnswering,8,0.9432,79.3668,5.4400,0.9507
cuda,DebertaV2ForMaskedLM,1,0.8538,112.7634,9.5518,0.9999
cuda,DebertaV2ForQuestionAnswering,2,0.8568,115.4294,9.5654,0.9748
cuda,DistilBertForMaskedLM,128,0.9991,83.9321,0.8424,1.0000
cuda,DistilBertForQuestionAnswering,256,0.9992,102.7076,0.8647,1.0115
cuda,DistillGPT2,16,0.9990,105.1119,0.9599,1.0000
cuda,ElectraForCausalLM,32,0.9997,87.4645,1.9193,0.9977
cuda,ElectraForQuestionAnswering,64,0.9996,114.6907,1.8851,1.0014
cuda,GPT2ForSequenceClassification,4,0.9995,89.7974,1.7955,0.9999
cuda,LayoutLMForMaskedLM,16,0.9992,111.6275,2.1037,1.0000
cuda,LayoutLMForSequenceClassification,16,0.9996,97.0420,2.0868,1.0013
cuda,M2M100ForConditionalGeneration,16,1.0904,94.4437,4.0134,1.0115
cuda,MBartForCausalLM,4,0.9994,111.3397,1.6053,1.0000
cuda,MBartForConditionalGeneration,2,1.0044,132.6860,3.8101,1.0000
cuda,MT5ForConditionalGeneration,16,1.0220,90.3613,3.5993,1.0020
cuda,MegatronBertForCausalLM,4,1.0130,83.7200,3.6551,1.0000
cuda,MegatronBertForQuestionAnswering,8,0.9992,139.1706,3.6930,1.0000
cuda,MobileBertForMaskedLM,64,1.0173,168.2856,8.0299,1.0000
cuda,MobileBertForQuestionAnswering,128,1.0169,163.3551,8.0263,1.0161
cuda,OPTForCausalLM,2,0.9996,165.4933,1.6623,0.9999
cuda,PLBartForCausalLM,8,0.9998,112.9308,0.9160,1.0000
cuda,PLBartForConditionalGeneration,4,0.9997,115.4485,2.1349,1.0002
cuda,PegasusForCausalLM,32,0.9982,68.0372,1.6006,0.9723
cuda,PegasusForConditionalGeneration,32,1.0013,138.2726,3.7706,0.9977
cuda,RobertaForCausalLM,16,0.9996,114.1434,1.8420,1.0000
cuda,RobertaForQuestionAnswering,16,0.9992,94.7373,1.8816,1.0018
cuda,Speech2Text2ForCausalLM,256,0.9967,53.1941,0.9077,0.9667
cuda,T5ForConditionalGeneration,4,0.9966,101.0422,2.4349,0.9999
cuda,T5Small,4,1.0008,100.7777,2.4377,0.9999
cuda,TrOCRForCausalLM,32,0.9990,136.3181,1.5569,1.0000
cuda,XGLMForCausalLM,8,1.0101,81.9226,3.1883,0.9900
cuda,XLNetLMHeadModel,8,0.9992,273.9435,4.2464,1.0000
cuda,YituTechConvBert,16,0.9993,132.9532,2.5469,0.9952
