dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.1345
cuda,beit_base_patch16_224,64,0.9550
cuda,botnet26t_256,128,1.1665
cuda,cait_m36_384,2,0.9803
cuda,coat_lite_mini,128,1.0741
cuda,convit_base,32,1.1775
cuda,convmixer_768_32,32,1.0409
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,1.0714
cuda,cspdarknet53,64,1.0746
cuda,deit_base_distilled_patch16_224,64,1.0195
cuda,densenet121,64,1.1489
cuda,dla102,64,1.2657
cuda,dm_nfnet_f0,128,1.2273
cuda,dpn107,32,0.9331
cuda,eca_botnext26ts_256,128,1.1646
cuda,eca_halonext26ts,128,1.1583
cuda,ecaresnet101d,64,1.2311
cuda,ese_vovnet19b_dw,128,1.0565
cuda,fbnetc_100,128,1.0363
cuda,fbnetv3_b,128,0.9821
cuda,gernet_l,128,1.0082
cuda,ghostnet_100,128,0.9993
cuda,gluon_inception_v3,128,1.1342
cuda,gluon_senet154,32,1.1025
cuda,gluon_xception65,32,1.0416
cuda,gmixer_24_224,64,1.0652
cuda,gmlp_s16_224,64,0.9972
cuda,hardcorenas_a,128,1.0660
cuda,hrnet_w18,128,1.2983
cuda,inception_v3,128,1.1340
cuda,jx_nest_base,64,0.9997
cuda,lcnet_050,128,1.2940
cuda,legacy_senet154,0,0.0000
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,64,0.9858
cuda,mixnet_l,64,0.9726
cuda,mnasnet_100,128,1.0315
cuda,mobilenetv2_100,128,1.0512
cuda,mobilenetv3_large_100,128,1.0452
cuda,mobilevit_s,64,1.0512
cuda,nasnetalarge,16,1.1019
cuda,nfnet_l0,128,1.1828
cuda,pit_b_224,64,1.0622
cuda,pnasnet5large,16,1.0838
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.3020
cuda,repvgg_a2,128,0.9820
cuda,res2net101_26w_4s,64,1.1545
cuda,res2net50_14w_8s,128,1.2156
cuda,res2next50,128,1.1498
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.2298
cuda,resnet18,128,1.1608
cuda,rexnet_100,128,1.0429
cuda,sebotnet33ts_256,64,1.1257
cuda,selecsls42b,128,1.1920
cuda,spnasnet_100,128,0.9836
cuda,swin_base_patch4_window7_224,64,0.9990
cuda,swsl_resnext101_32x16d,32,1.0941
cuda,tf_efficientnet_b0,128,1.0392
cuda,tf_mixnet_l,64,0.9739
cuda,tinynet_a,128,0.9859
cuda,tnt_s_patch16_224,64,1.5685
cuda,twins_pcpvt_base,32,1.2325
cuda,visformer_small,128,1.0198
cuda,vit_base_patch16_224,64,0.9803
cuda,volo_d1_224,64,1.1375
cuda,xcit_large_24_p8_224,0,0.0000
