dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.0000,0.8902,1.0003
cuda,beit_base_patch16_224,64,0.9999,0.8603,0.9995
cuda,botnet26t_256,128,0.9502,1.0715,1.0000
cuda,cait_m36_384,2,0.9983,2.5940,1.0005
cuda,coat_lite_mini,128,0.9994,0.9074,1.0449
cuda,convit_base,32,0.9994,0.8292,1.0003
cuda,convmixer_768_32,32,1.0000,0.7442,1.0000
cuda,convnext_base,32,0.9993,1.2046,1.0025
cuda,crossvit_9_240,64,1.0056,1.1731,1.0007
cuda,cspdarknet53,64,0.8325,1.7761,1.0001
cuda,deit_base_distilled_patch16_224,64,0.9999,0.6748,0.9994
cuda,dla102,64,0.9998,1.0278,1.0008
cuda,dm_nfnet_f0,128,0.9996,1.5678,0.9799
cuda,dpn107,32,0.8167,3.1789,0.9989
cuda,eca_botnext26ts_256,64,0.9118,1.0694,1.0005
cuda,eca_halonext26ts,64,0.9166,1.1139,0.9993
cuda,ese_vovnet19b_dw,128,0.9046,0.8848,1.0000
cuda,fbnetc_100,128,0.8269,1.5591,0.9997
cuda,fbnetv3_b,128,0.7944,2.5768,1.0003
cuda,gernet_l,128,0.8420,1.5624,0.9786
cuda,ghostnet_100,128,1.0017,1.5930,1.0012
cuda,gluon_inception_v3,128,0.9993,0.9022,1.0003
cuda,gluon_xception65,32,0.9988,0.9515,1.0001
cuda,gmixer_24_224,64,1.0006,1.0310,1.0007
cuda,gmlp_s16_224,64,0.9992,0.9467,1.0000
cuda,hrnet_w18,2,1.0053,3.8951,1.0006
cuda,inception_v3,128,0.9996,0.9321,1.0003
cuda,jx_nest_base,32,0.9992,1.5279,1.0006
cuda,lcnet_050,128,0.8688,0.8837,0.9996
cuda,mixer_b16_224,64,0.9994,0.5393,1.0000
cuda,mixnet_l,64,0.8836,4.8216,1.0000
cuda,mnasnet_100,128,0.8454,1.2606,0.9775
cuda,mobilenetv2_100,128,0.8331,1.2390,0.9867
cuda,mobilenetv3_large_100,128,0.8498,1.2272,0.9783
cuda,mobilevit_s,32,0.9134,1.3740,0.9999
cuda,nfnet_l0,64,1.0060,1.3972,1.0002
cuda,pit_b_224,64,0.9994,0.7812,1.0006
cuda,pnasnet5large,16,1.0078,3.0415,1.0611
cuda,poolformer_m36,64,0.9991,1.4062,1.0012
cuda,regnety_002,128,0.9761,1.2298,0.9990
cuda,repvgg_a2,128,0.8146,1.5416,1.0000
cuda,res2net101_26w_4s,64,1.0015,1.7955,1.0000
cuda,res2net50_14w_8s,2,0.9984,1.6615,1.0000
cuda,res2next50,2,1.0018,1.0563,1.0000
cuda,resmlp_12_224,128,0.9996,0.6145,0.9999
cuda,resnest101e,32,1.0034,2.1729,1.0000
cuda,rexnet_100,128,0.9279,1.4402,1.0000
cuda,sebotnet33ts_256,64,0.9197,1.3901,1.0000
cuda,selecsls42b,128,0.9992,0.4896,0.9999
cuda,spnasnet_100,128,0.8092,1.5919,1.0007
cuda,swin_base_patch4_window7_224,64,0.9993,2.3452,0.9969
cuda,swsl_resnext101_32x16d,32,0.9990,0.9978,1.0004
cuda,tf_efficientnet_b0,128,0.8874,1.4222,1.0004
cuda,tf_mixnet_l,64,0.8921,5.2223,1.0002
cuda,tinynet_a,128,0.8421,1.6036,0.9889
cuda,tnt_s_patch16_224,64,0.9990,1.3838,1.0000
cuda,twins_pcpvt_base,32,1.0021,2.1488,0.9984
cuda,visformer_small,128,0.9992,0.6802,1.0002
cuda,vit_base_patch16_224,64,0.9998,0.6796,0.9997
cuda,volo_d1_224,64,0.9994,1.0878,1.0012
cuda,xcit_large_24_p8_224,5,0.9984,2.3522,0.9985
