dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.512963,5.175169
cuda,BartForConditionalGeneration,1,3.939713,15.758672
cuda,BertForMaskedLM,64,1.769916,5.428333
cuda,BertForQuestionAnswering,64,1.766852,5.392634
cuda,BlenderbotSmallForCausalLM,64,1.107975,3.475104
cuda,BlenderbotSmallForConditionalGeneration,32,2.579104,10.137229
cuda,CamemBert,1,1.766113,5.356714
cuda,DebertaForMaskedLM,4,4.892272,6.213994
cuda,DebertaForQuestionAnswering,4,5.008818,6.394907
cuda,DistilBertForMaskedLM,16,0.850598,2.563199
cuda,DistilBertForQuestionAnswering,32,0.857340,2.554309
cuda,DistillGPT2,1,0.965574,2.355672
cuda,ElectraForCausalLM,1,1.755239,5.325394
cuda,ElectraForQuestionAnswering,64,1.782103,5.424107
cuda,LayoutLMForMaskedLM,16,1.877184,5.487589
cuda,LayoutLMForSequenceClassification,16,1.875438,5.478377
cuda,M2M100ForConditionalGeneration,2,3.769925,14.814686
cuda,MBartForCausalLM,16,1.525054,5.201473
cuda,MBartForConditionalGeneration,8,4.160964,16.160794
cuda,MT5ForConditionalGeneration,2,3.829540,12.922143
cuda,MegatronBertForCausalLM,2,3.612956,11.602740
cuda,MegatronBertForQuestionAnswering,8,3.616342,11.580885
cuda,MobileBertForMaskedLM,16,8.829690,30.467149
cuda,MobileBertForQuestionAnswering,32,8.848340,31.233858
cuda,OPTForCausalLM,4,1.595857,5.352623
cuda,PLBartForCausalLM,16,0.874298,2.474910
cuda,PLBartForConditionalGeneration,8,2.020849,7.546732
cuda,PegasusForCausalLM,8,1.572252,5.332152
cuda,PegasusForConditionalGeneration,4,3.686172,14.196440
cuda,RobertaForCausalLM,4,1.795181,5.539923
cuda,RobertaForQuestionAnswering,64,1.792135,5.418795
cuda,Speech2Text2ForCausalLM,64,0.934241,2.537934
cuda,T5ForConditionalGeneration,4,2.770075,8.153581
cuda,T5Small,1,2.630200,7.791607
cuda,TrOCRForCausalLM,8,1.495749,5.259495
cuda,XGLMForCausalLM,1,3.000084,11.723712
cuda,YituTechConvBert,1,2.608530,9.372528
