dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,1.488960
cuda,Background_Matting,4,0.613057
cuda,LearningToPaint,96,0.457668
cuda,Super_SloMo,6,0.819606
cuda,alexnet,128,0.330043
cuda,attention_is_all_you_need_pytorch,256,1.220721
cuda,dcgan,32,0.321602
cuda,demucs,4,0.530588
cuda,densenet121,4,1.372641
cuda,dlrm,2048,0.546578
cuda,drq,1,0.363268
cuda,fastNLP_Bert,6,1.519215
cuda,functorch_dp_cifar10,64,0.450490
cuda,hf_Albert,8,1.189158
cuda,hf_Bart,4,1.526183
cuda,hf_Bert,4,1.326136
cuda,hf_BigBird,2,6.625586
cuda,hf_DistilBert,8,0.656980
cuda,hf_GPT2,4,1.334189
cuda,hf_Longformer,2,1.193995
cuda,hf_Reformer,4,2.156227
cuda,hf_T5,8,2.047032
cuda,lennard_jones,1000,0.341627
cuda,mnasnet1_0,32,0.634784
cuda,mobilenet_v2,96,0.635073
cuda,mobilenet_v3_large,32,0.694650
cuda,moco,32,1.410542
cuda,nvidia_deeprecommender,256,0.337228
cuda,pytorch_CycleGAN_and_pix2pix,1,0.448848
cuda,pytorch_stargan,16,0.452931
cuda,pytorch_struct,200,0.380175
cuda,pytorch_unet,1,0.492772
cuda,resnet18,16,0.448584
cuda,resnet50,32,0.674819
cuda,resnext50_32x4d,8,0.674831
cuda,shufflenet_v2_x1_0,128,0.745214
cuda,soft_actor_critic,256,0.294901
cuda,speech_transformer,32,1.597727
cuda,squeezenet1_1,32,0.423248
cuda,tacotron2,64,11.766186
cuda,timm_efficientdet,1,18.349202
cuda,timm_efficientnet,32,1.419830
cuda,timm_nfnet,128,1.625726
cuda,timm_regnet,32,1.796560
cuda,timm_resnest,32,0.490806
cuda,timm_vision_transformer,8,0.751648
cuda,timm_vovnet,32,1.321964
cuda,tts_angular,64,0.433540
cuda,vgg16,64,0.364253
cuda,yolov3,16,2.411247
