dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1980,94.8533,0.8529
cuda,beit_base_patch16_224,64,0.9878,16.6455,0.8537
cuda,botnet26t_256,128,1.2927,47.1700,0.7795
cuda,cait_m36_384,2,1.1382,57.3097,0.8995
cuda,coat_lite_mini,128,1.1801,27.4659,0.6699
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0531,13.7826,0.9722
cuda,convnext_base,32,1.1071,27.7059,0.7898
cuda,crossvit_9_240,64,1.0188,34.1986,0.8144
cuda,cspdarknet53,64,0.7964,36.4586,0.7879
cuda,deit_base_distilled_patch16_224,64,1.0320,13.5810,0.8073
cuda,dla102,64,1.3802,79.9376,0.9823
cuda,dm_nfnet_f0,128,1.1759,36.4586,0.9913
cuda,dpn107,32,0.8497,92.8468,0.8781
cuda,eca_botnext26ts_256,64,1.0458,60.4231,0.7813
cuda,eca_halonext26ts,64,1.0424,63.9587,0.7853
cuda,ese_vovnet19b_dw,128,1.1320,36.6541,0.9154
cuda,fbnetc_100,128,1.1054,55.6939,0.7367
cuda,fbnetv3_b,128,1.0138,88.8851,0.8387
cuda,gernet_l,128,0.9989,40.7855,0.8278
cuda,ghostnet_100,128,1.5035,82.7908,0.9286
cuda,gluon_inception_v3,128,1.1973,92.9061,0.8529
cuda,gluon_xception65,32,1.0619,55.8067,0.8836
cuda,gmixer_24_224,64,1.0043,17.8050,0.9841
cuda,gmlp_s16_224,64,1.0260,16.3962,0.9343
cuda,hrnet_w18,2,1.2167,352.0852,0.8390
cuda,inception_v3,128,1.1977,92.6060,0.8529
cuda,jx_nest_base,32,1.1120,49.8500,0.8262
cuda,lcnet_050,128,1.2283,33.1921,0.7847
cuda,mixer_b16_224,64,0.9872,11.1189,0.8520
cuda,mixnet_l,64,0.9676,76.8787,0.7805
cuda,mnasnet_100,128,1.1539,47.1331,0.8264
cuda,mobilenetv2_100,128,0.7705,36.9734,0.9266
cuda,mobilenetv3_large_100,128,1.1548,74.7719,0.8087
cuda,mobilevit_s,32,1.0281,50.0846,0.7616
cuda,nfnet_l0,64,1.1202,32.9050,0.8219
cuda,pit_b_224,64,0.9856,19.5409,0.7444
cuda,pnasnet5large,16,1.1247,180.7348,1.1833
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.2608,53.7194,0.7815
cuda,repvgg_a2,128,0.9509,58.0889,0.6829
cuda,res2net101_26w_4s,64,1.2395,109.9496,0.8543
cuda,res2net50_14w_8s,2,1.2182,94.6731,0.8299
cuda,res2next50,2,1.2004,53.8927,0.8290
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.2557,92.6736,0.8427
cuda,rexnet_100,128,0.9941,113.3529,0.8656
cuda,sebotnet33ts_256,64,1.0518,65.3405,0.7395
cuda,selecsls42b,128,1.3562,48.2058,0.8867
cuda,spnasnet_100,128,1.0594,54.0043,0.8389
cuda,swin_base_patch4_window7_224,64,1.0305,64.4425,0.8149
cuda,swsl_resnext101_32x16d,32,1.0797,47.3880,0.8373
cuda,tf_efficientnet_b0,128,0.9936,75.3673,0.8457
cuda,tf_mixnet_l,64,0.9624,78.1608,0.8440
cuda,tinynet_a,128,0.9165,75.8038,0.7946
cuda,tnt_s_patch16_224,64,1.7739,35.1526,0.8671
cuda,twins_pcpvt_base,32,1.2321,60.0923,0.7812
cuda,visformer_small,128,1.0752,30.1990,0.8614
cuda,vit_base_patch16_224,64,0.9501,12.8890,0.8082
cuda,volo_d1_224,64,1.1199,35.4010,0.8451
cuda,xcit_large_24_p8_224,0,0.0000
