dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.5917,10.4673,0.3632
cuda,Background_Matting,4,0.8957,6.0275,0.3699
cuda,LearningToPaint,96,1.1316,2.3104,0.3808
cuda,Super_SloMo,6,0.8851,5.7193,0.3747
cuda,alexnet,128,0.8072,1.0575,0.4780
cuda,attention_is_all_you_need_pytorch,256,0.8268,10.7143,0.3383
cuda,dcgan,32,1.6401,0.7548,0.4919
cuda,demucs,4,0.9977,0.6445,0.9996
cuda,densenet121,4,2.3552,17.9350,0.3504
cuda,dlrm,0,0.0000
cuda,drq,1,1.9589,1.0983,0.5683
cuda,fastNLP_Bert,6,0.7661,10.0075,0.3487
cuda,functorch_dp_cifar10,64,2.3739,2.6001,0.4616
cuda,hf_Albert,8,0.7794,9.4620,0.3256
cuda,hf_Bart,4,0.8456,12.5825,0.3227
cuda,hf_Bert,4,0.8898,8.8898,0.3494
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.7319,5.1954,0.3057
cuda,hf_GPT2,4,0.8009,8.6242,0.3449
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9847,4.2596,0.3373
cuda,hf_T5,0,0.0000
cuda,lennard_jones,1000,1.2630,0.7519,0.9913
cuda,mnasnet1_0,32,1.2591,5.4786,0.3426
cuda,mobilenet_v2,96,0.7589,5.2377,0.3131
cuda,mobilenet_v3_large,32,1.4255,5.8775,0.3468
cuda,moco,32,0.9911,2.1537,1.0039
cuda,nvidia_deeprecommender,256,0.6547,0.7278,0.5814
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6456,3.1567,0.3910
cuda,pytorch_stargan,16,0.9577,2.7382,0.4164
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,0.8647,2.4209,0.3499
cuda,resnet18,16,1.5408,2.3061,0.3815
cuda,resnet50,32,1.0009,5.6615,0.3469
cuda,resnext50_32x4d,8,1.8017,5.7255,0.3677
cuda,shufflenet_v2_x1_0,128,0.9765,6.4140,0.3627
cuda,soft_actor_critic,256,1.3478,0.6553,0.5339
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.3860,2.1616,0.3487
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.6859,84.0550,0.3030
cuda,timm_efficientnet,32,0.8663,15.1925,0.2700
cuda,timm_nfnet,128,0.8789,10.5120,0.3500
cuda,timm_regnet,32,0.8748,20.5760,0.3387
cuda,timm_resnest,32,0.8198,3.4113,0.3205
cuda,timm_vision_transformer,8,1.7813,6.1833,0.3630
cuda,timm_vovnet,32,0.5837,9.3688,0.3303
cuda,tts_angular,64,0.9856,0.6651,0.9923
cuda,vgg16,64,0.8566,1.5860,0.3593
cuda,yolov3,16,0.8057,9.9601,0.3418
