dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,15.172432,13.196608,5.324339,1.921713,10.152067,3.649013,1.313815,0.159401,1.316694,1.432681,8.159617
cuda,AlbertForQuestionAnswering,4,14.974438,13.060987,5.262444,1.899104,10.128465,3.601797,1.298014,0.156694,0.921244,1.061567,7.778821
cuda,AllenaiLongformerBase,4,63.133516,54.222011,32.352175,6.575988,39.897789,17.544024,6.206640,0.456290,16.238533,3.260490,30.744122
cuda,BartForCausalLM,4,19.766914,16.394557,7.787860,2.152174,11.059649,4.153489,1.891036,0.356134,2.174783,2.397430,7.908463
cuda,BartForConditionalGeneration,2,49.362626,40.790320,18.684577,6.105216,24.696095,11.559519,4.750025,1.398090,0.873497,1.287821,13.305232
cuda,BertForMaskedLM,16,20.048503,16.466233,7.327412,2.262291,10.491818,4.517018,1.950825,0.353838,1.756451,2.197167,7.305878
cuda,BertForQuestionAnswering,16,19.839360,16.322933,7.347644,2.210696,10.470827,4.422493,1.892783,0.348540,1.385695,1.809078,6.842588
cuda,BlenderbotSmallForCausalLM,64,13.053635,10.798284,4.963564,1.417562,7.163996,2.562829,1.289730,0.203478,3.189323,7.072462,2.885532
cuda,BlenderbotSmallForConditionalGeneration,64,33.211683,27.428566,12.532719,3.947536,16.707288,7.732324,3.240093,0.754670,1.900789,1.865287,10.230601
cuda,CamemBert,16,19.735752,16.187578,7.215580,2.243505,10.322175,4.459813,1.912861,0.355202,0.731769,1.040858,6.204814
cuda,DebertaForMaskedLM,4,33.781633,26.677360,16.416343,3.096141,20.163593,5.817179,2.754888,0.396965,15.291677,2.632674,22.410864
cuda,DebertaForQuestionAnswering,8,35.023587,27.676652,16.839319,3.077574,20.370445,5.787989,2.755862,0.401983,16.331865,2.981219,23.222693
cuda,DebertaV2ForMaskedLM,1,52.010375,38.371166,20.176681,4.663296,23.629573,7.354070,3.874568,0.700746,35.261927,1.782610,43.855132
cuda,DebertaV2ForQuestionAnswering,2,51.792493,38.313472,20.257147,5.146360,24.436139,8.847981,4.507528,0.713492,34.549597,0.572273,44.353650
cuda,DistilBertForMaskedLM,128,11.791634,10.224474,5.535776,1.172458,7.560673,2.357644,1.033764,0.147176,1.388398,3.994855,4.649707
cuda,DistilBertForQuestionAnswering,256,11.918687,10.359123,5.604393,1.149617,7.698682,2.388132,1.031744,0.142517,0.803205,3.010986,4.109959
cuda,DistillGPT2,16,10.555055,9.050208,4.870617,1.246470,6.968057,2.252242,0.970838,0.131827,1.699428,2.700125,5.099489
cuda,ElectraForCausalLM,32,22.111204,18.458874,9.230057,2.240667,15.380079,4.630764,1.970575,0.348461,3.632130,4.104653,12.152449
cuda,ElectraForQuestionAnswering,64,19.903854,16.368755,7.317768,2.220913,12.497183,4.487064,1.908328,0.352046,2.156582,2.418614,9.678812
cuda,GPT2ForSequenceClassification,4,17.617762,14.686625,6.714485,2.666584,9.530435,3.909588,1.758166,0.301272,1.764244,2.645828,7.360270
