dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.9363,25.1987,34.8881,0.9704
cuda,Background_Matting,4,1.0569,171.9458,23.4384,1.0314
cuda,LearningToPaint,96,1.0937,12.9959,9.2926,0.8957
cuda,Super_SloMo,6,1.1215,104.1991,22.8261,1.3042
cuda,alexnet,128,1.1440,10.7211,4.1609,0.8324
cuda,attention_is_all_you_need_pytorch,256,1.0450,70.0211,37.3751,0.6480
cuda,dcgan,32,0.9163,2.3801,3.4983,0.8600
cuda,demucs,4,0.9999,75.6681,2.3819,0.8201
cuda,densenet121,4,1.1780,44.4350,57.1304,0.9538
cuda,detectron2_fcos_r_50_fpn,0,0.0000
cuda,dlrm,1024,1.2307,2.9106,2.7649,1.0010
cuda,drq,1,1.0429,2.4547,4.1866,0.7776
cuda,fastNLP_Bert,6,1.3634,44.0020,30.0699,1.2712
cuda,functorch_dp_cifar10,64,1.3522,6.6833,11.8541,0.4214
cuda,hf_Albert,8,1.6303,46.2158,20.5720,1.3292
cuda,hf_Bart,4,1.2732,46.9869,34.6836,1.0473
cuda,hf_Bert,4,1.1677,34.2430,24.1188,1.0317
cuda,hf_Bert_large,4,1.1508,81.5429,42.8873,1.0303
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.1515,34.0028,17.7060,1.0283
cuda,hf_GPT2,4,1.4303,35.2796,25.8412,1.1182
cuda,hf_GPT2_large,4,1.3900,173.6855,62.3558,1.1003
cuda,hf_Longformer,2,1.6071,86.2232,79.4040,0.7994
cuda,hf_Reformer,4,1.1434,73.3378,18.0724,0.8865
cuda,hf_T5,8,1.4102,130.1293,31.6216,1.1446
cuda,hf_T5_large,2,1.6310,126.1034,126.1697,0.9738
cuda,lennard_jones,1000,0.9257,1.3606,2.4483,0.9984
cuda,mnasnet1_0,32,1.1010,24.3133,24.7281,0.8682
cuda,mobilenet_v2,96,1.3666,52.0188,22.8678,1.2843
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.2086,22.4223,56.5915,0.9023
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9658,8.8516,3.7497,0.7625
cuda,phlippe_densenet,128,1.1422,22.8156,23.6070,0.9974
cuda,phlippe_resnet,128,1.1196,7.9070,8.9169,0.9923
cuda,pytorch_CycleGAN_and_pix2pix,1,1.3775,9.0641,9.9348,0.9304
cuda,pytorch_stargan,16,1.2269,19.1759,49.4589,1.0715
cuda,pytorch_struct,200,1.1191,3.5736,23.4021,0.7330
cuda,pytorch_unet,1,1.1649,50.3224,11.6829,0.9937
cuda,resnet152,32,1.0644,79.4536,58.5839,0.9582
cuda,resnet18,16,1.0499,8.9858,13.2784,0.7098
cuda,resnet50,32,1.1283,34.4056,24.0248,0.9350
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.0558,19.5641,22.9193,0.8448
cuda,shufflenet_v2_x1_0,128,1.2493,28.1554,24.2020,1.1055
cuda,soft_actor_critic,256,0.8906,1.4272,3.4295,0.8510
cuda,speech_transformer,32,1.4019,36.1828,28.8945,0.8354
cuda,squeezenet1_1,32,1.3464,7.2729,6.2531,1.1875
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.5619,76.5404,147.8250,1.2321
cuda,timm_efficientnet,32,1.1047,34.4649,67.7070,1.3998
cuda,timm_nfnet,128,1.4083,139.6289,27.8228,1.2963
cuda,timm_regnet,32,1.0658,86.6060,51.1763,1.0697
cuda,timm_resnest,32,1.3669,22.8521,59.9018,1.0149
cuda,timm_vision_transformer,8,1.4068,17.7024,36.8743,0.9216
cuda,timm_vision_transformer_large,8,1.0307,196.7222,61.4005,0.9321
cuda,timm_vovnet,32,1.0025,37.4355,21.5929,0.9512
cuda,tts_angular,64,0.9933,9.5177,2.5539,0.9106
cuda,vgg16,64,1.1676,90.8001,4.4527,0.9172
cuda,yolov3,16,1.1672,87.0397,37.2502,1.0610
