dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.884210,15.994795,8.089927,2.453270,10.940065,4.676212,1.744006,0.295586,10.754925,5.421329
cuda,Background_Matting,4,17.481968,15.272266,7.846277,2.873357,10.974530,5.382893,2.798496,0.254327,6.114691
cuda,LearningToPaint,96,7.433424,6.585874,3.596537,1.020077,4.390093,1.519002,0.628994,0.086663,1.858191
cuda,Super_SloMo,6,17.527914,15.394769,8.942049,3.047349,11.134812,5.373112,2.219668,0.146393,5.481209
cuda,alexnet,128,2.701296,2.505028,2.132513,0.184510,3.405155,0.767080,0.393629,0.016666,1.464322
cuda,attention_is_all_you_need_pytorch,256,20.126630,17.491541,9.309583,2.641661,12.362951,4.782465,2.210134,0.354518,11.577765,5.823686
cuda,dcgan,32,2.728750,2.552670,2.039460,0.188820,2.605455,0.203346,0.094579,0.013892,0.763229
cuda,demucs,4,2.425156,1.748061,1.546531,0.129110,1.411084,0.162684,0.081393,0.012929
cuda,densenet121,4,44.564389,39.372223,19.914748,8.057279,24.114275,13.786875,4.695263,0.738388,12.551037
cuda,dlrm,1024,1.629668,1.456383,1.033208,0.164221,1.999244,0.346007,0.113279,0.014893,1.137842
cuda,drq,1,3.096505,2.789885,2.360583,0.133975,3.302274,0.160933,0.084209,0.016904,1.085416
cuda,fastNLP_Bert,6,19.408953,16.092113,8.780968,2.141380,11.981148,4.153998,1.714778,0.285653,5.359408,5.454468
cuda,functorch_dp_cifar10,64,7.136748,6.454984,3.734918,1.243167,6.590948,2.529982,0.747472,0.069392,4.145375,0.576006
cuda,hf_Albert,8,11.678315,10.132652,4.517271,1.672238,7.944343,3.296284,1.173510,0.155353,4.071835,5.176646
cuda,hf_Bart,4,24.173096,20.465689,11.108335,2.996646,14.901220,5.406059,2.151704,0.427333,3.445325,7.181598
cuda,hf_Bert,4,17.221390,14.089993,6.656659,2.114707,9.568179,3.790802,1.873674,0.286611,1.874471,5.135836
cuda,hf_Bert_large,4,31.882578,25.094785,11.052430,4.342644,15.766146,7.769345,3.135480,0.717286,1.642247,9.566545
cuda,hf_DistilBert,8,9.844530,8.473206,4.958509,1.085483,6.964815,2.047101,1.099223,0.129441,4.892433,3.147211
cuda,hf_GPT2,4,17.368814,14.452146,8.121804,2.475490,10.220847,3.364627,1.518539,0.253802,4.001645,4.668810
cuda,hf_GPT2_large,4,46.924200,38.303392,19.015552,7.948839,24.034123,11.793295,4.448554,1.199644,2.887151,13.248857
cuda,hf_Longformer,2,60.626754,52.401289,31.767005,6.766022,39.067760,17.425391,5.899075,0.437320,4.553379,14.398785
cuda,hf_Reformer,4,12.951101,10.690156,8.593801,0.882990,9.261607,1.499149,0.681520,0.063763,3.610492,1.593637
cuda,hf_T5,8,20.510291,17.170577,8.515889,2.204205,11.679078,4.655747,1.810439,0.338053,5.907124,5.703233
cuda,hf_T5_large,2,79.176336,63.456817,28.779937,9.531872,40.535952,21.374121,6.810442,2.750735,25.033641,22.542030
cuda,lennard_jones,1000,1.859409,1.722059,1.481054,0.036115,2.025523,0.087628,0.042994,0.007741,0.585114
cuda,mnasnet1_0,32,17.912776,15.877272,8.080771,2.658850,9.307193,3.842561,1.704466,0.238858,4.179464,2.612281
cuda,mobilenet_v2,96,18.988369,16.621479,8.683079,2.619777,9.451758,4.244680,1.828128,0.273999,3.923933
cuda,mobilenet_v3_large,32,18.413653,16.201066,8.315923,3.109228,10.089184,4.249381,1.828493,0.278255,5.000822,33.158947
cuda,nvidia_deeprecommender,256,2.201513,2.012671,1.629913,0.122793,2.659606,0.117053,0.062026,0.010812,1.159572,0.388137
cuda,phlippe_densenet,128,18.685770,16.272981,8.675382,2.874634,10.438555,4.534183,2.116125,0.264611,4.925703
cuda,phlippe_resnet,128,6.956772,6.142122,3.390565,1.069561,4.207951,1.103165,0.596676,0.086285,1.932488
cuda,pytorch_CycleGAN_and_pix2pix,1,6.782687,6.081991,3.135345,1.022015,5.260135,2.195360,0.743489,0.074943,3.188996
cuda,pytorch_stargan,16,7.611575,6.849561,3.667350,1.202952,4.686625,1.337565,0.459394,0.066182,39.623632,2.270080
