,Compiler,torchbench,huggingface,timm_models
eager,eager,1.00x,1.01x,1.00x
aot_eager,aot_eager,1.01x,1.00x,1.00x
aot_cudagraphs,aot_cudagraphs,1.05x,1.02x,1.00x
nvprims_nvfuser,nvprims_nvfuser,1.03x,1.00x,1.14x
inductor,inductor,1.41x,1.30x,1.25x
inductor_no_cudagraphs,inductor_no_cudagraphs,1.25x,1.23x,1.24x
