dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AllenaiLongformerBase,1,7.765829
cuda,BertForMaskedLM,64,2.031632
cuda,BigBird,1,10.271810
cuda,BlenderbotSmallForCausalLM,64,1.096334
cuda,CamemBert,1,2.024836
cuda,DebertaForMaskedLM,4,5.995996
cuda,DebertaForQuestionAnswering,8,6.069819
cuda,DistilBertForMaskedLM,64,0.839046
cuda,DistilBertForQuestionAnswering,64,0.847160
cuda,DistillGPT2,1,0.978489
cuda,GoogleFnet,1,1.254901
cuda,LayoutLMForSequenceClassification,16,2.418944
cuda,M2M100ForConditionalGeneration,8,4.355701
cuda,MegatronBertForCausalLM,16,4.313531
cuda,MegatronBertForQuestionAnswering,16,4.428807
cuda,PLBartForCausalLM,32,0.897094
cuda,PegasusForCausalLM,32,1.675086
cuda,PegasusForConditionalGeneration,16,4.173436
cuda,RobertaForCausalLM,64,2.072559
cuda,Speech2Text2ForCausalLM,128,0.905073
cuda,XGLMForCausalLM,8,3.508511
