dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9995,1.1526,1.0000
cuda,AlbertForQuestionAnswering,4,0.9997,1.1102,1.0000
cuda,AllenaiLongformerBase,1,0.9458,6.0492,0.9981
cuda,BartForCausalLM,4,1.0008,0.9844,1.0000
cuda,BartForConditionalGeneration,2,1.0007,2.8944,1.0000
cuda,BertForMaskedLM,64,1.0001,1.3189,1.0000
cuda,BertForQuestionAnswering,128,1.0000,1.3130,1.0000
cuda,BigBird,1,0.9925,7.3766,0.9990
cuda,BlenderbotSmallForCausalLM,64,1.0015,0.6235,1.0000
cuda,BlenderbotSmallForConditionalGeneration,64,1.0009,1.7111,1.0000
cuda,CamemBert,1,1.0464,1.3744,0.9980
cuda,DebertaForMaskedLM,4,0.9293,4.8490,1.0000
cuda,DebertaForQuestionAnswering,8,0.9962,4.7086,0.9816
cuda,DistilBertForMaskedLM,64,0.9999,0.4818,1.0000
cuda,DistilBertForQuestionAnswering,64,0.9998,0.4748,1.0000
cuda,DistillGPT2,1,1.0392,0.6683,0.9984
cuda,ElectraForCausalLM,32,1.0013,1.3611,0.9983
cuda,ElectraForQuestionAnswering,64,1.0004,1.3447,1.0000
cuda,GPT2ForSequenceClassification,4,0.9998,1.3696,0.9343
cuda,GoogleFnet,1,0.9937,0.7909,0.9983
cuda,LayoutLMForMaskedLM,16,1.0002,1.6524,1.0000
cuda,LayoutLMForSequenceClassification,16,1.0004,1.8070,1.0000
cuda,M2M100ForConditionalGeneration,8,1.0953,2.6368,1.0187
cuda,MBartForCausalLM,32,1.0013,1.0922,0.9999
cuda,MBartForConditionalGeneration,16,1.0100,2.8228,1.0000
cuda,MT5ForConditionalGeneration,8,1.0235,3.7050,1.0034
cuda,MegatronBertForCausalLM,16,1.0339,3.3266,0.9995
cuda,MegatronBertForQuestionAnswering,16,1.0379,2.9827,1.0000
cuda,MobileBertForMaskedLM,32,1.0232,8.0753,0.9998
cuda,MobileBertForQuestionAnswering,64,1.0166,8.1067,1.0000
cuda,OPTForCausalLM,32,1.0030,1.0473,0.9982
cuda,PLBartForCausalLM,32,1.0057,0.5193,0.9999
cuda,PLBartForConditionalGeneration,16,1.0110,1.4205,1.0000
cuda,PegasusForCausalLM,32,0.9993,1.0146,0.9593
cuda,PegasusForConditionalGeneration,16,1.0111,2.6741,0.9985
cuda,RobertaForCausalLM,64,0.9993,1.3548,0.9986
cuda,RobertaForQuestionAnswering,128,1.0002,1.3839,1.0000
cuda,Speech2Text2ForCausalLM,128,0.9986,0.5824,0.9552
cuda,T5ForConditionalGeneration,4,1.0041,2.1895,1.0000
cuda,T5Small,1,1.0242,2.2617,1.0000
cuda,TrOCRForCausalLM,32,1.0008,0.9723,0.9999
cuda,XGLMForCausalLM,8,1.0120,2.3788,0.9848
cuda,YituTechConvBert,1,1.0273,2.1300,0.9858
