,Compiler,torchbench,huggingface,timm_models
eager,eager,2.10,2.28,1.90
aot_eager,aot_eager,5.80,7.42,6.95
aot_cudagraphs,aot_cudagraphs,7.56,15.92,13.13
nvprims_nvfuser,nvprims_nvfuser,75.23,133.60,150.37
inductor,inductor,28.79,29.22,34.02
inductor_no_cudagraphs,inductor_no_cudagraphs,28.59,24.81,32.58
