dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9994,4.5502,0.9255
cuda,AlbertForQuestionAnswering,4,1.0008,4.5023,0.9425
cuda,AllenaiLongformerBase,1,0.8589,12.7833,0.9515
cuda,BartForCausalLM,4,0.9664,4.4942,0.9121
cuda,BartForConditionalGeneration,2,0.9886,12.3157,0.8935
cuda,BertForMaskedLM,64,0.9623,5.1658,0.9219
cuda,BertForQuestionAnswering,128,0.9862,5.4231,0.9680
cuda,BigBird,1,0.9298,12.4279,0.9542
cuda,BlenderbotSmallForCausalLM,64,0.9101,3.1879,0.8401
cuda,BlenderbotSmallForConditionalGeneration,64,0.9396,8.1034,0.8975
cuda,CamemBert,1,0.9433,5.1649,0.8252
cuda,DebertaForMaskedLM,4,0.8121,10.0020,0.9851
cuda,DebertaForQuestionAnswering,8,0.9934,10.0333,1.0630
cuda,DistilBertForMaskedLM,64,0.9524,2.3956,0.8899
cuda,DistilBertForQuestionAnswering,64,0.9858,2.4152,0.9373
cuda,DistillGPT2,1,0.9328,2.5025,0.8115
cuda,ElectraForCausalLM,32,0.9329,5.2470,0.8817
cuda,ElectraForQuestionAnswering,64,0.9751,5.1855,0.9524
cuda,GPT2ForSequenceClassification,4,0.9773,4.8441,0.9093
cuda,GoogleFnet,1,0.8142,2.7041,0.9443
cuda,LayoutLMForMaskedLM,16,0.9712,5.4995,0.9409
cuda,LayoutLMForSequenceClassification,16,0.9899,5.4418,0.9348
cuda,M2M100ForConditionalGeneration,8,0.9403,11.8275,0.9611
cuda,MBartForCausalLM,32,0.9553,4.4676,0.8900
cuda,MBartForConditionalGeneration,16,0.9846,12.2121,0.8583
cuda,MT5ForConditionalGeneration,8,0.9258,10.7058,0.8867
cuda,MegatronBertForCausalLM,16,1.0061,10.1649,0.8826
cuda,MegatronBertForQuestionAnswering,16,0.9320,10.7253,0.8671
cuda,MobileBertForMaskedLM,32,0.9254,22.6523,0.9103
cuda,MobileBertForQuestionAnswering,64,0.9419,22.9882,0.9840
cuda,OPTForCausalLM,32,0.9350,4.6080,0.8656
cuda,PLBartForCausalLM,32,0.9356,2.4175,0.8610
cuda,PLBartForConditionalGeneration,16,0.9727,6.2564,0.8957
cuda,PegasusForCausalLM,32,0.9530,4.5930,0.8885
cuda,PegasusForConditionalGeneration,16,0.9797,11.6737,0.9629
cuda,RobertaForCausalLM,64,0.9640,5.1821,0.9206
cuda,RobertaForQuestionAnswering,128,0.9937,5.4661,0.9680
cuda,Speech2Text2ForCausalLM,128,0.9268,2.3669,0.8765
cuda,T5ForConditionalGeneration,4,0.9334,7.2353,0.9597
cuda,T5Small,1,0.9324,7.2523,0.9029
cuda,TrOCRForCausalLM,32,0.9557,4.4424,0.8898
cuda,XGLMForCausalLM,8,0.9422,9.6357,0.9267
cuda,YituTechConvBert,1,0.9186,7.8814,0.8581
