dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.0823,26.0850,1.0815
cuda,Background_Matting,4,1.1098,15.1237,1.0383
cuda,LearningToPaint,96,1.1754,6.2962,0.9371
cuda,Super_SloMo,6,1.1647,15.5762,1.4002
cuda,alexnet,128,1.1634,2.5603,0.8335
cuda,attention_is_all_you_need_pytorch,256,1.0498,44.5026,0.6781
cuda,dcgan,32,1.0614,2.3373,0.8875
cuda,demucs,4,1.0003,0.2136,0.9884
cuda,densenet121,4,1.4140,40.6806,1.0060
cuda,dlrm,2048,1.3069,2.7934,0.7307
cuda,drq,1,1.0853,3.0508,0.8778
cuda,fastNLP_Bert,6,1.3918,24.2577,1.1229
cuda,functorch_dp_cifar10,64,1.3470,12.0318,0.4214
cuda,hf_Albert,8,1.6401,16.1732,1.2215
cuda,hf_Bart,4,1.1976,26.7652,1.1284
cuda,hf_Bert,4,1.1789,17.5697,1.0016
cuda,hf_BigBird,2,0.9983,24.7667,1.0392
cuda,hf_DistilBert,8,1.1817,11.1782,0.9466
cuda,hf_GPT2,4,1.4984,15.8793,1.1374
cuda,hf_GPT2_large,4,1.4739,40.8929,1.1258
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1404,15.7253,0.9892
cuda,hf_T5,8,1.5681,26.2859,1.1507
cuda,hf_T5_large,2,1.6883,99.4799,0.9220
cuda,lennard_jones,1000,0.9588,1.6783,0.9989
cuda,mnasnet1_0,32,1.2868,17.3646,0.8671
cuda,mobilenet_v2,96,1.4099,15.2680,1.2826
cuda,mobilenet_v2_quantized_qat,96,1.4367,25.6991,1.5828
cuda,mobilenet_v3_large,32,1.4170,21.8756,0.8974
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9635,2.8958,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,1.3320,7.5372,1.0148
cuda,pytorch_stargan,16,1.2498,26.7937,1.0694
cuda,pytorch_struct,200,1.1560,18.3601,0.4335
cuda,pytorch_unet,1,1.1864,7.4347,1.1050
cuda,resnet18,16,1.2480,10.3554,0.7049
cuda,resnet50,32,1.1693,16.8021,0.9335
cuda,resnet50_quantized_qat,32,1.3881,26.0372,1.4864
cuda,resnext50_32x4d,8,1.3468,16.3087,0.8346
cuda,shufflenet_v2_x1_0,128,1.4001,16.4651,1.0425
cuda,soft_actor_critic,256,0.9293,2.5865,0.9991
cuda,speech_transformer,32,1.5590,25.3366,1.0419
cuda,squeezenet1_1,32,1.2920,3.5455,1.1897
cuda,tacotron2,64,0.8948,63.0375,1.1621
cuda,timm_efficientdet,1,1.6748,121.1384,1.1439
cuda,timm_efficientnet,32,1.1733,21.8356,1.3958
cuda,timm_nfnet,128,1.4232,26.6161,1.0960
cuda,timm_regnet,32,1.0921,21.9106,1.0799
cuda,timm_resnest,32,1.4535,38.2010,0.9967
cuda,timm_vision_transformer,8,1.4174,30.7745,0.8214
cuda,timm_vision_transformer_large,8,1.0364,49.2194,1.0310
cuda,timm_vovnet,32,1.0181,16.6725,0.9501
cuda,tts_angular,64,1.0082,1.6359,0.9884
cuda,vgg16,64,1.1681,3.0875,0.9553
cuda,yolov3,16,1.0801,363.1789,1.0980
