,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 54/55","100%, 43/43","100%, 61/61"
aot_eager,aot_eager,"95%, 52/55","100%, 43/43","97%, 59/61"
aot_cudagraphs,aot_cudagraphs,"75%, 41/55","49%, 21/43","38%, 23/61"
nvprims_nvfuser,nvprims_nvfuser,"71%, 39/55","16%, 7/43","48%, 29/61"
inductor,inductor,"87%, 48/55","93%, 40/43","95%, 58/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"93%, 51/55","93%, 40/43","95%, 58/61"
