dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,botnet26t_256,128,1.811640
cuda,coat_lite_mini,128,1.575046
cuda,cspdarknet53,64,3.259004
cuda,deit_base_distilled_patch16_224,64,1.384562
cuda,dpn107,32,5.441895
cuda,ese_vovnet19b_dw,128,1.378555
cuda,fbnetc_100,128,2.982032
cuda,fbnetv3_b,128,4.753550
cuda,gernet_l,128,2.710193
cuda,ghostnet_100,128,3.744931
cuda,lcnet_050,128,1.429454
cuda,mnasnet_100,128,2.234076
cuda,mobilenetv2_100,128,2.305496
cuda,mobilenetv3_large_100,128,2.240572
cuda,regnety_002,128,2.234713
cuda,repvgg_a2,128,2.636629
cuda,res2net101_26w_4s,64,5.280975
cuda,resmlp_12_224,128,1.007680
cuda,selecsls42b,128,1.371009
cuda,spnasnet_100,128,2.745085
cuda,tinynet_a,128,2.958147
cuda,twins_pcpvt_base,64,3.644112
cuda,visformer_small,128,1.451771
cuda,vit_base_patch16_224,64,1.429719
