dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,2.902615,11.525751,4.726613,16.955503,9.023916,3.822384,0.605175,10.326147
cuda,beit_base_patch16_224,64,1.899405,6.049191,2.164895,9.650642,3.776994,1.496146,0.244642,2.969048,5.873289
cuda,botnet26t_256,128,1.764810,11.805045,3.108151,15.786299,7.205278,2.846712,0.155038,23.742315,7.162348
cuda,cait_m36_384,4,6.092717,12.626386,6.837662,24.505970,13.034639,5.546392,1.769967,15.310581,19.738066
cuda,coat_lite_mini,128,1.697828,6.652103,3.362762,13.364997,5.610237,2.391355,0.197710,48.771078,10.352149
cuda,convit_base,64,1.881560,5.938755,3.151691,11.771282,4.843331,2.118485,0.272326,8.570220,9.093741
cuda,convmixer_768_32,32,2.210362,5.085834,2.917129,7.169126,2.322924,1.227284,0.272246,5.362316,6.330477
cuda,convnext_base,64,2.461588,8.695672,5.679936,21.161401,9.424312,3.072041,0.444168,48.864217,18.324978
cuda,crossvit_9_240,128,2.887385,8.613711,3.864858,14.287741,6.468848,2.829138,0.398842,16.517122,9.688774
cuda,cspdarknet53,64,3.557359,7.040423,3.613339,9.362184,4.015209,1.886714,0.372606,6.598080
cuda,deit_base_distilled_patch16_224,64,1.480516,5.060321,2.206159,11.459210,3.470697,1.403936,0.216246,4.648886,8.916559
cuda,dla102,128,3.357551,9.498431,4.854334,13.599677,7.116609,2.718252,0.556412,9.141719
cuda,dm_nfnet_f0,128,2.937268,7.892082,5.768328,11.091020,6.039879,1.766104,0.258739,9.429545
cuda,dpn107,32,5.843634,10.383677,6.166450,14.785347,6.948561,3.198884,0.536941,10.799076
cuda,eca_botnext26ts_256,128,1.913795,11.881442,3.383373,16.347882,7.892441,2.624488,0.174036,28.455992,7.939928
cuda,ese_vovnet19b_dw,128,1.292446,5.008887,1.473156,7.379862,2.999724,1.257222,0.123112,4.090817
cuda,fbnetc_100,128,3.121460,7.233813,2.929943,10.159561,4.686360,1.915888,0.323927,5.970019
cuda,fbnetv3_b,128,5.192650,11.121806,5.293303,16.316080,8.222201,3.073797,0.709743,10.693285
cuda,gernet_l,128,2.945620,5.326067,2.637883,6.961298,2.651590,1.359742,0.244696,4.653784
cuda,ghostnet_100,128,4.275002,10.293375,4.605701,16.154044,7.459033,3.751197,0.500820,10.629172
cuda,gluon_inception_v3,128,2.976063,11.585487,4.699871,17.006469,8.602252,4.199836,0.610399,10.289983
cuda,gluon_xception65,32,4.124410,8.917451,5.374376,13.073170,6.099857,3.006221,0.699661,9.749893,5.200711
cuda,gmixer_24_224,128,2.602911,6.769346,2.309508,12.686418,5.684732,2.314568,0.385345,12.029534,8.361153
cuda,gmlp_s16_224,128,2.289405,10.520749,3.922054,16.719515,8.385987,2.937669,0.435695,16.002856,10.555182
cuda,hrnet_w18,128,11.297962,30.503816,17.021028,47.141974,25.781196,11.677754,5.299674,34.257149
cuda,inception_v3,128,2.917126,11.606418,4.742618,17.044527,8.660585,3.821059,0.605100,10.352338
cuda,jx_nest_base,32,2.890138,11.400825,5.905793,20.623476,10.613223,3.786540,0.592198,29.860003,15.318744
cuda,lcnet_050,128,1.353060,5.115998,1.811047,7.057565,3.064018,1.170784,0.139353,3.813492
cuda,mixer_b16_224,128,1.176870,5.687680,2.359012,8.496434,3.065838,1.088381,0.148130,9.265278,5.253893
cuda,mixnet_l,128,6.850036,9.259804,4.064351,13.103222,6.199103,2.667386,0.498173,8.067190
cuda,mnasnet_100,128,2.339805,6.472513,2.613247,8.716829,3.735365,1.605281,0.228639,4.947518
cuda,mobilenetv2_100,128,2.380193,6.762067,2.645388,8.495483,3.618624,1.568620,0.244403,4.478276
cuda,mobilenetv3_large_100,128,2.392737,7.287574,2.719684,10.468004,4.406008,1.851770,0.272135,6.276353
cuda,mobilevit_s,64,2.803406,16.506104,5.686763,35.620674,19.940543,9.119251,0.372701,42.782496,24.946085
cuda,nfnet_l0,128,2.610900,5.629607,2.682843,9.162925,4.164646,1.435879,0.265147,6.581776,0.887245
