dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.779782
cuda,LearningToPaint,96,0.779071
cuda,Super_SloMo,6,1.944592
cuda,alexnet,128,0.228365
cuda,dcgan,32,0.228154
cuda,demucs,4,0.359878
cuda,densenet121,4,3.984942
cuda,drq,1,0.222171
cuda,fastNLP_Bert,6,2.696307
cuda,functorch_dp_cifar10,64,0.604183
cuda,hf_Albert,8,2.056105
cuda,hf_Bert,4,2.563339
cuda,hf_BigBird,2,11.215913
cuda,hf_DistilBert,8,1.117088
cuda,hf_Longformer,2,8.415415
cuda,hf_Reformer,4,3.209673
cuda,lennard_jones,1000,0.192962
cuda,mnasnet1_0,32,1.591632
cuda,mobilenet_v2,96,1.686371
cuda,mobilenet_v3_large,32,1.754319
cuda,nvidia_deeprecommender,256,0.294444
cuda,pytorch_CycleGAN_and_pix2pix,1,0.712158
cuda,pytorch_stargan,16,0.722213
cuda,pytorch_struct,200,0.385871
cuda,pytorch_unet,1,0.848102
cuda,resnet18,16,0.780983
cuda,resnet50,32,1.692227
cuda,resnext50_32x4d,8,1.704381
cuda,shufflenet_v2_x1_0,128,1.851118
cuda,soft_actor_critic,256,0.249772
cuda,speech_transformer,32,5.923459
cuda,squeezenet1_1,32,0.391908
cuda,tacotron2,64,20.566077
cuda,timm_efficientnet,32,2.805282
cuda,timm_regnet,32,3.604633
cuda,timm_resnest,32,1.024513
cuda,timm_vision_transformer,8,1.565277
cuda,timm_vovnet,32,2.112677
cuda,tts_angular,64,0.238455
cuda,vgg16,64,0.305297
cuda,yolov3,16,4.045152
