dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.006157,0.000143
cuda,AlbertForQuestionAnswering,4,1.969814,0.000139
cuda,AllenaiLongformerBase,4,8.551329,0.004083
cuda,BartForCausalLM,4,3.410484,0.000489
cuda,BartForConditionalGeneration,2,7.137966,0.000368
cuda,BertForMaskedLM,16,3.361945,0.000126
cuda,BertForQuestionAnswering,16,3.358453,0.000131
cuda,BlenderbotForCausalLM,4,6.349809,0.000892
cuda,BlenderbotSmallForCausalLM,64,2.543928,0.000333
cuda,BlenderbotSmallForConditionalGeneration,64,4.872612,0.000239
cuda,CamemBert,16,3.403051,0.000153
cuda,DebertaForMaskedLM,4,5.510586,0.002201
cuda,DebertaForQuestionAnswering,8,5.615596,0.002225
cuda,DebertaV2ForMaskedLM,1,10.602936,0.004148
cuda,DebertaV2ForQuestionAnswering,2,10.553967,0.004157
cuda,DistilBertForMaskedLM,128,1.659182,0.000087
cuda,DistilBertForQuestionAnswering,256,1.645050,0.000090
cuda,DistillGPT2,16,1.779747,0.000126
cuda,ElectraForCausalLM,32,3.433837,0.000218
cuda,ElectraForQuestionAnswering,64,3.373547,0.000140
cuda,GPT2ForSequenceClassification,4,3.156132,0.000212
cuda,GoogleFnet,16,2.130553,0.000679
cuda,LayoutLMForMaskedLM,16,3.694817,0.000135
cuda,LayoutLMForSequenceClassification,16,3.652957,0.000133
cuda,M2M100ForConditionalGeneration,16,7.139775,0.000753
cuda,MBartForCausalLM,4,3.713188,0.000479
cuda,MBartForConditionalGeneration,2,7.345194,0.000404
cuda,MT5ForConditionalGeneration,16,5.912440,0.000336
cuda,MegatronBertForCausalLM,4,6.823403,0.000221
cuda,MegatronBertForQuestionAnswering,8,6.847594,0.000245
cuda,MobileBertForMaskedLM,64,13.425474,0.000548
cuda,MobileBertForQuestionAnswering,128,13.461996,0.000556
cuda,OPTForCausalLM,2,3.320917,0.000480
cuda,PLBartForCausalLM,8,2.105095,0.000287
cuda,PLBartForConditionalGeneration,4,5.311527,0.000429
cuda,PegasusForCausalLM,32,3.307786,0.000557
cuda,PegasusForConditionalGeneration,32,4.219513,0.000531
cuda,RobertaForCausalLM,16,3.370834,0.000130
cuda,RobertaForQuestionAnswering,16,3.359990,0.000133
cuda,Speech2Text2ForCausalLM,256,1.963547,0.000343
cuda,T5ForConditionalGeneration,4,4.112165,0.000241
cuda,T5Small,4,4.130713,0.000278
cuda,TrOCRForCausalLM,32,3.400398,0.000492
cuda,XGLMForCausalLM,8,5.848850,0.000991
cuda,XLNetLMHeadModel,8,7.061607,0.000316
cuda,YituTechConvBert,16,4.856869,0.000270
