dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,36.175002,31.934353,28.663058,17.148154,4.529126,26.760200,9.038316,4.845028,0.572350,99.077648,14.475692
cuda,beit_base_patch16_224,64,21.414638,18.879284,14.583926,9.730475,1.518745,16.142971,3.429506,1.804454,0.242186,2.896418,8.076748
cuda,botnet26t_256,128,25.592409,23.361256,18.953299,14.648167,2.288514,21.977696,6.168275,2.432404,0.132473,54.177790,9.758095
cuda,cait_m36_384,4,46.738111,37.875246,34.155287,16.379201,4.965199,32.310244,12.458818,6.579732,1.911953,19.379841,22.263467
cuda,coat_lite_mini,128,25.211540,22.663110,18.290223,13.576674,2.051715,26.140327,6.996842,2.696397,0.210329,39.063510,14.752537
cuda,convit_base,64,22.093470,19.430710,15.506875,9.849961,2.308195,17.679943,4.173444,2.130516,0.255987,8.386638,10.300182
cuda,convmixer_768_32,32,20.224407,18.767714,14.458762,6.937376,3.176172,12.864455,2.584781,1.786860,0.267021,9.339895,2.228006
cuda,convnext_base,64,23.322139,18.888093,15.458106,9.218089,2.900032,18.903441,4.717320,2.423218,0.446367,7.562732,12.786273
cuda,crossvit_9_240,128,28.113755,24.152037,19.765274,11.670880,2.807294,24.544109,6.107523,3.061223,0.389481,33.376313,15.922985
cuda,cspdarknet53,64,27.333963,23.144262,19.025995,11.036025,3.045068,17.903456,4.462043,2.411654,0.320462,51.920813,10.154063
cuda,deit_base_distilled_patch16_224,64,19.294601,17.094834,12.852291,8.653199,1.472273,15.741999,2.739526,1.521942,0.188659,3.555451,8.684556
cuda,dla102,128,34.130368,29.913283,26.175722,13.993906,5.074602,21.073931,6.830498,3.535191,0.542037,38.419615,12.521734
cuda,dm_nfnet_f0,128,24.845361,19.923394,16.471491,8.784375,3.460617,16.989472,4.659575,2.096123,0.261351,27.798307,12.168769
cuda,dpn107,32,41.907303,35.010439,31.343635,16.600444,5.254828,25.374725,7.274154,4.070761,0.531320,29.241013,14.919360
cuda,eca_botnext26ts_256,128,25.250445,22.884878,19.412653,14.512422,2.778802,21.148574,5.992253,2.464343,0.153393,61.365691,9.569960
cuda,ese_vovnet19b_dw,128,17.680621,15.922377,11.633034,8.664573,1.508441,14.899012,3.386740,1.474713,0.110060,48.806290,7.842060
cuda,fbnetc_100,128,27.009006,23.470651,19.192757,12.175477,3.077064,18.970341,4.603927,2.318826,0.284516,92.717049,10.103518
cuda,fbnetv3_b,128,38.354453,32.212732,28.841924,16.270773,5.320102,25.296120,7.625853,3.831354,0.624926,104.771523,14.721480
cuda,gernet_l,128,22.342734,18.762273,15.424131,9.058152,2.312943,14.609340,3.137588,1.734052,0.220792,47.619278,8.055115
